conv_id,emotion_label,context,speaker_utterance,original_listener_response,Test2.1_response_GPT35,Test2.2_response_GPT35,BERTScore_Test21_GPT35,BERTScore_Test22_GPT35
hit:417_conv:834,surprised,One time my girlfriend hid around the corner and jumped out at me.,My girlfriend decided to jump out and scare me one day. I was so mad and embarrassed that I flinched.,Did she jumped really high or something?,"Wow, that must have been quite a surprise! It's totally understandable that you felt mad and embarrassed. It can be really unsettling when someone catches you off guard like that."," It sounds like quite the surprise! It's natural to flinch when scared, so don't be too hard on yourself. It must have been quite the adrenaline rush.",0.3695705831050873,0.3577318489551544
hit:8507_conv:17014,terrified,"I was so scared by the movie the Grudge, even to this day it still scares me  today","I was so scared by the movie the Grudge, even to this day it still scares me today","I have never even heard of that movie, but I'm sure it would scare me.  I have never watched a horror movie in my life, and I won't",I'm so sorry to hear that the movie had such a lasting impact on you. It sounds really terrifying. Have you tried watching something lighter or talking to someone about your fear to help with coping?,"I totally get that! The Grudge is definitely one of those movies that leaves a lasting impression. It's normal to still feel scared by it, even long after watching it. Have you seen any other horror movies that have stuck with you like that?",0.48425647616386414,0.5080133080482483
hit:9601_conv:19203,afraid,When I was younger I used to be scared to go into the basement.  After I saw the home alone movies,Did you ever see the movie Home Alone?  The movie scared me as a child,I saw it when I was much older but my parents didn't let me watch it when I was young.  I bet.  That wouldn't be like real life for really being left home alone. ,"Yes, I've seen Home Alone. It can be a little scary, especially for a child. How did you overcome your fear of going into the basement after watching the movie?","Yes, I've seen Home Alone! It's a classic holiday movie. I can see how it might have been scary for you as a child, with all the pranks and traps Kevin sets up for the burglars.",0.4767031967639923,0.4810943603515625
hit:11620_conv:23240,hopeful,"After many years of depression, it looks like I am beginning to get better.","After many years of depression, it looks like I am beginning to get better.",That's wonderful news. I have also battled depression and am feeling better now. That  is a real big deal.,"That's wonderful to hear! I'm so glad that you're starting to feel better. It takes a lot of strength and courage to work through depression, and I'm proud of you for taking steps towards healing. Remember to celebrate even the smallest victories along the way. Keep moving forward, and know that I'm here to support you every step of the way.","I'm glad to hear that you're starting to feel better. It's a positive step forward. Remember to take things one day at a time and be kind to yourself during this journey. If you ever need someone to talk to, I'm here for you.",0.5016664862632751,0.47285857796669006
hit:9454_conv:18908,furious,"I was working the other day and my supervisor comes up to me out of nowhere, calls the entire department over and just started yelling at me for about an hour.","I was working the other day and my supervisor comes up to me out of nowhere, calls the entire department over and just started yelling at me for about an hour.","That's awful, what was he yelling at you about?","I'm so sorry to hear that happened to you. It must have been incredibly frustrating and humiliating to be yelled at like that, especially in front of your colleagues. Your supervisor's behavior was completely inappropriate and unprofessional. How are you feeling now?",That sounds really tough. Being publicly reprimanded like that must have been really stressful. How are you feeling about the situation now?,0.4734765887260437,0.48753437399864197
hit:4443_conv:8886,nostalgic,I always look at my old fb pictures. I think it keeps me humble,I look at my old facebook photos a lot,oh yea i bet that brings back a lot of memories,"It's nice that you find comfort in looking at your old pictures. Nostalgia can be a powerful emotion, reminding us of where we've been and how far we've come. It's great that you feel it keeps you humble.",It's nice to reminisce about old memories. Is there a particular reason you enjoy looking at your old Facebook photos so often?,0.36472517251968384,0.38816577196121216
hit:3204_conv:6408,guilty,I'm not very close with my family. I sometimes feel bad about it,I'm not very close with my family.,"I understand that, I am not either with some of my family! We are not always born in too families that are like us,","I'm sorry to hear that you're feeling this way. It's understandable to feel guilty about not being as close with your family as you would like. Just remember that relationships are a two-way street, and it's never too late to work on building stronger connections with your family members. Take small steps and show them that you care, and remember that it's okay to prioritize your own mental health and well-being too.",I'm sorry to hear that. Family relationships can be complicated. Is there a particular reason why you feel distant from them?,0.43633198738098145,0.4266596734523773
hit:7287_conv:14575,excited,i cant wait for monday!,i cant wait for monday!,Why's that,That's great to hear! Sounds like you have something exciting planned for Monday. What's going on?,Really? Why are you looking forward to Monday so much?,0.36035239696502686,0.40099379420280457
hit:9032_conv:18064,proud,"I got a ""thank you"" card sent to me from a co-worker in a different department for helping them.","I got a ""thank you"" card sent to me from a co-worker in a different department for helping them.",That was nice of you to help them.  What did you do to help?,That's wonderful! It must feel really good to know that your help was appreciated enough for them to send a thank you card. You should be proud of yourself for making a positive impact on your co-worker from a different department. It's always great to be recognized for your efforts.,That's so nice to hear! It must feel great to be appreciated for your help. It's always wonderful to know that your efforts are recognized and valued.,0.4928898811340332,0.5048130750656128
hit:8835_conv:17670,caring,i loved taking care of my sisters pet the other day,i loved taking care of my sisters pet the other day,"awh that does sweet of you, what kind of pet is it? ",That's so sweet of you to take care of your sister's pet! It's clear that you have a caring and nurturing side. I'm sure the pet appreciated all the love and attention you gave.,That's great to hear! It's always nice to spend time with pets. Did you have a fun time looking after your sister's pet?,0.45481687784194946,0.4546968936920166
hit:6928_conv:13856,surprised,I was shocked.  I went to Vegas and as soon as I walked into the casino I won 1k on a dollar slot.,I was shocked. I went to Vegas and as soon as I walked into the casino I won 1k on a dollar slot.,Oh wow! Congrats! That's awesome!,"Wow, that's amazing! I can imagine how surprised you must have been to win that much right off the bat. What a lucky start to your trip!","Wow, that must have been an incredible feeling! Winning $1,000 right after walking into the casino is definitely lucky. How did you celebrate your big win?",0.5638661980628967,0.5052362680435181
hit:786_conv:1572,nostalgic,My mom is moving in with me and I've begun thinking about what it was like to live with her as a kid.,My mom will be moving in at the end of next month and I've been thinking about my childhood with her.,Was it a nice one?,It sounds like you're feeling nostalgic about the memories of living with your mom as a kid. It must be a mix of emotions as you reflect on those times. How are you feeling about her moving in with you now?,It's nice that your mom will be moving in soon. Reflecting on your childhood with her must bring up a lot of memories. It's great that you have that time to think back on those special moments.,0.37703466415405273,0.33676090836524963
hit:8676_conv:17352,prepared,"I just bought a battery pack charger for my car, and guess what happened to me today.","I just bought a battery pack charger for my car, and guess what happened to me today.",I have no idea. What happened?,"Oh no, what happened? Are you okay?","Oh, what happened?",0.5546891093254089,0.6012012362480164
hit:6198_conv:12397,lonely,I feel alone tonight! It's hard to put your foot down and give tough love. But it's necessary!,I feel alone tonight! It's hard to put your foot down and give tough love.,What happened,"I'm sorry to hear that you're feeling lonely tonight. It can be tough to have to be strong and give tough love, especially when you're feeling alone. Remember, it's important to take care of yourself too. If you need someone to talk to or just to listen, I'm here for you.","I'm here for you. It can be really tough to set boundaries and give tough love, but it's important for both you and the person you're setting boundaries with. Just know that you're not alone, and I'm here to support you through it.",0.19090211391448975,0.2023332118988037
hit:10563_conv:21126,ashamed,"One time when I was in middle school, my friend was making fun of me. So, I pulled his pants down.","One time when I was in middle school, my friend was making fun of me. So, I pulled his pants down.","Oh my! Well, I bet he quit making fun of you in light of his own embarrassment.","It sounds like you were feeling really embarrassed and upset when your friend was making fun of you. It's understandable that you reacted the way you did, but it's important to remember that everyone makes mistakes when dealing with difficult situations. Thank you for sharing that with me.","Oh wow, that must have been quite the surprise for your friend! How did he react to that?",0.4539586007595062,0.4966369867324829
hit:10492_conv:20984,devastated,I found out a friend of mine from high school passed away.,I found out that a friend of mine from high school passed away recently.,"I'm sorry to hear that, are you alright?","I'm so sorry to hear that. Losing a friend, especially from high school, must be incredibly tough. I can't imagine how devastated you must be feeling right now. Please know that I'm here for you if you need to talk or just want someone to listen.","I'm so sorry to hear that. Losing a friend is never easy, especially someone you've known for so long. If you need someone to talk to or support in any way, I'm here for you.",0.5425806641578674,0.5014163255691528
hit:4750_conv:9500,afraid,"There were 3 HUGE spiders in my house yesterday! I had to kill the first one, and then my husband killed the second and then when he was spraying (because I made him) he found a third!","There were 3 HUGE spiders in my house yesterday! I had to kill the first one, and then my husband killed the second and then when he was spraying (because I made him) he found a third!","Holy moly! I hate spiders...You should spray your house more, just in case!","Oh wow, that does sound really scary! I can totally understand why you would feel afraid with all those spiders in your house. I hope you're feeling a bit better now that they've been taken care of. Spiders can definitely be a bit unnerving, but it sounds like you and your husband handled the situation well.","Oh wow, that must have been really scary for you! I'm glad you had your husband there to help take care of the spiders. Hopefully, you won't have any more unexpected visitors like that in the future.",0.44566240906715393,0.43190836906433105
hit:5364_conv:10728,surprised,When my friend showed up at my house ,My friend showed up at my new house in a completely different state! ,Were you expecting them?,"Wow, that must have been quite a surprise! How did you react when you saw them?","Wow, that's quite a surprise! How did your friend end up at your new house in a different state?",0.5326964259147644,0.42777273058891296
hit:5580_conv:11161,angry,My cat spit up a hairball in my shoes today. I was so peeved!,My cat spit up a hairball into my shoes today.,"Well, at least he/she feels better now? Sorry about your shoes.","Oh no, that sounds really frustrating! I can understand why you're feeling so angry about it. Hopefully, your cat is feeling better now and won't do it again.","Oh no, that must have been quite a surprise for you! I hope your shoes weren't ruined.",0.44900980591773987,0.4383876919746399
hit:2009_conv:4018,joyful,"There are a lot of things to be depressed about in this world.  But if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","I feel like if there's one thing equal to if not greater than sex it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","I agree, man. Almost nothing feels as good as financial security.",I'm so happy to hear that you're feeling joyful about your financial situation! It must be such a relief to have all your bills paid and be debt-free. It's definitely a great feeling to have your income exceed your expenses and get a nice tax return. Keep up the good work!,"I completely understand where you're coming from. Achieving financial stability and security can definitely bring a sense of satisfaction and accomplishment. It's a great feeling to have all your bills paid, debt cleared, and some extra money in the bank. Keep working towards your financial goals!",0.38492918014526367,0.43580055236816406
hit:4436_conv:8872,excited,I got invited to a trip last week and was super  happy,I got invited to a trip last week and was super happy they let me join them,how was the trip?,That's fantastic news! I can tell you're really excited about it. Where are you guys planning to go?,That's great to hear! Where did you end up going on the trip?,0.4002782106399536,0.5055372714996338
hit:4288_conv:8576,proud,I was really pleased when my son came home exctied about being on the honor roll,I was really pleased when my son came home excited about being on the honor roll,That's awesome!  I bet you're a proud parent! ,That's wonderful news! You must be so proud of your son for his hard work and dedication. It's a great feeling to see our children achieve success.,That's wonderful to hear! Congratulations to your son for his hard work and achievement. It must be such a proud moment for you as a parent.,0.5976188778877258,0.6164450645446777
hit:7116_conv:14233,ashamed,I feel bad I didn't refill my mother's car with gas.,I really feel bad I didn't refill my mother's car with gas.,ah you used her. You should have filled. But however she will understand,"I understand how you must be feeling, but it's not the end of the world. You can always make it up to her by taking care of it now. Everyone makes mistakes, and I'm sure your mother will appreciate your effort to make things right.","It's okay, mistakes happen. You can always make it up to her by helping out in other ways or being more attentive in the future.",0.4237990975379944,0.38947680592536926
hit:6564_conv:13129,furious,ok,ok,Do you have a topic to discuss?,I sense that you are furious about something. Would you like to talk about what happened and why it made you feel this way?,"Great, what's next?",0.47710734605789185,0.3722969889640808
hit:11347_conv:22695,content,"Just moved to another state with my girlfriend. I thought i would be miserable, but I ended up really feeling comfortable here.",I just moved across country with my girlfriend.,"That's a big change, adjusting well?","Wow, that's a big change! It's great to hear that you're feeling comfortable in your new state. It must be a relief to have settled in well. How are you both adjusting to the move overall?","Wow, that's a big change! How are you both settling into your new place?",0.5679329037666321,0.605048418045044
hit:12271_conv:24543,anxious,I got a big exam coming up in my chemistry class. I am worried I will fail it. I just can't get my mind around the material.,I got a big chemistry exam coming up. I am so worried I will bomb it.,"I hated chemistry in school, i hope you do well","I understand how you feel. It's completely normal to feel anxious before a big exam, especially when the material is challenging. Remember to take deep breaths, study as best as you can, and try to stay positive. You've worked hard, and I believe in you. Good luck!","I understand how stressful exams can be, but I believe in you! Have you been studying and preparing well for it?",0.4075048565864563,0.4619804322719574
hit:10880_conv:21761,caring,The other day I saw a kid at the park fall off his bike. He looked like he was in a lot of pain.,The other day I saw a kid at the park fall off his bike. He looked like he was in a lot of pain.,oh man that's not good at all! Did he break anything?,"That must have been tough to witness. It's really kind of you to care about the well-being of others, especially a child in pain. I hope he's okay now.","Oh no, that must have been scary to witness. Did anyone help him out?",0.3549441695213318,0.524375319480896
hit:12066_conv:24133,lonely, I was very lonely before I met my girlfriend and close friends, I was very lonely before I met my girlfriend and close friends,I am glad you met someone.,"I'm sorry to hear that you were feeling so lonely, but I'm glad to hear that you now have a girlfriend and close friends to support you. It's important to have meaningful connections with others. How are you feeling now?",I'm glad to hear that you now have a girlfriend and close friends who bring companionship into your life. It's wonderful to have people around who can provide support and companionship.,0.532087504863739,0.5718759298324585
hit:7568_conv:15136,confident,im very sure that I will have straight As in the exam,im very sure that I will have straight As in the exam,"That is good, have you studied hard?",That's great to hear! Your confidence is inspiring. I have no doubt that you will achieve straight As with your hard work and dedication. Keep up the good work!,That's great to hear! I believe in your abilities and hard work. Keep up the good work and stay focused on your goals. I'm sure you will do well in the exam.,0.493571400642395,0.48932790756225586
hit:10082_conv:20164,disgusted,"I ate some bad egg salad earlier this week. I made it myself so I thought it would be fine, but it made me very sick.",Oooo I was not feeling that good earlier in the week. I made some egg salad and I guess I didn't cook it right because I got very ill.,I'm sorry to hear that.  Are you better now?,"Oh no, that sounds awful! Food poisoning is the worst. I hope you're feeling better now. Maybe next time stick with something safer to make.","Oh no, I'm so sorry to hear that! Food poisoning from undercooked eggs can be really rough. I hope you're feeling better now. It's always important to make sure the eggs are cooked properly to avoid getting sick.",0.52226722240448,0.57920902967453
hit:10535_conv:21070,trusting,"My partner and I both work 24-hour shifts and tend to alternate shifts (I'll be at home hwen she's at work and she'll be at home when I'm at work). This can lead to some insecurities sometimes because not only are we away from each other alot, but we have a lot of time by ourselves where anyone could come over if they want to. I feel so lucky knowing that my wife has my best interest in mind. ","My partner and I both work 24 hour shifts on alternate days, too. ",What do you guys do for work? You sound like doctors,"It's great to hear that you have such a strong sense of trust in your partner. It sounds like you both have a solid foundation in your relationship, especially with the demanding schedules you both have. It's important to have that trust and confidence in each other, especially when you're not together for long periods of time. Trust is such a key component in any relationship, and it's wonderful that you feel so lucky to have that with your wife.","Wow, that sounds like a tough schedule to manage. How do you both handle working such long shifts?",0.35436588525772095,0.5138107538223267
hit:12038_conv:24076,sentimental,I read a book the other day and it made me feel all warm inside. I love books and movies that evoke many emotions.,I read a book the other day and it made me feel all warm inside.,"I love good books, what was it about?",That's wonderful to hear! It's always so special when a book can evoke such strong emotions in us. What was the book about?,That's wonderful to hear! Books have a way of touching our hearts and bringing out emotions we didn't even know we had. What was the book about?,0.5237746238708496,0.5009939074516296
hit:2991_conv:5983,hopeful,I am optimistic about the results about my exam test. I think I did well!,I am optimistic about the results about my exam test. I think I did well!,What is the class?,That's great to hear! I'm glad you're feeling optimistic about it. I'm sure all your hard work will pay off. Fingers crossed for good results!,That's great to hear! I'm glad you're feeling positive about it. I hope you get the results you are hoping for.,0.2870422899723053,0.29479891061782837
hit:3940_conv:7881,apprehensive,im a little on the fence if i should ask for time off this week,im a little on the fence if i should ask for time off this week,"If you need to take time off, then I'm sure your company will understand. ","It's totally understandable to feel apprehensive about asking for time off. It's important to prioritize your well-being and take the time you need. If you feel like you need the time off, it's worth considering asking for it. Your mental health and overall well-being should always come first.",It's important to consider if you truly need the time off and how it will impact your work. Have you thought about discussing it with your manager to see if it's possible?,0.5471546053886414,0.5544552206993103
hit:10154_conv:20309,faithful,I am a very committed spouse. I have been married 15 years. ,I am a very committed spouse. I have been married 15 years.,That is so cool! Im not married yet,"It's wonderful to hear about your dedication to your marriage. Fifteen years is a significant milestone, and your commitment is truly admirable. Your faithfulness is a testament to the love and respect you have for your spouse. Keep nurturing your relationship and cherish the bond you have built over the years.","That's wonderful to hear! It's clear that your commitment to your spouse is strong, and 15 years of marriage is quite an achievement. How do you maintain such a strong bond with your partner?",0.35747548937797546,0.4627039134502411
hit:8652_conv:17304,ashamed,I totally fell off my diet wagon this past weekend. I ate a whole ice cream sundae by myself and fried foods all weekend.,I am feeling extra guilty about not sticking to my diet. I ate so much fried foods and a whole ice cream sundae by myself!,I too feel your pain. I broke my diet by eating 4 dozen donuts in one sitting. ,"Hey, it's okay. We all have slip-ups sometimes. Don't beat yourself up over it. Just try to get back on track and focus on making healthier choices moving forward. Remember, one bad weekend doesn't define your progress. You got this!","It's okay to have moments where you indulge in some treats! Don't be too hard on yourself. Remember, it's all about balance. Just try to get back on track with your diet next time, and maybe add in some extra exercise to make up for it.",0.3789369463920593,0.38881972432136536
hit:8324_conv:16648,hopeful,I did really well this quarter at work. I should be getting a bonus because of exceeding my goals.,I should be receiving a bonus for how well I have been doing at work. ,"Wow, I hope you do get a nice bonus. Sounds like you work pretty hard.","That's great to hear! I'm really proud of you for exceeding your goals this quarter. I hope you do receive a bonus, you definitely deserve it. Keep up the hard work!",That sounds like a reasonable expectation! Have you discussed this with your supervisor or HR department?,0.6149871349334717,0.4378587603569031
hit:11085_conv:22170,joyful,I got a promotion at my new job.,I got a promotion at my new job,Congratulations! Is this your first ever promotion?,That's fantastic news! Congratulations on your promotion! Your hard work and dedication are truly paying off. I'm so happy for you!,That's fantastic news! Congratulations on your promotion! How are you feeling about the new role?,0.5431620478630066,0.6103154420852661
hit:783_conv:1566,impressed,"I was watching people perform at a local talent show, and saw this guy playing an entire song by himself, talk about talentented.","I saw this guy playing an entire song by himself at a talent show, talk about skilled.",What song / instrument was being played,"Wow, that's amazing! It must have been quite a performance to see. Talent shows always have a way of showcasing some truly impressive skills.",That's impressive! It must have been amazing to watch him perform the whole song on his own. What song did he play?,0.32762178778648376,0.4321874976158142
hit:3606_conv:7213,confident,I participate in crossfit competitions. I have been training hard and feel really good about my ability to place.,I participate in crossfit competitions. I have been training hard and feel really good about my ability to place.,That's probably great for your body and fitness.,That's awesome to hear! It sounds like all your hard work and dedication is paying off. I have no doubt that you'll do great in the competition. Keep that confidence up and give it your all!,That's awesome! It sounds like you're really dedicated to your training. I'm sure all your hard work will pay off in the competition. Good luck!,0.5048215389251709,0.5410786271095276
hit:6532_conv:13065,furious,i was pissed when i saw that someone put a dent in my car door,i was pissed when i saw someone put a dent in my car door,Oh I would be mad at them too! Do you know who it was?,I can imagine how frustrating and angering that must have been for you. It's completely understandable to feel furious in a situation like that. I'm sorry you had to deal with that.,I'm really sorry to hear that. It must have been really frustrating to see that happen to your car.,0.3866797089576721,0.3671627342700958
hit:2345_conv:4690,hopeful,I invested 5k in different stocks.,I invested 5k in different stocks,"That's a lot of money, how did it go?",That's great! Investing in stocks can be a smart move for the future. I hope your investments bring you the returns you are hoping for. Stay positive and keep an eye on the market trends. Good luck!,That's great to hear! How did you decide which stocks to invest in?,0.41811156272888184,0.5587271451950073
hit:5762_conv:11525,excited,nothing compares to how happy today,Nothing compare to how happy I am today,Great! Why are you so happy today?,That's amazing to hear! I'm so glad to see you this excited. What's making today so special for you?,That's wonderful to hear! What has made you so happy today?,0.6018021702766418,0.6936007142066956
hit:10613_conv:21227,caring,one time I saw an abandoned dog so I took him in and bottle fed him until he was way better to be adopted.,one time I saw an abandoned dog so I took him in and bottle fed him until he was way better to be adopted,"that is so kind of you, we once adopted an abandon dog",That was incredibly kind of you to take in the abandoned dog and care for him until he was ready for adoption. Your compassion and dedication to helping animals in need is truly admirable. Thank you for making a positive difference in that dog's life.,That's really kind of you to take care of the abandoned dog like that. It must have been a lot of work to bottle feed him until he was ready for adoption. Thank you for being so compassionate towards animals.,0.5058848261833191,0.5320718288421631
hit:449_conv:898,annoyed,I was not feeling good when my boss complained about my work,It was a tough day at work,"Awe, I am sorry. What made it tough?",I'm sorry to hear that. It must have been really frustrating to have your boss complain about your work. I hope things get better for you soon.,I'm sorry to hear that. Would you like to talk about what made it tough or do you just need some time to unwind?,0.47788095474243164,0.5385092496871948
hit:7670_conv:15341,joyful,The day I had my children. Each one was a joyful day for me,I think the best days of my life where the day my children were born.,Yep those are the most exciting times of life. ,I can only imagine how incredibly joyful and special those moments must have been for you. Your love and happiness for your children truly shine through when you talk about it. It's beautiful to hear how much they mean to you.,That's beautiful to hear. Becoming a parent and experiencing the joy of welcoming a child into the world must truly be one of life's greatest blessings.,0.43551620841026306,0.4954386353492737
hit:3233_conv:6466,grateful,"My mom is doing her best to put me through college on her own. She raised me and my brother by herself, and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her, and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I don't deserve her.","My mom is doing her best to put me through college on her own. She raised me and my brother by herself, and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her, and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I don't deserve her.",Your mom is awesome,"It sounds like your mom has made incredible sacrifices and investments to support you through college. It's wonderful to hear how much she cares for you and your education. Your gratitude towards her shows how much you value her efforts. It's important to remember that her love and support are priceless, and your appreciation means the world to her. Cherish the opportunity she has given you and make the most of it. Your mom sounds like an amazing person, and you are lucky to have her in your life.",It sounds like your mom is incredibly selfless and hardworking. It's wonderful to hear that she was able to save and invest in order to support you through college. It's clear that she cares deeply for you and your brother. It's okay to feel grateful and appreciative of her efforts. Just make sure to show her how much you appreciate everything she's done for you.,0.48313865065574646,0.4984729588031769
hit:7425_conv:14850,lonely,My husband took my girls on a father-daddy day trip the other day.  I had no idea how quiet it would be at the house with all of them gone - it was a bit weird.,My husband took our girls on a father-daddy day trip the other day.,how sweet. what did they do on their special day?,I can imagine how quiet and lonely it must feel with the house empty without them. It's understandable to feel that way when you're used to having your family around. Is there anything you'd like to do to keep yourself occupied while they're away?,That sounds like a wonderful bonding experience for them! What did they do on their day trip?,0.39796921610832214,0.6789506077766418
hit:10075_conv:20150,hopeful,My water heater is busted. I got the line on a great plumber whos reputable and they can do it tomorrow. Looking forward to it being done by the end of the weekend.,It's been a rough day! My water heater is busted. Fortunately I got a plumber coming in that can fix it over the weekend.,Dang that's a definite mood killer. At least you've got a fix on the way.,"I'm sorry to hear about your water heater, but it's great news that you found a reputable plumber who can fix it so quickly! I hope everything goes smoothly and you have hot water again by the end of the weekend. Stay hopeful!","I'm sorry to hear about your water heater troubles, but I'm glad to hear that you have a plumber coming to fix it soon. Hopefully, everything will be back to normal before the weekend is over.",0.449817031621933,0.4645337164402008
hit:8442_conv:16884,surprised,it was suprising when i found cheap tickets to las vegas,it was suprising when i found cheap tickets to las vegas,I bet that was a nice deal to find,"Wow, that's amazing! It must have been such a pleasant surprise to find those cheap tickets. Are you excited about your trip to Las Vegas?",That's great! Las Vegas can be a fun destination. Did you have a good time on your trip?,0.46839967370033264,0.40928709506988525
hit:4335_conv:8670,sentimental,I am so happy to have my crazy family close.  ,I am so happy to have my crazy family close. ,"Thats good, do yall live in the same town?","I'm glad to hear that you're feeling sentimental about having your family nearby. It's wonderful to be surrounded by loved ones, especially during special times like this. Enjoy every moment with them!",That's wonderful to hear! Family can bring so much joy and love into our lives.,0.3467268943786621,0.382335901260376
hit:10070_conv:20140,furious,My cats ripped up my brand new couch! I know they're just animals who might know any better but it was a gift from family!,Oh boy I am livid! I just got this new couch from my family and my cats have already shredded an entire side of it.,"Oh no, that's such an awful thing for them to do. Do your cats often ruin things in the household?","I can understand why you're feeling so furious. It's frustrating when something you value so much gets damaged, especially when it was a gift from your family. Have you thought about ways to protect your new couch from your cats in the future?","Oh no, that sounds really frustrating. Cats can be quite mischievous with furniture sometimes. Maybe you can try covering that side with a blanket or a throw to protect it from further damage.",0.4989730417728424,0.526799201965332
hit:7922_conv:15845,grateful,Never thought i could merit the honorary doctorate award given to me by my alumni ,"Ive really desired a doctorate ,but my busy schedle would not allow me","Aw, can't fit any classes into your schedule?",That's incredible news! Congratulations on receiving such a prestigious award. Your hard work and dedication have truly paid off. You should be extremely proud of yourself. Your alma mater must have recognized your exceptional achievements and contributions. You deserve all the recognition and honor that comes with this prestigious accolade.,"That's understandable. Pursuing a doctorate is a big commitment, and balancing it with a busy schedule can be challenging. Have you considered exploring part-time or online programs that might be more flexible for you?",0.36281371116638184,0.46470969915390015
hit:8502_conv:17004,disgusted,I have an outside cat that I let come in every so often. She ended up pooping on my floor.,"I have an outside cat that I let come in every so often just to enjoy her company while relaxing. Usually it's not an issue, but tonight she pooped on my floor! I",Oh no! Is she stressed about something?,"Oh no, that sounds really frustrating and gross. I can understand why you would feel disgusted. Have you cleaned it up yet?"," Oh no, that must have been frustrating! I hope your cat is okay. Sometimes they can act out like that when they're stressed or feeling unwell. Maybe keeping a close eye on her behavior for any other signs of distress could help prevent it from happening again.",0.47611162066459656,0.4558296203613281
hit:9698_conv:19397,disappointed,i really want to lose weight but keep just binge eating.,i really want to lose weight but keep just binge eating.,What is your goal weight?,"I can hear how disappointed you must be feeling right now. Binge eating can be a tough habit to break, but it's important to remember that setbacks are a normal part of the journey. It's great that you have the desire to lose weight, and I believe you have the strength to overcome this challenge. Maybe we can explore some strategies together to help you on your path towards healthier eating habits. Remember, you're not alone in this.",It sounds like you're struggling with your eating habits. Have you considered talking to a professional or a counselor about your binge eating? They may be able to offer some helpful strategies and support for reaching your weight loss goals.,0.3830699622631073,0.4417734444141388
hit:5007_conv:10015,guilty,I felt guilty the other day for forgetting a close friend's birthday.  We've known eachother for 15 years.,"I felt guilty the other day for forgetting a close friend's birthday, just totally lost track of time.",I don't think I have ever remembered a single friends birthday until facebook was created.,"I understand why you would feel guilty about forgetting your friend's birthday, especially after knowing each other for 15 years. It's important to acknowledge your mistake and maybe reach out to your friend to make it up to them. Everyone makes mistakes, and it's all about how we handle them that matters.","I totally understand, it happens to the best of us. I'm sure your friend will appreciate your belated well wishes just the same.",0.40380677580833435,0.40899619460105896
hit:10162_conv:20324,faithful,You can believe in your friend,"If we can believe and trust in each other,the world will be a better place",True. Easier said than done though. How can we be?,I completely agree with you. Having faith and trust in our friends can truly make the world a better place. It's important to have that support system and belief in each other to navigate through life's challenges. Thank you for sharing your thoughts.,I completely agree. Trust and belief in one another can truly make a positive difference in the world. It's important for us to work together and support each other in order to create a better future.,0.3379315733909607,0.35396143794059753
hit:5272_conv:10544,disgusted,This little kid dripped snot on my head,I looked up to see a drop of snot falling right towards my face.,oh no what did you do,"Oh no, that sounds absolutely disgusting! I can only imagine how gross that must have been. I hope you were able to clean up quickly afterwards.","Ew, that must have been gross! Did it end up touching you?",0.4481666386127472,0.4558212161064148
hit:6113_conv:12226,angry,I'm a bit upset that my real estate career in Florida didn't go as I had planned.,I'm pretty upset that my real estate career in Florida did not go as I had planned.,Did you try hard?,"I'm really sorry to hear that things didn't work out as you had hoped with your real estate career in Florida. It's completely understandable to feel upset and frustrated in this situation. Is there anything specific that didn't go as planned, or anything I can do to support you through this tough time?",I'm sorry to hear that your real estate career in Florida didn't go as you hoped. It's disappointing when things don't turn out the way we expect. Do you want to talk about what happened or maybe explore other career opportunities?,0.3908739387989044,0.405849814414978
hit:11996_conv:23992,lonely,"Since I broke up with my girlfriend, I feel bad been alone.","Since I broke up with my girlfriend, I feel bad been alone.","First Im sorry for your heartbreak, but second... its okay to be alone to let the feelings pass. How long has it been? ","I'm sorry to hear that you're feeling lonely after the breakup. It's completely normal to feel that way, especially after a significant relationship ends. It's important to take some time for yourself and focus on self-care during this difficult period. Just know that it's okay to feel this way and that you're not alone in going through these emotions. If you ever need someone to talk to or a listening ear, I'm here for you.","I'm sorry to hear that you're feeling lonely after your breakup. It's completely normal to feel that way, but it's important to remember that you're not alone. Reach out to friends and family for support, and consider seeking professional help if you need it. Take care of yourself during this difficult time.",0.46384477615356445,0.4571382403373718
hit:3052_conv:6104,impressed,I admire my mom for leaving her job she has been at for a long time. ,I  admire my mom for leaving her job she has been at for a long time.,Why did she leave?,That's really impressive! It takes a lot of courage to make a big change like that. Your mom must be very strong and brave.,That's really admirable. It must have taken a lot of courage for her to make such a big change. How is she doing now?,0.3201605975627899,0.4288429915904999
