conv_id,utterance_idx,emotion_label,context,utterance
hit:4241_conv:8482,4,jealous,I am jealous of some of my classmates because they succeed professionally better then me.,Try not to let it get to you.  Life is weird.
hit:650_conv:1301,1,prepared,"I had been grinding at home trying to build my website when this girl I hadn't heard from since high school called. She said she was in town and wanted to catch up.  Deciding I needed a break from work I turned off my laptop, threw on some fresh khakis and air nikes and 2 condoms just in case.  Turned out it's always better safe than sorry.",I had gotten a random call from a girl I hadn't talked to since high school.  Turned out she was in my neck of the woods and wanted to catch up. So I threw on some fresh khakis and air nikes and 2 condoms just in case. Turned out it's always better safe than sorry.
hit:650_conv:1301,2,prepared,"I had been grinding at home trying to build my website when this girl I hadn't heard from since high school called. She said she was in town and wanted to catch up.  Deciding I needed a break from work I turned off my laptop, threw on some fresh khakis and air nikes and 2 condoms just in case.  Turned out it's always better safe than sorry.","That is true, but why the air nikes? Haven't you heard about their effect on women?"
hit:650_conv:1301,3,prepared,"I had been grinding at home trying to build my website when this girl I hadn't heard from since high school called. She said she was in town and wanted to catch up.  Deciding I needed a break from work I turned off my laptop, threw on some fresh khakis and air nikes and 2 condoms just in case.  Turned out it's always better safe than sorry.",No enlighten me please
hit:650_conv:1301,4,prepared,"I had been grinding at home trying to build my website when this girl I hadn't heard from since high school called. She said she was in town and wanted to catch up.  Deciding I needed a break from work I turned off my laptop, threw on some fresh khakis and air nikes and 2 condoms just in case.  Turned out it's always better safe than sorry.","They're known to cause erectile dysfunction? There's chemicals in the laces, dude! A conspiracy I tell you! Done by OBAMA!"
hit:650_conv:1301,5,prepared,"I had been grinding at home trying to build my website when this girl I hadn't heard from since high school called. She said she was in town and wanted to catch up.  Deciding I needed a break from work I turned off my laptop, threw on some fresh khakis and air nikes and 2 condoms just in case.  Turned out it's always better safe than sorry.",Oh man well thankfully I was born with adamantium cartilege...because she wasn't complaining she literally just left bro
hit:4250_conv:8501,1,faithful,So... I go to church every Sunday.  I never miss.,So... I go to church every Sunday.  I never miss.
hit:4250_conv:8501,2,faithful,So... I go to church every Sunday.  I never miss.,"That is good, you must be very religious."
hit:4250_conv:8501,3,faithful,So... I go to church every Sunday.  I never miss.,I am.. I really am.  I pray often and do things for the needy people of the world.
hit:4250_conv:8501,4,faithful,So... I go to church every Sunday.  I never miss.,That is very nice of you to help those that are needy.
hit:6346_conv:12693,1,guilty,I stepped on my dog's tail last night. I think he hates me now,It was dark when I got up to use the bathroom last night and I accidentally stepped on my dog's tail.
hit:6346_conv:12693,2,guilty,I stepped on my dog's tail last night. I think he hates me now,"Awww, poor dog! Did you give it a treat to make it up?"
hit:6346_conv:12693,3,guilty,I stepped on my dog's tail last night. I think he hates me now,"I did but I still felt bad, He doesn't know I'm sorry because he can't speak human!"
hit:6346_conv:12693,4,guilty,I stepped on my dog's tail last night. I think he hates me now,"Well, I am sure he can tell you're sorry by your actions. Doggies are smart like that!"
hit:8259_conv:16519,1,joyful,"I just deep fried a whole turkey all by myself, first try! I can't wait to share the feast with the rest of my family they're gonna be so excited.","I'm sorry to keep you waiting I had a technical issue. I just got a new deep fryer, and I fried my very first turkey today. I know it doesn't seem like much, but I am very excited about it."
hit:8259_conv:16519,2,joyful,"I just deep fried a whole turkey all by myself, first try! I can't wait to share the feast with the rest of my family they're gonna be so excited.",I'm happy that you got a new turkey friar and fried your first turkey. You do seem like you would enjoy that. 
hit:8259_conv:16519,3,joyful,"I just deep fried a whole turkey all by myself, first try! I can't wait to share the feast with the rest of my family they're gonna be so excited.",Thank you for understanding. It's been annoying my family but I bet they're excited for me as well. I love frying birds that's for sure haha.
hit:8259_conv:16519,4,joyful,"I just deep fried a whole turkey all by myself, first try! I can't wait to share the feast with the rest of my family they're gonna be so excited.","Hey, some people are on this planet to fry birds, and some people aren't. I guess that's just how it is."
hit:9068_conv:18136,1,embarrassed,Today I thought i saw a good friend and the mall and started waving like crazy...... it wasn't her lol,Today I thought i saw a good friend and the mall and started waving like crazy...... it wasn't her lol
hit:9068_conv:18136,2,embarrassed,Today I thought i saw a good friend and the mall and started waving like crazy...... it wasn't her lol,oh that was awkward
hit:9068_conv:18136,3,embarrassed,Today I thought i saw a good friend and the mall and started waving like crazy...... it wasn't her lol,Yes I just went into a store and hid lol
hit:9068_conv:18136,4,embarrassed,Today I thought i saw a good friend and the mall and started waving like crazy...... it wasn't her lol,probably the best option
hit:5097_conv:10194,1,afraid,1,I told my frend something personal and she was so judgemental towards me
hit:5097_conv:10194,2,afraid,1,"That's terrible, I'm sorry to hear that."
hit:5097_conv:10194,3,afraid,1,IT really hurt my feelings. She was never like that before
hit:5097_conv:10194,4,afraid,1,I hope she makes it up to you.
hit:5097_conv:10194,5,afraid,1,I don't know if we are friends anymore
hit:5392_conv:10784,1,proud,I was pleased with my oldest daughter's violin recital.,My oldest daughter had a violin recital a couple of days ago.
hit:5392_conv:10784,2,proud,I was pleased with my oldest daughter's violin recital.,I bet that will go in the record books. How old is she? 
hit:5392_conv:10784,3,proud,I was pleased with my oldest daughter's violin recital.,she's 13 and has been playing for a little over 3 years now.
hit:5392_conv:10784,4,proud,I was pleased with my oldest daughter's violin recital.,Thats amazing. You must be proud. Good for her! 
hit:5663_conv:11326,1,nostalgic,when i look at pics of me and my brothers,"I love looking at all my family pictures , it always makes me smile when times were simpler and everyone was happy"
hit:5663_conv:11326,2,nostalgic,when i look at pics of me and my brothers,I know that feeling
hit:5663_conv:11326,3,nostalgic,when i look at pics of me and my brothers,why did we want to grow up so quickly is beyond me
hit:5663_conv:11326,4,nostalgic,when i look at pics of me and my brothers,"I know right. I was never truly explained the world of ""bills"""
hit:3867_conv:7735,1,afraid,I was out walking late last night and seen someone following me. They looked like they were carrying a weapon. ,I was walking last night and someone started to follow me.
hit:3867_conv:7735,2,afraid,I was out walking late last night and seen someone following me. They looked like they were carrying a weapon. ,Oh my god. What happened?
hit:3867_conv:7735,3,afraid,I was out walking late last night and seen someone following me. They looked like they were carrying a weapon. ,"Well, I started walking much faster. It looked like they were carrying a weapon or something."
hit:3867_conv:7735,4,afraid,I was out walking late last night and seen someone following me. They looked like they were carrying a weapon. ,Are you okay now?
hit:3221_conv:6442,1,joyful,I was so happy to see my brother last weekend. It had been forever,I happy to see my brother last weekend. It had been a long time
hit:3221_conv:6442,2,joyful,I was so happy to see my brother last weekend. It had been forever,Does he live far away?
hit:3221_conv:6442,3,joyful,I was so happy to see my brother last weekend. It had been forever,He had just been busy with life and work
hit:3221_conv:6442,4,joyful,I was so happy to see my brother last weekend. It had been forever,That makes sense. Did you have fun?
hit:7826_conv:15652,1,caring,i got a kitten from the street,one day i was coming back home and i saw a tiny little kitten under the stair. i brought him home. he couldn't even walk yet! I got some kitten formula and i fed him and took care of him and now he grew up into a very awesome cat!
hit:7826_conv:15652,2,caring,i got a kitten from the street,Do you still have the cat?
hit:7826_conv:15652,3,caring,i got a kitten from the street,"yup, he is 2 years old now. he is gorgeous! and he is the most loving cat. "
hit:7826_conv:15652,4,caring,i got a kitten from the street,That's great to hear! I'm glad you kept him around!
hit:5018_conv:10037,1,furious,I just got back from grocery shopping at the store.  I was overcharged for my beer.,I just picked up a 6-pack at the grocery store but I am not a happy camper.
hit:5018_conv:10037,2,furious,I just got back from grocery shopping at the store.  I was overcharged for my beer.,Why not?  How can you not be happy with a 6-pack?
hit:5018_conv:10037,3,furious,I just got back from grocery shopping at the store.  I was overcharged for my beer.,I got charged for a 24 pack!!
hit:5018_conv:10037,4,furious,I just got back from grocery shopping at the store.  I was overcharged for my beer.,"That's insane, I hope you plan on returning that ASAP!"
hit:9114_conv:18228,1,hopeful,I'm meeting my online girlfriend for the first time this weekend.,I'm meeting my online girlfriend for the first time this weekend
hit:9114_conv:18228,2,hopeful,I'm meeting my online girlfriend for the first time this weekend.,"Wow, that's a huge step. Are you excited?"
hit:9114_conv:18228,3,hopeful,I'm meeting my online girlfriend for the first time this weekend.,I am very excited. I hope I don't goof up in front of her!
hit:9114_conv:18228,4,hopeful,I'm meeting my online girlfriend for the first time this weekend.,I'm sure it'll be amazing
hit:883_conv:1766,1,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,I uber food fom McDonalds often. I have never gotten a bad order yet. WEird huh
hit:883_conv:1766,2,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,that's really good! Have you been driving distracted when you uber?
hit:883_conv:1766,3,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,I don't drive. I order the food lol. 
hit:883_conv:1766,4,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,"oh okay sorry, i was just a little distracted about my car accident the other day."
hit:883_conv:1766,5,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,Sorry to hear that
hit:883_conv:1766,6,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,this semi pushed us off the road I'm still a little freaked out about it
hit:883_conv:1766,7,impressed,I have never had a bad uber order from McDonalds. That was unexpected.,I would be too. Glad you're okay
hit:114_conv:229,1,embarrassed,I lost my keys at work and looked stupid searching for them.,"So last night at work I lost my keys, I search the office for like 30 minutes."
hit:114_conv:229,2,embarrassed,I lost my keys at work and looked stupid searching for them.,Did you find it?
hit:114_conv:229,3,embarrassed,I lost my keys at work and looked stupid searching for them.,I did but the entire office was watching me the whole time. I hated looking stupid like that.
hit:114_conv:229,4,embarrassed,I lost my keys at work and looked stupid searching for them.,I'm sure everyone has lost something. They're just probably glad it wasn't them.
hit:114_conv:229,5,embarrassed,I lost my keys at work and looked stupid searching for them.,Yeah i guess it was still very annoying. I think some people laughed at me.
hit:8272_conv:16545,1,guilty,I had 2 cups of ice cream. but I lied to my mom that i didn't have it.,I lied to my mom.
hit:8272_conv:16545,2,guilty,I had 2 cups of ice cream. but I lied to my mom that i didn't have it.,Why did you lie to her?
hit:8272_conv:16545,3,guilty,I had 2 cups of ice cream. but I lied to my mom that i didn't have it.,I had 2 ice creams. But lied that I didn't have any. Since she scold me.
hit:8272_conv:16545,4,guilty,I had 2 cups of ice cream. but I lied to my mom that i didn't have it.,"Oh, well you a very naughty person."
hit:9187_conv:18374,1,sad,My goldfish took his journey into the afterlife today. I was a traumatizing day.,My goldfish took his journey into the afterlife today. I was so traumatized.
hit:9187_conv:18374,2,sad,My goldfish took his journey into the afterlife today. I was a traumatizing day.,Oh man. Did you get a chance to say goodbye?
hit:9187_conv:18374,3,sad,My goldfish took his journey into the afterlife today. I was a traumatizing day.,I did. I said goodbye to him while I was feasting upon his delicious corpse. And that is why that will be the last time I take LSD.
hit:9187_conv:18374,4,sad,My goldfish took his journey into the afterlife today. I was a traumatizing day.,hm must've been a big goldfish.
hit:3849_conv:7699,1,caring,My grandma is very kind. She always make cake for me. Yesterday I went at her place and this time I made a cake for her. When I saw her happy face I felt that I was really very kind to her.,My grandma is very kind. She always makes me delicious cakes
hit:3849_conv:7699,2,caring,My grandma is very kind. She always make cake for me. Yesterday I went at her place and this time I made a cake for her. When I saw her happy face I felt that I was really very kind to her.,That's really sweet of her. What kinds of cakes does she make?
hit:3849_conv:7699,3,caring,My grandma is very kind. She always make cake for me. Yesterday I went at her place and this time I made a cake for her. When I saw her happy face I felt that I was really very kind to her.,"She has her own recipes. Yesterday I went at her place and this time I made a cake for her. When I saw her happy face, I felt that I was very kind."
hit:3849_conv:7699,4,caring,My grandma is very kind. She always make cake for me. Yesterday I went at her place and this time I made a cake for her. When I saw her happy face I felt that I was really very kind to her.,Ok now this is just getting weird. Can we talk about something else. 
hit:5377_conv:10755,1,anxious,My exam result is coming up next week. I have butterflies in my stomach now itself. This exam is so important to me,My exam results are up next week. Result is so important for me this time
hit:5377_conv:10755,2,anxious,My exam result is coming up next week. I have butterflies in my stomach now itself. This exam is so important to me,"I'm sure you did great, do you have doubts that you didn't?"
hit:5377_conv:10755,3,anxious,My exam result is coming up next week. I have butterflies in my stomach now itself. This exam is so important to me,"No , I think it well. But however i have butterflies in my stomach already now"
hit:5377_conv:10755,4,anxious,My exam result is coming up next week. I have butterflies in my stomach now itself. This exam is so important to me,"It sucks having to wait for something like that, I know, but it will be here soon enough. Try to relax."
hit:7582_conv:15164,1,prepared,I@ve done lots of research for an interview tis week,I have an interview this week
hit:7582_conv:15164,2,prepared,I@ve done lots of research for an interview tis week,what kind of job are you interviewing for
hit:7582_conv:15164,3,prepared,I@ve done lots of research for an interview tis week,It's a job with a homeless charity
hit:7582_conv:15164,4,prepared,I@ve done lots of research for an interview tis week,oh that sounds interesting
hit:6392_conv:12784,1,guilty,I cheated to win the card game. I feel horrible.,I cheated to win the card game. I feel horrible.
hit:6392_conv:12784,2,guilty,I cheated to win the card game. I feel horrible.,What kind of card game was it? I am not even good enough to cheat most of the time.
hit:6392_conv:12784,3,guilty,I cheated to win the card game. I feel horrible.,"It was poker, have you ever played?"
hit:6392_conv:12784,4,guilty,I cheated to win the card game. I feel horrible.,"Ah yes I have, but it has been a while. "
hit:2864_conv:5728,1,angry,Brother took my car without asking and i had to go to work. I was so furious at him and wasn't happy at all.,So i am really mad right now. Brother took my car without asking and i have to go to work.
hit:2864_conv:5728,2,angry,Brother took my car without asking and i had to go to work. I was so furious at him and wasn't happy at all.,That would really upset me! How are you going to get to work?
hit:2864_conv:5728,3,angry,Brother took my car without asking and i had to go to work. I was so furious at him and wasn't happy at all.,I dunno all my friends are busy and no one is even answering the phone at work.
hit:2864_conv:5728,4,angry,Brother took my car without asking and i had to go to work. I was so furious at him and wasn't happy at all.,Can you take an uber?
hit:2864_conv:5728,5,angry,Brother took my car without asking and i had to go to work. I was so furious at him and wasn't happy at all.,Uber doesn't work around my area sadly.
hit:7294_conv:14589,1,afraid,I changed my transmission fluid today. Hope I did the right thing,I had my transmission fluid changed today. Hope I did the right thing.
hit:7294_conv:14589,2,afraid,I changed my transmission fluid today. Hope I did the right thing,why would it be wrong?
hit:7294_conv:14589,3,afraid,I changed my transmission fluid today. Hope I did the right thing,Afterwards I thought I heard in the past that it has to be done very carefully. Can't remember exactly. 
hit:7294_conv:14589,4,afraid,I changed my transmission fluid today. Hope I did the right thing,ah yea it happens
hit:7294_conv:14589,5,afraid,I changed my transmission fluid today. Hope I did the right thing,"It cost enough, almost 75 dollars"
hit:5260_conv:10521,1,content,I spent my afternoon in a hammock reading my favorite book. The sun was shining and I couldn't be happier.,Today was a beautiful day and I spent it reading in my hammock
hit:5260_conv:10521,2,content,I spent my afternoon in a hammock reading my favorite book. The sun was shining and I couldn't be happier.,Hey that sounds like an awesome day!  
hit:5260_conv:10521,3,content,I spent my afternoon in a hammock reading my favorite book. The sun was shining and I couldn't be happier.,"Yeah, It felt so refreshing. I needed a day off from work, and it was just perfect."
hit:5260_conv:10521,4,content,I spent my afternoon in a hammock reading my favorite book. The sun was shining and I couldn't be happier.,Good for you my friend!  We all need days like that!
hit:474_conv:949,1,anxious,I am so nervous.  I am going to the dentist to have a tooth pulled tomorrow.,I am really nervous.  I have to go tomorrow to get my tooth pulled and I am scared to death.  I hate the dentist!
hit:474_conv:949,2,anxious,I am so nervous.  I am going to the dentist to have a tooth pulled tomorrow.,Oh no! I hate the dentist too! I haven't been in forever. I'm sorry. You will be okay though! Hoping it all goes well. Is it hurting you?
hit:474_conv:949,3,anxious,I am so nervous.  I am going to the dentist to have a tooth pulled tomorrow.,"Not really, but I want to have it done before something bad like that happens."
hit:474_conv:949,4,anxious,I am so nervous.  I am going to the dentist to have a tooth pulled tomorrow.,That makes total sense! Good job for thinking ahead like that!
hit:11034_conv:22068,1,anticipating,I'm pretty excited about this new Spider-Man game on PS4.,I'm pretty excited about this new Spider-Man game on PS4.
hit:11034_conv:22068,2,anticipating,I'm pretty excited about this new Spider-Man game on PS4.,i see you are a PS4 fan
hit:11034_conv:22068,3,anticipating,I'm pretty excited about this new Spider-Man game on PS4.,"Yeah. I have an xbox too, but I slightly prefer ps more."
hit:11034_conv:22068,4,anticipating,I'm pretty excited about this new Spider-Man game on PS4.,"i dont have a PS4, alot of people play fortnite. is that a cool game?"
hit:8043_conv:16086,1,impressed,I saw a guy convince someone to give them there phone,I saw a guy convince someone to give them there phone
hit:8043_conv:16086,2,impressed,I saw a guy convince someone to give them there phone,Mustve been some good convincing.  Was it a robbery?
hit:8043_conv:16086,3,impressed,I saw a guy convince someone to give them there phone,nope i was very surprised by how good of a con man he was
hit:8043_conv:16086,4,impressed,I saw a guy convince someone to give them there phone,"Yea, my phone is pretty expensive.  Im not giving my phone to anybody"
hit:5944_conv:11889,1,apprehensive,Feeling a bit scared about the weekend. I have a hard time with my anxiety sometimes and I will be alone a lot this weekend.,Feeling a bit scared about the weekend.
hit:5944_conv:11889,2,apprehensive,Feeling a bit scared about the weekend. I have a hard time with my anxiety sometimes and I will be alone a lot this weekend.,Feeling a bit scared about the weekend.
hit:5944_conv:11889,3,apprehensive,Feeling a bit scared about the weekend. I have a hard time with my anxiety sometimes and I will be alone a lot this weekend.,Why?
hit:5944_conv:11889,4,apprehensive,Feeling a bit scared about the weekend. I have a hard time with my anxiety sometimes and I will be alone a lot this weekend.,"I have a hard time with my anxiety sometimes and I will be alone a lot this weekend. I don't like free time, I like to stay busy so I don't think much."
hit:5944_conv:11889,5,apprehensive,Feeling a bit scared about the weekend. I have a hard time with my anxiety sometimes and I will be alone a lot this weekend.,I understand. Did you try getting out with friends?
hit:5944_conv:11889,6,apprehensive,Feeling a bit scared about the weekend. I have a hard time with my anxiety sometimes and I will be alone a lot this weekend.,I don't trust a lot of people. I do like being alone sometimes but if not then I just want to be with someone I trust- They are not always available.
hit:12243_conv:24486,1,surprised,My girlfriend got me concert tickets to see my favorite band. I had no idea she did that for me.,My girlfriend got me concert tickets to see my favorite band. I had no idea she did that for me. I thought the tickets were sold out.
hit:12243_conv:24486,2,surprised,My girlfriend got me concert tickets to see my favorite band. I had no idea she did that for me.,What band? That was very thoughtful or her. 
hit:12243_conv:24486,3,surprised,My girlfriend got me concert tickets to see my favorite band. I had no idea she did that for me.,Phoenix. Yea she kept it a secret that she was able to get them when I failed.
hit:12243_conv:24486,4,surprised,My girlfriend got me concert tickets to see my favorite band. I had no idea she did that for me.,"Awesome, I hope you have a great time at the concert. "
hit:8387_conv:16775,1,surprised,I was surprised by the weather this morning. I was not expecting sunny,I was surprised by the weather this morning. I was not expecting sunny
hit:8387_conv:16775,2,surprised,I was surprised by the weather this morning. I was not expecting sunny,What were you expecting?
hit:8387_conv:16775,3,surprised,I was surprised by the weather this morning. I was not expecting sunny,A little rain or bad weather
hit:8387_conv:16775,4,surprised,I was surprised by the weather this morning. I was not expecting sunny,it almost rained on me when I was walking home today.
hit:1050_conv:2101,1,confident,I am the best at being a mom. You have no idea.,I have three kids. They are great and so am i
hit:1050_conv:2101,2,confident,I am the best at being a mom. You have no idea.,"I am glad to hear that, it seems like a lot of work"
hit:1050_conv:2101,3,confident,I am the best at being a mom. You have no idea.,"IT is but when parenting is natural to you, its fun and rewarding."
hit:1050_conv:2101,4,confident,I am the best at being a mom. You have no idea.,"that is wht i have heard, i hope it is that way for me"
hit:1050_conv:2101,5,confident,I am the best at being a mom. You have no idea.,It will be. Believe in yourself/
hit:10002_conv:20005,1,guilty,Eating someone's cake at work only to realize that there wasn't anymore left for them,"I ate my co-worker's cake, which was in the fridge"
hit:10002_conv:20005,2,guilty,Eating someone's cake at work only to realize that there wasn't anymore left for them,"haha, was that intentional to get revenge on him/her. or just that you were hungry?"
hit:10002_conv:20005,3,guilty,Eating someone's cake at work only to realize that there wasn't anymore left for them,"I was hungry, I didn't' know it was his, and when he came back, there wasn't any cake remaining"
hit:10002_conv:20005,4,guilty,Eating someone's cake at work only to realize that there wasn't anymore left for them,haha. Did you tell him about it?
hit:10002_conv:20005,5,guilty,Eating someone's cake at work only to realize that there wasn't anymore left for them,"No, he doesn't knows"
hit:1652_conv:3305,1,embarrassed,Yesterday I forgot to flush the toilet at work. I felt so weird and anxious about it.,"Yesterday, I forgot to flush the toilet at work. The look of disgust on my co-worker's face who just walked out was priceless."
hit:1652_conv:3305,2,embarrassed,Yesterday I forgot to flush the toilet at work. I felt so weird and anxious about it.,Oh my goodness! I bet that was embarrassing. But it happens. 
hit:1652_conv:3305,3,embarrassed,Yesterday I forgot to flush the toilet at work. I felt so weird and anxious about it.,"Oh, it was mega embarrassing! My co-workers wouldn't stop talking about it. I'm sure they're never going to let me live it down."
hit:1652_conv:3305,4,embarrassed,Yesterday I forgot to flush the toilet at work. I felt so weird and anxious about it.,eventually they will forget. They will probably do something even more embarrassing then the joke will be on them. haha.
hit:2339_conv:4678,1,surprised,Just came home to so much cake!,Just came home to so much cake!
hit:2339_conv:4678,2,surprised,Just came home to so much cake!,How did that happen?
hit:2339_conv:4678,3,surprised,Just came home to so much cake!,"Well, I was complaining about wanting cake, and I guess everyone made me one!"
hit:2339_conv:4678,4,surprised,Just came home to so much cake!,"That is very sweet of them, do not take them for granted!"
hit:5626_conv:11253,1,hopeful,I bought a ticket on a new car at a hockey game. I really hope I win!,I was at a hockey game and bought a ticket on a draw for a new car. 
hit:5626_conv:11253,2,hopeful,I bought a ticket on a new car at a hockey game. I really hope I win!,How'd it go?
hit:5626_conv:11253,3,hopeful,I bought a ticket on a new car at a hockey game. I really hope I win!,"Well, I'm hopeful although statistics are definitely not on my side. I have a 1 in a 10,000 chance to win!"
hit:5626_conv:11253,4,hopeful,I bought a ticket on a new car at a hockey game. I really hope I win!,I wish you luck anyway!
hit:11224_conv:22448,1,impressed,When I went on a first date with my now fiance he picked me up in a Cadillac XLR. I thought it was the coolest car I've ever seen. I reminded me of batman!,"When I went on a first date with my now fiance, he picked me up in his black shiny new Cadillac XLR. "
hit:11224_conv:22448,2,impressed,When I went on a first date with my now fiance he picked me up in a Cadillac XLR. I thought it was the coolest car I've ever seen. I reminded me of batman!,"Wow, it sounds like a great time with him!"
hit:11224_conv:22448,3,impressed,When I went on a first date with my now fiance he picked me up in a Cadillac XLR. I thought it was the coolest car I've ever seen. I reminded me of batman!,I thought it was the coolest car I've ever seen. It was just a two seat but beefy. It was like goin out with batman! LOL
hit:11224_conv:22448,4,impressed,When I went on a first date with my now fiance he picked me up in a Cadillac XLR. I thought it was the coolest car I've ever seen. I reminded me of batman!,Haha! That does sound like an amazing car!
hit:5327_conv:10655,1,surprised,I was given a very big tip at work and now i will be able to pay some bills that I didnt think i would be able to pay this month,It makes me happy when you find good people in the world
hit:5327_conv:10655,2,surprised,I was given a very big tip at work and now i will be able to pay some bills that I didnt think i would be able to pay this month,Did something happen to you?
hit:5327_conv:10655,3,surprised,I was given a very big tip at work and now i will be able to pay some bills that I didnt think i would be able to pay this month,"At work the other night, a customer left me a really big tip and now im going to be able to pay some bills that I didn’t think I was going to be able to."
hit:5327_conv:10655,4,surprised,I was given a very big tip at work and now i will be able to pay some bills that I didnt think i would be able to pay this month,Well that is just great. Congrats!
hit:10159_conv:20319,1,trusting,"I had the chance to look through my girlfriend's phone while I was in the shower, I decided not to because I felt I could respect her privacy.","I had the chance to look through my girlfriend's phone while I was in the shower, I decided not to because I felt I could respect her privacy"
hit:10159_conv:20319,2,trusting,"I had the chance to look through my girlfriend's phone while I was in the shower, I decided not to because I felt I could respect her privacy.",Thats so cool of you
hit:10159_conv:20319,3,trusting,"I had the chance to look through my girlfriend's phone while I was in the shower, I decided not to because I felt I could respect her privacy.",i hope so i hope i did the right thing
hit:10159_conv:20319,4,trusting,"I had the chance to look through my girlfriend's phone while I was in the shower, I decided not to because I felt I could respect her privacy.","Yea,thats the right thing to do"
hit:10664_conv:21328,1,hopeful,I am hopeful about the future. I wish to become a world class doctor who helps those in second world countries,I have been really hopeful about the future lately! :) 
hit:10664_conv:21328,2,hopeful,I am hopeful about the future. I wish to become a world class doctor who helps those in second world countries,Nice! Have you been getting lucky recently?
hit:10664_conv:21328,3,hopeful,I am hopeful about the future. I wish to become a world class doctor who helps those in second world countries,"Yes I am, I have almost finished up medical school. Once I a done, I want to become a world class doctor who helps those in second world countries"
hit:10664_conv:21328,4,hopeful,I am hopeful about the future. I wish to become a world class doctor who helps those in second world countries,Wow! You are already super successful! I hope you help them kids!
hit:9179_conv:18359,1,afraid,"Anytime I see a bear, I run the other way.","Anytime I see a bear, I run the other way."
hit:9179_conv:18359,2,afraid,"Anytime I see a bear, I run the other way.",I cant imagine seeing one in real life. I would be so scared.
hit:9179_conv:18359,3,afraid,"Anytime I see a bear, I run the other way.",I have seen a few camping. I always just run away.
hit:9179_conv:18359,4,afraid,"Anytime I see a bear, I run the other way.",I dont think I could go anywhere where they may be. Its terrifying to think about.
hit:2922_conv:5844,1,grateful,I am so happy that everything is finally falling into place. I am finally in a good place.,Everything is falling into place for me.
hit:2922_conv:5844,2,grateful,I am so happy that everything is finally falling into place. I am finally in a good place.,I bet that is a great feeling
hit:2922_conv:5844,3,grateful,I am so happy that everything is finally falling into place. I am finally in a good place.,It is. I was having a hard time bored
hit:2922_conv:5844,4,grateful,I am so happy that everything is finally falling into place. I am finally in a good place.,Well at least things are starting to look positive for you!
hit:2922_conv:5844,5,grateful,I am so happy that everything is finally falling into place. I am finally in a good place.,I know I just have to keep it up and be optimistic.
hit:11776_conv:23552,1,nostalgic,I remember when people used to be more courteous. Those were the good old days.,I remember when people used to be more courteous.
hit:11776_conv:23552,2,nostalgic,I remember when people used to be more courteous. Those were the good old days.,How so?
hit:11776_conv:23552,3,nostalgic,I remember when people used to be more courteous. Those were the good old days.,When strangers would say hello and good morning.  Those were the good old days.
hit:11776_conv:23552,4,nostalgic,I remember when people used to be more courteous. Those were the good old days.,Ah yea now everyone is stuck staring at there phones.
hit:1365_conv:2730,1,sentimental,"I get sentimental about my family sometimes, I just really love them a lot","I get sentimental about my family sometimes, I just really love them a lot"
hit:1365_conv:2730,2,sentimental,"I get sentimental about my family sometimes, I just really love them a lot",Really? Have you got a large family?
hit:1365_conv:2730,3,sentimental,"I get sentimental about my family sometimes, I just really love them a lot",Our immediate familyis just 5 people
hit:1365_conv:2730,4,sentimental,"I get sentimental about my family sometimes, I just really love them a lot",But you are all very close knit then?
hit:3373_conv:6747,1,nostalgic,I saw a picture of an old movie i saw as a kid and i felt a bit sad.,I saw a picture of an old movie i saw as a kid and i felt a bit sad when seeing it
hit:3373_conv:6747,2,nostalgic,I saw a picture of an old movie i saw as a kid and i felt a bit sad.,"Movies can be emotional, do you remember the film?"
hit:3373_conv:6747,3,nostalgic,I saw a picture of an old movie i saw as a kid and i felt a bit sad.,yea it was the mummy with brendan fraiser and it was just sad to realize how much time has passed
hit:3373_conv:6747,4,nostalgic,I saw a picture of an old movie i saw as a kid and i felt a bit sad.,"That's a good movie. Yes, time really goes by fast and those memories remind us of the good times."
hit:5746_conv:11492,1,surprised,Who knew I was 7 foot tall!,Who knew i was 7 foot tall1?
hit:5746_conv:11492,2,surprised,Who knew I was 7 foot tall!,"Wow, that is really tall."
hit:5746_conv:11492,3,surprised,Who knew I was 7 foot tall!,"Yes, i went to the doctor and they told me!"
hit:5746_conv:11492,4,surprised,Who knew I was 7 foot tall!,Are you done growing?
hit:8092_conv:16184,1,grateful,"I just changed jobs, and was afraid that the change my influence my work/life balance negatively. Once I was in the new job, I found that they were more willing than my previous employer to work with my schedule.","I just found out a few days ago that my new employer is fantastic, as far as working with my schedule. I will have all the time I need to balance work, school, and family time."
hit:8092_conv:16184,2,grateful,"I just changed jobs, and was afraid that the change my influence my work/life balance negatively. Once I was in the new job, I found that they were more willing than my previous employer to work with my schedule.",Oh that is awesome! Even barely awesome employers are hard to find.
hit:8092_conv:16184,3,grateful,"I just changed jobs, and was afraid that the change my influence my work/life balance negatively. Once I was in the new job, I found that they were more willing than my previous employer to work with my schedule.","Yeah, this is a fairly small business, so they have a lot of leeway and don't have to answer to a corporate entity."
