conv_id,utterance_idx,emotion_label,context,utterance
hit:6909_conv:13818,4,angry,My sister in law is a horrible parent.  Her kids can run fevers of like 104 and she will not take them to the doctor.,"its horrible to hear , but i agree with you 100 percent some people should not have kids at all"
hit:2830_conv:5661,1,afraid,My friends want me to scuba diving with them. I really don't want to because I worry about sharks and other creatures. ,My friends want me to go scuba diving with them.
hit:2830_conv:5661,2,afraid,My friends want me to scuba diving with them. I really don't want to because I worry about sharks and other creatures. ,That does sound fun
hit:2830_conv:5661,3,afraid,My friends want me to scuba diving with them. I really don't want to because I worry about sharks and other creatures. ,I don't really want to go because I worry about sharks and other creatures.
hit:2830_conv:5661,4,afraid,My friends want me to scuba diving with them. I really don't want to because I worry about sharks and other creatures. ,I am sure there will be none of those there
hit:5666_conv:11333,1,joyful,every time i get payed ,"Every payday im so happy, then i pay all my bills and left with but a few bucks , and i think .... welcome to the real world "
hit:5666_conv:11333,2,joyful,every time i get payed ,"That's how it works, for most of us lol"
hit:5666_conv:11333,3,joyful,every time i get payed ,ah lifes beautiful that way lol
hit:5666_conv:11333,4,joyful,every time i get payed ,If only they had told us sooner.
hit:10113_conv:20226,1,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,I signed up to do a lot of food for a family reunion next weekend. I have to start getting supplies now for sure!
hit:10113_conv:20226,2,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,That is a lot of work! But I bet the reunion will be fun. 
hit:10113_conv:20226,3,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,My family's reunions are incredibly memorable. I volunteered for a lot of desserts so I think it's fair to get started this weekend. I want to be ready.
hit:10113_conv:20226,4,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,"Yum, I love making and also eating desserts! Do you have a specialty?"
hit:10113_conv:20226,5,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,I'm glad you asked! I make a mean german chocolate cake everyone raves about. It makes me feel good to help out.
hit:10113_conv:20226,6,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,Oh that's one of my faves. My go to is cheesecake. 
hit:10113_conv:20226,7,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,"I love cheesecake, I should do that as well."
hit:10113_conv:20226,8,prepared,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,It's a crowd pleaser. I love the dips and apps at get togethers like that. 
hit:5841_conv:11683,1,terrified,i was scared walking home alone the other day,i was scared walking home the other day
hit:5841_conv:11683,2,terrified,i was scared walking home alone the other day,Why were you scared?
hit:5841_conv:11683,3,terrified,i was scared walking home alone the other day,it was a dark wooded area
hit:5841_conv:11683,4,terrified,i was scared walking home alone the other day,"Yeah, the woods can be scary at night."
hit:5245_conv:10490,1,anticipating,"I'm texting 2 girls right now, one 18 and one 24 both smart and super attractive.  I'm curious to see who I'll end up dating first",I'm curious to see which out of these 2 girls I'm texting I'll end up dating first...one 18 and one 24 both super smart and attractive
hit:5245_conv:10490,2,anticipating,"I'm texting 2 girls right now, one 18 and one 24 both smart and super attractive.  I'm curious to see who I'll end up dating first",Date them both? Then pick which one you like the most.
hit:5245_conv:10490,3,anticipating,"I'm texting 2 girls right now, one 18 and one 24 both smart and super attractive.  I'm curious to see who I'll end up dating first",Thanks I was planning on that lol...I'm saying I wonder who'll bite first
hit:5245_conv:10490,4,anticipating,"I'm texting 2 girls right now, one 18 and one 24 both smart and super attractive.  I'm curious to see who I'll end up dating first",you should bite first and take them both home!
hit:7296_conv:14592,1,devastated,I found out my dog has cancer today.,I found out my dog has cancer today
hit:7296_conv:14592,2,devastated,I found out my dog has cancer today.,Oh no! Is it serious?
hit:7296_conv:14592,3,devastated,I found out my dog has cancer today.,I'm not sure how bad it is yet. Have to wait for tests to come back
hit:7296_conv:14592,4,devastated,I found out my dog has cancer today.,Well I hope that it isn't serious and your dog makes it through
hit:7296_conv:14592,5,devastated,I found out my dog has cancer today.,Thanks me too.
hit:4597_conv:9194,1,content,I gifted a new laptop to my dad. I feel satisfied and glad now.,I bought a new laptop with my first salary.
hit:4597_conv:9194,2,content,I gifted a new laptop to my dad. I feel satisfied and glad now.,That's quite an investment. It must have made you feel good to be buying it with your own money.
hit:4597_conv:9194,3,content,I gifted a new laptop to my dad. I feel satisfied and glad now.,"yeah, I presented it to my dad. I feel satisfied now."
hit:4597_conv:9194,4,content,I gifted a new laptop to my dad. I feel satisfied and glad now.,That was really nice of you. I'm sure that he appreciated it.
hit:2894_conv:5789,1,excited,I am getting married tomorrow. I am so stoked!,I am getting married tomorrow. So pumped!
hit:2894_conv:5789,2,excited,I am getting married tomorrow. I am so stoked!,Whoa I hope you guys have a great honeymoon. Make sure to treat your fiancee right!
hit:2894_conv:5789,3,excited,I am getting married tomorrow. I am so stoked!,Oh I will! It isn't to hard to please a siberian tiger. Ordering her from Russia was very difficult.
hit:2894_conv:5789,4,excited,I am getting married tomorrow. I am so stoked!,Well as long as you have a safe word you should be OK. You also may want to buy some life insurance.
hit:3871_conv:7743,1,caring,I worked at a soup kitchen to help the less fortunate. I really enjoy helping those who can't help themselves. ,I work at a soup kitchen and there was this man who comes in every week. I think talking to me is the only contact he ever gets. 
hit:3871_conv:7743,2,caring,I worked at a soup kitchen to help the less fortunate. I really enjoy helping those who can't help themselves. ,People who take the time to help others are truely angels on Earth. Thank you for doing what you do.
hit:3871_conv:7743,3,caring,I worked at a soup kitchen to help the less fortunate. I really enjoy helping those who can't help themselves. ,Thank you but it never seems like it's enough. I always want to do more!
hit:3871_conv:7743,4,caring,I worked at a soup kitchen to help the less fortunate. I really enjoy helping those who can't help themselves. ,Every little bit counts!
hit:1726_conv:3452,1,lonely,The Christmas before my daughter was born it was too late in my pregnancy to travel. My family lives across the country so I spent Christmas alone,My daughter was born in January so the Christmas before she was born I had to spend alone since I was too close to her due date to travel to my family.
hit:1726_conv:3452,2,lonely,The Christmas before my daughter was born it was too late in my pregnancy to travel. My family lives across the country so I spent Christmas alone,ok you going to your family
hit:1726_conv:3452,3,lonely,The Christmas before my daughter was born it was too late in my pregnancy to travel. My family lives across the country so I spent Christmas alone,Yes you see my family lives across the country from me
hit:1726_conv:3452,4,lonely,The Christmas before my daughter was born it was too late in my pregnancy to travel. My family lives across the country so I spent Christmas alone,no
hit:10623_conv:21246,1,faithful,I've been going to the same Thai restaurant for about 10 years now. It's the best and they always keep me coming back each week!,I've been going to the same Thai restaurant for about 10 years now. It's the best and they always keep me coming back each week!
hit:10623_conv:21246,2,faithful,I've been going to the same Thai restaurant for about 10 years now. It's the best and they always keep me coming back each week!,they probably think you are part of the Thai family
hit:10623_conv:21246,3,faithful,I've been going to the same Thai restaurant for about 10 years now. It's the best and they always keep me coming back each week!,Hah they just may at this point!
hit:10623_conv:21246,4,faithful,I've been going to the same Thai restaurant for about 10 years now. It's the best and they always keep me coming back each week!,but it must be great food if you keep going back
hit:7422_conv:14845,1,caring,"My father in law was diagnosed with pancreatic cancer.  I tried to help take care of him, but we did have to bring in hospice.  They are some amazing people.",My father in law was diagnosed with pancreatic cancer and I tried to help take care of him.
hit:7422_conv:14845,2,caring,"My father in law was diagnosed with pancreatic cancer.  I tried to help take care of him, but we did have to bring in hospice.  They are some amazing people.",I am sorry. I am sure he appreciates you being there for him
hit:7422_conv:14845,3,caring,"My father in law was diagnosed with pancreatic cancer.  I tried to help take care of him, but we did have to bring in hospice.  They are some amazing people.","Well, I tried but it was really hard - we had to bring hospice in.  The people that work for hospice are some amazing helpers."
hit:7422_conv:14845,4,caring,"My father in law was diagnosed with pancreatic cancer.  I tried to help take care of him, but we did have to bring in hospice.  They are some amazing people.",Its good he has such good care
hit:9910_conv:19821,1,sentimental,I've spent so much time the last few days going through old photos and trying to organize them.  But today I stopped and looked at all the pictures of my girls when they were so very little.,I've spent so much time the last few days going through old photos and trying to organize them.
hit:9910_conv:19821,2,sentimental,I've spent so much time the last few days going through old photos and trying to organize them.  But today I stopped and looked at all the pictures of my girls when they were so very little.,Oh no! Whats taking you so long. Are you having sentimental moments?
hit:9910_conv:19821,3,sentimental,I've spent so much time the last few days going through old photos and trying to organize them.  But today I stopped and looked at all the pictures of my girls when they were so very little.,I was doing good until today.  Today I stopped and looked at all the pictures of my girls when they were very little and it was just a bit too much.  They grow up so fast.
hit:9910_conv:19821,4,sentimental,I've spent so much time the last few days going through old photos and trying to organize them.  But today I stopped and looked at all the pictures of my girls when they were so very little.,"I know it can be upsetting and emotional, but Im sure you are happy!"
hit:3993_conv:7987,1,anxious,I was so nervous starting my new job. I had no idea what to expect,I was pretty nervous starting my new job. I was not sure what to expect
hit:3993_conv:7987,2,anxious,I was so nervous starting my new job. I had no idea what to expect,"Wow, congratulations on getting a new job!  I think butterflies are good to have to make us do our best and it shows your job is important to you and you want to do a good job.  What do you do?"
hit:3993_conv:7987,3,anxious,I was so nervous starting my new job. I had no idea what to expect,Its in production
hit:3993_conv:7987,4,anxious,I was so nervous starting my new job. I had no idea what to expect,That sounds fun. Have you done something like it before or is the whole kind of job new to you?  Good luck and I know you'll do great!  Act confident even if you don't feel like it. Sometimes that can help.
hit:2009_conv:4018,1,joyful,"There are a lot of things to be depressed about in this world.  But if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","I feel like if there's one thing equal to if not greater than sex it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year."
hit:2009_conv:4018,2,joyful,"There are a lot of things to be depressed about in this world.  But if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","I agree, man. Almost nothing feels as good as financial security."
hit:2009_conv:4018,3,joyful,"There are a lot of things to be depressed about in this world.  But if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.",Exactly.  Good lovin don't pay the bills
hit:2009_conv:4018,4,joyful,"There are a lot of things to be depressed about in this world.  But if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.",But good lovin' can be a bill.. if you know what I mean.
hit:390_conv:781,1,content,I felt a peace when I was able to stay home with my daughter after she was born. I would always be nervous if someone else was watching her other then myself. When my husband got this great job so I could stay home I was a peace.,I really like that I can be with my daughter during the day and not worry about her under someone else care.
hit:390_conv:781,2,content,I felt a peace when I was able to stay home with my daughter after she was born. I would always be nervous if someone else was watching her other then myself. When my husband got this great job so I could stay home I was a peace.,I completely understand. I stay home with my four kids and wouldn't have it any other way. 
hit:390_conv:781,3,content,I felt a peace when I was able to stay home with my daughter after she was born. I would always be nervous if someone else was watching her other then myself. When my husband got this great job so I could stay home I was a peace.,It great and I don't have to worry about the house chores being done since I am the one who does it all.
hit:390_conv:781,4,content,I felt a peace when I was able to stay home with my daughter after she was born. I would always be nervous if someone else was watching her other then myself. When my husband got this great job so I could stay home I was a peace.,"Yeah, I do them all here too, they are never ending. "
hit:390_conv:781,5,content,I felt a peace when I was able to stay home with my daughter after she was born. I would always be nervous if someone else was watching her other then myself. When my husband got this great job so I could stay home I was a peace.,yes! I hear you house work is my life. Being a mom is amazing though!
hit:390_conv:781,6,content,I felt a peace when I was able to stay home with my daughter after she was born. I would always be nervous if someone else was watching her other then myself. When my husband got this great job so I could stay home I was a peace.,Yes it is :) 
hit:1526_conv:3052,1,annoyed,My brother dumped out all of my cards.,"My brother, dumped out all of my cards on the floor."
hit:1526_conv:3052,2,annoyed,My brother dumped out all of my cards.,Oh man that stinks. What did you do in response?
hit:1526_conv:3052,3,annoyed,My brother dumped out all of my cards.,i cried for a few days afterwards
hit:1526_conv:3052,4,annoyed,My brother dumped out all of my cards.,Did he ever apologize?
hit:1317_conv:2634,1,lonely,No one showed up for my birthday. I was so alone.,No one showed up for my birthday party. I was so alone and sad.
hit:1317_conv:2634,2,lonely,No one showed up for my birthday. I was so alone.,"That would be depressing, did you plan it yourself or did someone plan it for you?"
hit:1317_conv:2634,3,lonely,No one showed up for my birthday. I was so alone.,"Well, both sort of. I expected at least one person, ya know? Not a single soul to be found."
hit:1317_conv:2634,4,lonely,No one showed up for my birthday. I was so alone.,"Maybe if you post to social media, a bunch of random strangers will show up."
hit:7833_conv:15667,1,ashamed,I stole from my parents as a kid and got caught. I felt so bad afterwards. ,I stole from my parents and they caught me. I felt so bad as they yell at me. 
hit:7833_conv:15667,2,ashamed,I stole from my parents as a kid and got caught. I felt so bad afterwards. ,I would feel guilty too if I was in your shoes.  Did you feel bad because you stole or bad because you got caught?
hit:7833_conv:15667,3,ashamed,I stole from my parents as a kid and got caught. I felt so bad afterwards. ,I felt bad because I stole. I didn't even need the money I stole. 
hit:7833_conv:15667,4,ashamed,I stole from my parents as a kid and got caught. I felt so bad afterwards. ,Then why did you do it?
hit:7833_conv:15667,5,ashamed,I stole from my parents as a kid and got caught. I felt so bad afterwards. ,I don't really know. 
hit:10625_conv:21250,1,ashamed,My kids first day of school was last Tuesday. I couldn't buy them school supplies until Friday. ,My kids started school last Tuesday and no school supply lists were put out online or in stores. I didn't get a list until 4 days before school started. I had to send them to school with no supplies until I could afford to buy them some on Friday. 
hit:10625_conv:21250,2,ashamed,My kids first day of school was last Tuesday. I couldn't buy them school supplies until Friday. ,Oh no that sounds terrible. I would hate to have such a financial burden suddenly sprang on me.
hit:10625_conv:21250,3,ashamed,My kids first day of school was last Tuesday. I couldn't buy them school supplies until Friday. ,Yeah it was awful. Really made me feel crappy. I am just happy that they at least had new clothes and shoes.
hit:10625_conv:21250,4,ashamed,My kids first day of school was last Tuesday. I couldn't buy them school supplies until Friday. ,I'm sure you're not the only one. 
hit:4956_conv:9912,1,annoyed,Everytime my cats run out of food I have to repeat to my fiance why they need a specific kind of food that happens to cost more then normal cat food. He just doesn't understand the brevity of the situation and why it would be so much cheaper to just buy the stupid food then to pay for a bunch of vet bills due to them not eating the certain food.,Everytime my cats run out of food I have to repeat to my fiance why they need a specific kind of food that happens to cost more then normal cat food. He just doesn't understand the brevity of the situation and why it would be so much cheaper to just buy the stupid food then to pay for a bunch of vet bills due to them not eating the certain food.
hit:4956_conv:9912,2,annoyed,Everytime my cats run out of food I have to repeat to my fiance why they need a specific kind of food that happens to cost more then normal cat food. He just doesn't understand the brevity of the situation and why it would be so much cheaper to just buy the stupid food then to pay for a bunch of vet bills due to them not eating the certain food.,"Cats eat everything, they are not humans"
hit:4956_conv:9912,3,annoyed,Everytime my cats run out of food I have to repeat to my fiance why they need a specific kind of food that happens to cost more then normal cat food. He just doesn't understand the brevity of the situation and why it would be so much cheaper to just buy the stupid food then to pay for a bunch of vet bills due to them not eating the certain food.,Sure they do but mine can only eat a specific kind of food or they get bladder stones which are very expensive to treat and if not treated will kill them. So its pretty important
hit:4956_conv:9912,4,annoyed,Everytime my cats run out of food I have to repeat to my fiance why they need a specific kind of food that happens to cost more then normal cat food. He just doesn't understand the brevity of the situation and why it would be so much cheaper to just buy the stupid food then to pay for a bunch of vet bills due to them not eating the certain food.,The buy yourself the food
hit:8740_conv:17480,1,disgusted,Yesterday I saw a guy not wash his hands after using the restroom.  It was really gross behavior.,Yesterday I saw a guy leave the bathroom without washing his hands.
hit:8740_conv:17480,2,disgusted,Yesterday I saw a guy not wash his hands after using the restroom.  It was really gross behavior.,That sounds like it would be pretty gross.
hit:8740_conv:17480,3,disgusted,Yesterday I saw a guy not wash his hands after using the restroom.  It was really gross behavior.,It was really gross behavior.
hit:8740_conv:17480,4,disgusted,Yesterday I saw a guy not wash his hands after using the restroom.  It was really gross behavior.,"Definitely, I'm not a super clean person but that's a bit far."
hit:9808_conv:19617,1,content,Laying in my hammock near the beach watching the ocean. Having a drink.,"It's so nice to just relax by the beach,."
hit:9808_conv:19617,2,content,Laying in my hammock near the beach watching the ocean. Having a drink.,I'm right there with you!  That is the best thing in the world! Are you there now?  I'm talking to my husband about moving to the beach permanently.
hit:9808_conv:19617,3,content,Laying in my hammock near the beach watching the ocean. Having a drink.,"I'm there now, laying in a hammock loving life."
hit:9808_conv:19617,4,content,Laying in my hammock near the beach watching the ocean. Having a drink.,I'm so jealous!  I haven't been in years now!  Breathe in the salt air for me!
hit:2948_conv:5897,1,impressed,I am very pleased with the work Trump has done.,I am very pleased with the work Trump has done.
hit:2948_conv:5897,2,impressed,I am very pleased with the work Trump has done.,"Yeah, I really liked those hunting trophies he got. We should be allowed to kill any animals we see!"
hit:2948_conv:5897,3,impressed,I am very pleased with the work Trump has done.,I was talking about him as president.
hit:2948_conv:5897,4,impressed,I am very pleased with the work Trump has done.,Oh I was thinking of his son. I don't know much about the Donald besides the Twitter stuff.
hit:10969_conv:21938,1,disappointed,I ordered a pizza last night and realized they forgot to put the bacon on the pizza. I was not happy.,Don't you hate it when you order food and you wait with anticipation. your food arrives and it's not what you ordered?
hit:10969_conv:21938,2,disappointed,I ordered a pizza last night and realized they forgot to put the bacon on the pizza. I was not happy.,Oh yes! I really hate that. It has happened to me more than I like. Did you get a refund at least?
hit:10969_conv:21938,3,disappointed,I ordered a pizza last night and realized they forgot to put the bacon on the pizza. I was not happy.,I ordered a pizza last night and realized they forgot to put the bacon on the pizza. I was not happy and it was too late in the night to do anything about it.
hit:10969_conv:21938,4,disappointed,I ordered a pizza last night and realized they forgot to put the bacon on the pizza. I was not happy.,Did you get a refund at least?
hit:10969_conv:21938,5,disappointed,I ordered a pizza last night and realized they forgot to put the bacon on the pizza. I was not happy.,"No, not yet but they will get a bad rating from me. who forgets bacon! LOL"
hit:7485_conv:14970,1,sentimental,"When my grandma passed away, I was given her jewelry which I wore on my wedding day. ",I have a pearl bracelet that I wear on special occasions that I inherited when my grandmother passed away. It always makes me remember her when I wear it.
hit:7485_conv:14970,2,sentimental,"When my grandma passed away, I was given her jewelry which I wore on my wedding day. ",I bet it's beautiful! Did she wear it often?
hit:7485_conv:14970,3,sentimental,"When my grandma passed away, I was given her jewelry which I wore on my wedding day. ","Thank you! They really are. Yes she did, she loved her jewelry."
hit:7485_conv:14970,4,sentimental,"When my grandma passed away, I was given her jewelry which I wore on my wedding day. ",You're so lucky to have that to remember her by
hit:6335_conv:12670,1,angry,My parrot pooped on my arm last night. I was so mad!,My parrot pooped on my arm last night. I was so mad!
hit:6335_conv:12670,2,angry,My parrot pooped on my arm last night. I was so mad!,Oh no! I'm sure it didn't do it on purpose
hit:6335_conv:12670,3,angry,My parrot pooped on my arm last night. I was so mad!,"I am sure it didn't, but it didn't make me any less angry. I let him loose into the wild because I was so peeved!"
hit:6335_conv:12670,4,angry,My parrot pooped on my arm last night. I was so mad!,Poor parrot
hit:1670_conv:3341,1,terrified,I was terrified when I heard a knock at my door late at night,I was terrified when I heard a knock at my door late at night
hit:1670_conv:3341,2,terrified,I was terrified when I heard a knock at my door late at night,Who was it?
hit:1670_conv:3341,3,terrified,I was terrified when I heard a knock at my door late at night,It was my neighbor letting me know I left the garage open
hit:1670_conv:3341,4,terrified,I was terrified when I heard a knock at my door late at night,That was nice of them.
hit:1377_conv:2755,1,anticipating,I am anticipating the new super smash bros game coming out soon,I am anticipating the new super smash bros game coming out soon
hit:1377_conv:2755,2,anticipating,I am anticipating the new super smash bros game coming out soon,Yeah - is it a reboot of the old version from years ago?
hit:1377_conv:2755,3,anticipating,I am anticipating the new super smash bros game coming out soon,"It is actually an ultimate version, it has everything from the old games"
hit:1377_conv:2755,4,anticipating,I am anticipating the new super smash bros game coming out soon,"Oh cool - I haven't played all of them, but did playthe first one."
hit:9884_conv:19769,1,faithful,My sister in law's husband has been cheating on her for the last three years. I just don't understand what would cause a man to do that to his wife. I've been married for 12 years and have never considered cheating.,"I just found out my sister in law's husband was cheating on her for the past three years. As someone who is has been married for over 12 years and never even considered the idea of cheating, I'm shocked."
hit:9884_conv:19769,2,faithful,My sister in law's husband has been cheating on her for the last three years. I just don't understand what would cause a man to do that to his wife. I've been married for 12 years and have never considered cheating.,I don't understand why people just don't break up. Why cheat?
hit:9884_conv:19769,3,faithful,My sister in law's husband has been cheating on her for the last three years. I just don't understand what would cause a man to do that to his wife. I've been married for 12 years and have never considered cheating.,"That's my line of thinking as well! I'd never cheat on my wife. I couldn't hurt someone I love like that. And if he didn't love her, why not tell her first?"
hit:9884_conv:19769,4,faithful,My sister in law's husband has been cheating on her for the last three years. I just don't understand what would cause a man to do that to his wife. I've been married for 12 years and have never considered cheating.,"People are just so inconsiderate sometimes. Even if you don't love the person anymore, at least treat them like someone you used to love."
hit:9884_conv:19769,5,faithful,My sister in law's husband has been cheating on her for the last three years. I just don't understand what would cause a man to do that to his wife. I've been married for 12 years and have never considered cheating.,"Absolutely! If you can't stay dedicated to someone, just break it off before things get out of hand and you hurt them more."
hit:766_conv:1533,1,disappointed,My brother was coming back from a trip. I was expecting from him to bring to me a gift.,My brother was coming back from a trip. I was expecting from him to bring to me a gift.
hit:766_conv:1533,2,disappointed,My brother was coming back from a trip. I was expecting from him to bring to me a gift.,He didn't bring you anything?
hit:766_conv:1533,3,disappointed,My brother was coming back from a trip. I was expecting from him to bring to me a gift.,"Nothing, I was so supprised by that."
hit:766_conv:1533,4,disappointed,My brother was coming back from a trip. I was expecting from him to bring to me a gift.,That's strange. I always try to buy gifts for my family when I go on a trip.
hit:6277_conv:12555,1,grateful,It was so hot today and I was so sweaty. I was so glad I have a great air conditioner at my house!,It was a scorcher outside today! I was so sweaty I thought I was gonna pass out!
hit:6277_conv:12555,2,grateful,It was so hot today and I was so sweaty. I was so glad I have a great air conditioner at my house!,"Oh boy, sounds like a terrible time! Did you drink water?"
hit:6277_conv:12555,3,grateful,It was so hot today and I was so sweaty. I was so glad I have a great air conditioner at my house!,"I did but then I went home and sat in front of my AC, I was so thankful that it got repaired a few days ago."
hit:6277_conv:12555,4,grateful,It was so hot today and I was so sweaty. I was so glad I have a great air conditioner at my house!,That's great that you got it repaired. Else your house would've been a sauna.
hit:4710_conv:9420,1,angry,I really don't like a judgmental person. It irks me,I called my friend for advice last night
hit:4710_conv:9420,2,angry,I really don't like a judgmental person. It irks me,What did you call for?
hit:4710_conv:9420,3,angry,I really don't like a judgmental person. It irks me,"Well whatever it was, I'm not doing it again. She was so rude and judgemental. It was upsetting"
hit:4710_conv:9420,4,angry,I really don't like a judgmental person. It irks me,Im sorry about that
hit:4710_conv:9420,5,angry,I really don't like a judgmental person. It irks me,I was surprised. She was such a good friend
hit:6680_conv:13361,1,anxious,I am about to leave on a long trip. I hope I have everything I need. Im worried I forget something.,I am getting really nervous about my upcoming trip. I am going away for six months.
hit:6680_conv:13361,2,anxious,I am about to leave on a long trip. I hope I have everything I need. Im worried I forget something.,oh wow thats quite a while
hit:6680_conv:13361,3,anxious,I am about to leave on a long trip. I hope I have everything I need. Im worried I forget something.,It is. I feel like I am not well prepared though. I am just ready to leave.
hit:6680_conv:13361,4,anxious,I am about to leave on a long trip. I hope I have everything I need. Im worried I forget something.,oh dang ive never really been in that situation before
hit:3795_conv:7590,1,sad,i watched a depressing movie,"the other day for the first time i watched the movie logan , the whole thing was very depressing this strong super hero now driving a old limo in mexico , and hes falling apart jeez"
hit:3795_conv:7590,2,sad,i watched a depressing movie,I really liked Logan. It was a different kind of superhero movie. More about the struggle than anything.
hit:3795_conv:7590,3,sad,i watched a depressing movie,"please dont laugh, but i actually cried at the end i could not stop the water works "
hit:3795_conv:7590,4,sad,i watched a depressing movie,The scene with his daughter was pretty sad. I don't blame you at all.
hit:443_conv:886,1,content,I am happy with where I am in my life at this very moment.,"Sometimes I reflect upon my life, and at this current moment I am happy with where I am."
hit:443_conv:886,2,content,I am happy with where I am in my life at this very moment.,That's great you are happy with where you are in life. I think the place we work and the area in which we live make a big difference.
hit:443_conv:886,3,content,I am happy with where I am in my life at this very moment.,I agree. At times life may seem uncertain but I know for a fact that I am on the right path to success.
hit:443_conv:886,4,content,I am happy with where I am in my life at this very moment.,Having a clear and defined path is important. Success comes from hardwork and dedication.
hit:10110_conv:20220,1,terrified,"I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside, but it was my wife home early! I was certainly shaken.",Oh I was so shaking in my boots. I was sitting outside on my patio and saw a shadowy figure inside my house!
hit:10110_conv:20220,2,terrified,"I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside, but it was my wife home early! I was certainly shaken.",What was it?  Did everything turn out alright?
hit:10110_conv:20220,3,terrified,"I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside, but it was my wife home early! I was certainly shaken.","At first, I jumped and ran in because I certainly wasn't expecting visitors. But it was my wife! She was home from work early!"
hit:10110_conv:20220,4,terrified,"I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside, but it was my wife home early! I was certainly shaken.",Phew! I'm glad that's all it was.
hit:10110_conv:20220,5,terrified,"I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside, but it was my wife home early! I was certainly shaken.","Yeah we had a good laugh over it, but I swear to you I was very scared!"
hit:10240_conv:20481,1,embarrassed,I invited a girl over to my house for dinner that I had a crush on for years. When I served her at the table I handed her a folded napkin when she unfolded it a live cock roach fell onto the table. ,Have you ever invited someone over for dinner that you liked a whole lot? Well I have and it didn't go to well.
hit:10240_conv:20481,2,embarrassed,I invited a girl over to my house for dinner that I had a crush on for years. When I served her at the table I handed her a folded napkin when she unfolded it a live cock roach fell onto the table. ,"Oh, no! What happened?"
hit:10240_conv:20481,3,embarrassed,I invited a girl over to my house for dinner that I had a crush on for years. When I served her at the table I handed her a folded napkin when she unfolded it a live cock roach fell onto the table. ,Well I made them dinner fixed their plate gave it to them and a folded napkin. When they unfolded the napkin a big fat and I mean fat cock roach fell out and ran across the table at about 50 miles a hour.
hit:10240_conv:20481,4,embarrassed,I invited a girl over to my house for dinner that I had a crush on for years. When I served her at the table I handed her a folded napkin when she unfolded it a live cock roach fell onto the table. ,Oh wow! That's like the worst nightmare! I'm so sorry that happened to you!!
hit:5256_conv:10513,1,joyful,My brother just told me his wife is pregnant.  I could not be happier for him.,My brother just told me his wife is pregnant. I could not be happier for him.
hit:5256_conv:10513,2,joyful,My brother just told me his wife is pregnant.  I could not be happier for him.,Is it your baby.
hit:5256_conv:10513,3,joyful,My brother just told me his wife is pregnant.  I could not be happier for him.,"No, it is my brothers baby."
hit:5256_conv:10513,4,joyful,My brother just told me his wife is pregnant.  I could not be happier for him.,We will see once the baby comes out and is tested!
hit:2903_conv:5806,1,trusting,I have a total trust in our current gouvernment.,I have a total trust in our current gouvernment. I think that they handled very well the tax war that Trump has started
hit:2903_conv:5806,2,trusting,I have a total trust in our current gouvernment.,I agree with you. I think everything will be fine in the end.
hit:2903_conv:5806,3,trusting,I have a total trust in our current gouvernment.,"Yes, I think so"
hit:2903_conv:5806,4,trusting,I have a total trust in our current gouvernment.,It's good to see that you have a positive attitude about it like me.
hit:11155_conv:22311,1,anticipating,I was wanting my morning cup of coffee before I even went to bed last night.,I was wanting my morning cup of coffee before I even went to bed last night
hit:11155_conv:22311,2,anticipating,I was wanting my morning cup of coffee before I even went to bed last night.,"ahh, I know that feeling.  Did you have a stressful day?"
hit:11155_conv:22311,3,anticipating,I was wanting my morning cup of coffee before I even went to bed last night.,Nope but I feel that its gonna be one today. Im praying its not.
hit:11155_conv:22311,4,anticipating,I was wanting my morning cup of coffee before I even went to bed last night.,I'll keep my fingers crossed for you!
hit:10355_conv:20711,1,terrified,I had just moved into a new house and when I came home from work there was a giant spider crawling around.,I had just moved into a new house and when I came home from work there was a giant spider crawling around.
