conv_id,utterance_idx,emotion_label,context,utterance
hit:6667_conv:13334,1,jealous,A coworker got to go on a work trip I wanted to go on. I really wanted to go.,"I really wanted to go on a work trip to Orlando, but got passed over for someone else."
hit:6667_conv:13334,2,jealous,A coworker got to go on a work trip I wanted to go on. I really wanted to go.,Will there be a next time ?
hit:6667_conv:13334,3,jealous,A coworker got to go on a work trip I wanted to go on. I really wanted to go.,No. It's a one-off. They picked my coworker instead of me. I really wanted to go.
hit:6667_conv:13334,4,jealous,A coworker got to go on a work trip I wanted to go on. I really wanted to go.,I'm sorry to hear it went this way for you.
hit:2110_conv:4221,1,annoyed,I showed up for work and was told that I would be training a new employee. That meant that I would have someone following me around all day and sharing my tips. That means of course that I will make less money and have to work much harder.,I had to train a new employee at work today.
hit:2110_conv:4221,2,annoyed,I showed up for work and was told that I would be training a new employee. That meant that I would have someone following me around all day and sharing my tips. That means of course that I will make less money and have to work much harder.,How did that go?
hit:2110_conv:4221,3,annoyed,I showed up for work and was told that I would be training a new employee. That meant that I would have someone following me around all day and sharing my tips. That means of course that I will make less money and have to work much harder.,"She wasn't the type of person that listened very well. In fact, she decided to go smoke a cigarette during our training session."
hit:2110_conv:4221,4,annoyed,I showed up for work and was told that I would be training a new employee. That meant that I would have someone following me around all day and sharing my tips. That means of course that I will make less money and have to work much harder.,The cigarette break is not a good sign at all.
hit:2110_conv:4221,5,annoyed,I showed up for work and was told that I would be training a new employee. That meant that I would have someone following me around all day and sharing my tips. That means of course that I will make less money and have to work much harder.,That was exactly what I thought.
hit:11835_conv:23671,1,content,"I got a lot of vacation time this summer from work, so I felt good.",I got a lot of vacation time off from work this summer.
hit:11835_conv:23671,2,content,"I got a lot of vacation time this summer from work, so I felt good.",That must have been so relaxing!
hit:11835_conv:23671,3,content,"I got a lot of vacation time this summer from work, so I felt good.","Yes, it felt really good. I'm already looking forward to next summer! haha"
hit:11835_conv:23671,4,content,"I got a lot of vacation time this summer from work, so I felt good.",I wish summer would never end.
hit:6939_conv:13878,1,content,Everything is alright these days,I'm having such a great week.  Hows your week going?
hit:6939_conv:13878,2,content,Everything is alright these days,"Could be better, but it's nice to know someone is having a great week!"
hit:6939_conv:13878,3,content,Everything is alright these days,Yeah it was awesome.  And I have a beach vacation coming up so that should be pretty fun also!
hit:6939_conv:13878,4,content,Everything is alright these days,"Oh now I""m just getting jealous!"
hit:6939_conv:13878,5,content,Everything is alright these days,Haha.  You can come with us!!
hit:5116_conv:10233,1,caring,I keep seeing a little black and white kitty running around who is hungry. He won't let me catch him yet but I am trying! ,I keep seeing a little black and white kitty running around who is hungry. 
hit:5116_conv:10233,2,caring,I keep seeing a little black and white kitty running around who is hungry. He won't let me catch him yet but I am trying! ,Did you call an animal shelter?
hit:5116_conv:10233,3,caring,I keep seeing a little black and white kitty running around who is hungry. He won't let me catch him yet but I am trying! ,"No, I help animals myself. They don't catch cats or take them here...And I wouldn't want them to anyway as they put them down. He won't let me catch him yet but I am trying!"
hit:5116_conv:10233,4,caring,I keep seeing a little black and white kitty running around who is hungry. He won't let me catch him yet but I am trying! ,Did you give him some food?
hit:5116_conv:10233,5,caring,I keep seeing a little black and white kitty running around who is hungry. He won't let me catch him yet but I am trying! ,"Yes, but sometimes they get hit here, so that reminds me I need to get a trap. I really don't want another cat..I have to feed them further away because if they get in my yard- dogs could hurt them."
hit:3171_conv:6342,1,anxious, I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.,I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.
hit:3171_conv:6342,2,anxious, I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.,i can understand that
hit:3171_conv:6342,3,anxious, I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.,I'm looking forward to it also though since I get to work in the NICU and take care of little babies.  That will be so rewarding.  I will always take it very seriously since their lives are in our hands.
hit:3171_conv:6342,4,anxious, I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.,the NICU thats wonderful
hit:3848_conv:7696,1,embarrassed,"I left my phone at my friend's place. It's unlocked, and I hope she doesn't go through it.","I left my phone at my friend's place. It's unlocked, and I hope she doesn't go through it."
hit:3848_conv:7696,2,embarrassed,"I left my phone at my friend's place. It's unlocked, and I hope she doesn't go through it.",Oh no! Hopefully it's a friend you trust and she won't embarrass you if she ends up going through it and finding something bad.
hit:3848_conv:7696,3,embarrassed,"I left my phone at my friend's place. It's unlocked, and I hope she doesn't go through it.","I hope so, too. I've called her and haven't gotten a response yet."
hit:3848_conv:7696,4,embarrassed,"I left my phone at my friend's place. It's unlocked, and I hope she doesn't go through it.",I guess now you'll be more careful about where you leave your phone. I would be freaking out if I were you!
hit:5777_conv:11555,1,afraid,I had to walk through a shady part of town.,So yesterday I had to walk through a very shady part of town to get home!
hit:5777_conv:11555,2,afraid,I had to walk through a shady part of town.,Oh no. Were you alright?
hit:5777_conv:11555,3,afraid,I had to walk through a shady part of town.,"Yes, but i was really afraid I was going to get mugged!"
hit:5777_conv:11555,4,afraid,I had to walk through a shady part of town.,I know. Maybe get a cab next time!
hit:5664_conv:11328,1,confident,I've been working pretty hard lately. I plan to pay off a credit card this weekend,I plan on paying off a credit card this weekend.
hit:5664_conv:11328,2,confident,I've been working pretty hard lately. I plan to pay off a credit card this weekend,That's wonderful. It always feels good to pay off debt I think.
hit:5664_conv:11328,3,confident,I've been working pretty hard lately. I plan to pay off a credit card this weekend,I know. I have been working pretty hard so that I can get it out of the way
hit:5664_conv:11328,4,confident,I've been working pretty hard lately. I plan to pay off a credit card this weekend,"Yes, you must be very proud for accomplishing that."
hit:5664_conv:11328,5,confident,I've been working pretty hard lately. I plan to pay off a credit card this weekend,I am. Its been a tough road too.
hit:5045_conv:10090,1,anxious,I get so excited when I get to a seafood buffet. I just love crab and lobster,I just love seafood buffets
hit:5045_conv:10090,2,anxious,I get so excited when I get to a seafood buffet. I just love crab and lobster,Why's that?
hit:5045_conv:10090,3,anxious,I get so excited when I get to a seafood buffet. I just love crab and lobster,Seafood is expensive here. I love to eat loads of crab and lobster
hit:5045_conv:10090,4,anxious,I get so excited when I get to a seafood buffet. I just love crab and lobster,Are there any other types of seafood you like?
hit:5045_conv:10090,5,anxious,I get so excited when I get to a seafood buffet. I just love crab and lobster,I like crawfish too
hit:9275_conv:18550,1,sad,"I lost my wallet the other day, I think I left it on a bus","I lost my wallet the other day, I think I left it on a bus"
hit:9275_conv:18550,2,sad,"I lost my wallet the other day, I think I left it on a bus","Oh no, that is terrible."
hit:9275_conv:18550,3,sad,"I lost my wallet the other day, I think I left it on a bus","Yeah now I have to cancel all my credit cards, it's such a hassle"
hit:9275_conv:18550,4,sad,"I lost my wallet the other day, I think I left it on a bus",I'm sorry that happened to you.
hit:12088_conv:24177,1,annoyed,"I get annoyed by my brothers sometimes, but that is life I guess ","I get annoyed by my brothers sometimes, but that is life I guess"
hit:12088_conv:24177,2,annoyed,"I get annoyed by my brothers sometimes, but that is life I guess ",How come? What do your brothers do to annoy you?
hit:12088_conv:24177,3,annoyed,"I get annoyed by my brothers sometimes, but that is life I guess ","just general annoying tactics, stealing my spots, taking showers first, etc"
hit:12088_conv:24177,4,annoyed,"I get annoyed by my brothers sometimes, but that is life I guess ",I hope they don't do it on purpose to annoy you!
hit:11240_conv:22480,1,disappointed,"I didn't get the promotion I was going for, even though my boss said it was virtually guaranteed.  I went through three different interviews over two months.","I didn't get the promotion I wanted, even though my boss said it was virtually guaranteed."
hit:11240_conv:22480,2,disappointed,"I didn't get the promotion I was going for, even though my boss said it was virtually guaranteed.  I went through three different interviews over two months.",Oh no!  Did he give you a reason why?
hit:11240_conv:22480,3,disappointed,"I didn't get the promotion I was going for, even though my boss said it was virtually guaranteed.  I went through three different interviews over two months.",Nope!  I think he's avoiding me.  I went through three different interviews over two months and he was positive about it the whole time.
hit:11240_conv:22480,4,disappointed,"I didn't get the promotion I was going for, even though my boss said it was virtually guaranteed.  I went through three different interviews over two months.",That's terrible.  Have you said something to HR about this?
hit:10471_conv:20942,1,apprehensive,I was nervous when I sang a song at a concert the other night.,I was rather nervous the other night when I was waiting to sing at a concert.
hit:10471_conv:20942,2,apprehensive,I was nervous when I sang a song at a concert the other night.,Oh wow! How did it go?
hit:10471_conv:20942,3,apprehensive,I was nervous when I sang a song at a concert the other night.,"Well people said they liked it, so I was glad, but I don't really think I sing that great."
hit:10471_conv:20942,4,apprehensive,I was nervous when I sang a song at a concert the other night.,"I'm sure you did great! I'd be a ball of nerves too, though."
hit:10471_conv:20942,5,apprehensive,I was nervous when I sang a song at a concert the other night.,"Thanks! It's not something I do very often so yeah, I was quite anxious about it."
hit:10471_conv:20942,6,apprehensive,I was nervous when I sang a song at a concert the other night.,"Haha but you survied, Go you!"
hit:10471_conv:20942,7,apprehensive,I was nervous when I sang a song at a concert the other night.,"Oh yeah, I got through it, which is the main thing!"
hit:9264_conv:18529,1,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!
hit:9264_conv:18529,2,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,Really??? A power out does not sound that scary
hit:9264_conv:18529,3,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,well sometimes a bad strike can leave the power out for days in my area
hit:9264_conv:18529,4,surprised,It was raining earlier and lightning struck nearby and my power went out. Luckily it came back on a few minutes later but I was quite shocked at first!,"Now, that is scary!! Without power for days would be a nightmare "
hit:14_conv:28,1,sentimental,When I spend time with my father outside by the fire when we are camping.,Hello
hit:14_conv:28,2,sentimental,When I spend time with my father outside by the fire when we are camping.,Hello! I am in such a good mood since I got my new home.
hit:14_conv:28,3,sentimental,When I spend time with my father outside by the fire when we are camping.,Funny - we just built a house where we used to go camping when I was a kid. 
hit:14_conv:28,4,sentimental,When I spend time with my father outside by the fire when we are camping.,I have a ton of backyard space that we have plans for. Camping would be a fun one.
hit:14_conv:28,5,sentimental,When I spend time with my father outside by the fire when we are camping.,That's wonderful. Do you have any plans to have a fire? 
hit:14_conv:28,6,sentimental,When I spend time with my father outside by the fire when we are camping.,I want to look in to getting a nice fire pit for the house.
hit:4450_conv:8901,1,excited,waiting to hear if i got a job or not.,i cant get any sleep. i want to know if i got the job or not.
hit:4450_conv:8901,2,excited,waiting to hear if i got a job or not.,"hope you get the job , i would feel the exact same way"
hit:4450_conv:8901,3,excited,waiting to hear if i got a job or not.,i have a very good feeling about it!!
hit:4450_conv:8901,4,excited,waiting to hear if i got a job or not.,i really hope you get it 
hit:7898_conv:15796,1,content,I won the lottery last week. I got over a million dollars. Now I don't need any more money for the rest of my life.,I hit the lotto last week and became a millionaire. Now I don't need to work the rest of my life.
hit:7898_conv:15796,2,content,I won the lottery last week. I got over a million dollars. Now I don't need any more money for the rest of my life.,"Wow, you must be euphoric!"
hit:7898_conv:15796,3,content,I won the lottery last week. I got over a million dollars. Now I don't need any more money for the rest of my life.,Yeah life is good. I can't ask for anything else. And to think it was my first lotto ticket ever!
hit:7898_conv:15796,4,content,I won the lottery last week. I got over a million dollars. Now I don't need any more money for the rest of my life.,How lucky!  Don't get crazy though.  invest form the future.
hit:11294_conv:22588,1,anxious,when i was waiting on my baby to be born,i was on pins in needles waiting for the arrival of my first born
hit:11294_conv:22588,2,anxious,when i was waiting on my baby to be born,but i bet you feel all better now right?
hit:11294_conv:22588,3,anxious,when i was waiting on my baby to be born,"yes, extremely better"
hit:11294_conv:22588,4,anxious,when i was waiting on my baby to be born,that's really good. Everything went okay?
hit:11294_conv:22588,5,anxious,when i was waiting on my baby to be born,"thanks, yes everything went well and all of us are doing ok"
hit:6948_conv:13896,1,disappointed,I ordered a new watch on the Shopping Channel that looked amazing. It looked like real gold and had diamonds inlaid in it. When it arrived it looked completely different and looked cheap.,"I ordered a beautiful gold watch from the Shopping Channel. When I received it, it looked completely different and was total junk."
hit:6948_conv:13896,2,disappointed,I ordered a new watch on the Shopping Channel that looked amazing. It looked like real gold and had diamonds inlaid in it. When it arrived it looked completely different and looked cheap.,"I hate when that happens, especially when you have something else pictured."
hit:6948_conv:13896,3,disappointed,I ordered a new watch on the Shopping Channel that looked amazing. It looked like real gold and had diamonds inlaid in it. When it arrived it looked completely different and looked cheap.,"It was completely different! The one I received looks like you would get it at a dollar store, and I paid $200 for it!"
hit:6948_conv:13896,4,disappointed,I ordered a new watch on the Shopping Channel that looked amazing. It looked like real gold and had diamonds inlaid in it. When it arrived it looked completely different and looked cheap.,Are you able to send it back?
hit:7589_conv:15178,1,prepared,I am ready to go on Jeopardy.,I am ready to go on Jeopardy.
hit:7589_conv:15178,2,prepared,I am ready to go on Jeopardy.,when do you go?
hit:7589_conv:15178,3,prepared,I am ready to go on Jeopardy.,My episode films next week. Hopefully I can win.
hit:7589_conv:15178,4,prepared,I am ready to go on Jeopardy.,i wish you good luck!
hit:1448_conv:2896,1,content,Just paid off the house last month. It's so nice not having to worry about mortgages.,Just paid off the house last month. It's so nice not having to worry about mortgages.
hit:1448_conv:2896,2,content,Just paid off the house last month. It's so nice not having to worry about mortgages.,Wow. That's a great accomplishment. I hope to buy a house soon.
hit:1448_conv:2896,3,content,Just paid off the house last month. It's so nice not having to worry about mortgages.,Make sure you don't buy more house than you can afford. My parents made that mistake.
hit:1448_conv:2896,4,content,Just paid off the house last month. It's so nice not having to worry about mortgages.,I don't stretch myself too thin. I know I'm far from rich.
hit:3957_conv:7914,1,terrified,I promised my daughter I would watch IT with her tonight. I keep postponing it because I am too scared.,I promised my daughter I would watch IT wih her tonight.
hit:3957_conv:7914,2,terrified,I promised my daughter I would watch IT with her tonight. I keep postponing it because I am too scared.,"Oh wow, that's a pretty scary movie.  I'd want company while watching it too."
hit:3957_conv:7914,3,terrified,I promised my daughter I would watch IT with her tonight. I keep postponing it because I am too scared.,I am too scared though. I don't like horror films at all
hit:3957_conv:7914,4,terrified,I promised my daughter I would watch IT with her tonight. I keep postponing it because I am too scared.,I get what you mean.  Some films just aren't for some people.  It takes some courage to watch.
hit:3957_conv:7914,5,terrified,I promised my daughter I would watch IT with her tonight. I keep postponing it because I am too scared.,I promised so I hope I can do it 
hit:3957_conv:7914,6,terrified,I promised my daughter I would watch IT with her tonight. I keep postponing it because I am too scared.,Good luck.  But besides it being scary it's a good film in general.  Hope you two can enjoy it.
hit:9726_conv:19452,1,furious,The ref called my goal back that I scored. He didn't see it go in.,This ref had the gall to call off my goal.
hit:9726_conv:19452,2,furious,The ref called my goal back that I scored. He didn't see it go in.,Damn was it a bogus call or what
hit:9726_conv:19452,3,furious,The ref called my goal back that I scored. He didn't see it go in.,"It was, he couldn't see the angle it went in at."
hit:9726_conv:19452,4,furious,The ref called my goal back that I scored. He didn't see it go in.,Well I hope you'll have a better ref next time...just keep hustling
hit:300_conv:600,1,prepared,I am ready for my vacation.,I am ready for my vacation.
hit:300_conv:600,2,prepared,I am ready for my vacation.,So exciting! Where are you going again?
hit:300_conv:600,3,prepared,I am ready for my vacation.,I am going to Australia.
hit:300_conv:600,4,prepared,I am ready for my vacation.,Whoa! That's incredible! I've never even been out of the country. Who are you going with again?
hit:9756_conv:19512,1,proud,I make a lot of money at my job. It means I can provide for my family and give them everything they need. ,I make a lot of money at my job. 
hit:9756_conv:19512,2,proud,I make a lot of money at my job. It means I can provide for my family and give them everything they need. ,I am happy for you.
hit:9756_conv:19512,3,proud,I make a lot of money at my job. It means I can provide for my family and give them everything they need. ,Thanks! It feels really good to provide for my family and give them everything they need. 
hit:9756_conv:19512,4,proud,I make a lot of money at my job. It means I can provide for my family and give them everything they need. ,I wish you the most success.
hit:5001_conv:10003,1,proud,my son pottyed for the first time,my son used the pottty for the first time
hit:5001_conv:10003,2,proud,my son pottyed for the first time,"Congratulations, looks like you guys will be saving a lot of money from no more diapers."
hit:5001_conv:10003,3,proud,my son pottyed for the first time,"yep, just switching to pullups and paper towels to clean up messes lol"
hit:5001_conv:10003,4,proud,my son pottyed for the first time,"Haha, you can't always be 100% accurate when you first pursue a goal!"
hit:11143_conv:22287,1,grateful,My husband drove 30 hours to get us a new puppy last weekend. He knew it was the puppy of my dreams. I was so thankful that he sacrificed his entire weekend for me!,My husband drove 30 hours this past weekend to get the puppy of my dreams. I was really thankful and excited.
hit:11143_conv:22287,2,grateful,My husband drove 30 hours to get us a new puppy last weekend. He knew it was the puppy of my dreams. I was so thankful that he sacrificed his entire weekend for me!,Wow. Your husband sound like such a sweet guy.
hit:11143_conv:22287,3,grateful,My husband drove 30 hours to get us a new puppy last weekend. He knew it was the puppy of my dreams. I was so thankful that he sacrificed his entire weekend for me!,He really is! He sacrificed his entire weekend just to get me this puppy.
hit:11143_conv:22287,4,grateful,My husband drove 30 hours to get us a new puppy last weekend. He knew it was the puppy of my dreams. I was so thankful that he sacrificed his entire weekend for me!,You're a lucky lady. He must be a really caring man.
hit:6505_conv:13011,1,apprehensive,ordering something onliine,i wanted to order this miracle cure online but dont know if i should
hit:6505_conv:13011,2,apprehensive,ordering something onliine,I don't think you should. Those are often scams.
hit:6505_conv:13011,3,apprehensive,ordering something onliine,it does look too good to be true
hit:6505_conv:13011,4,apprehensive,ordering something onliine,Usually if you feel that way it is. Try to research alternate cures that actually will work better.
hit:1477_conv:2954,1,grateful,I was so happy when my dad got me a truck. It was just a nice surprise,I was happy when my dad got me a truck. It was a nice surprise
hit:1477_conv:2954,2,grateful,I was so happy when my dad got me a truck. It was just a nice surprise,Did he get it for you for a specific reason or just because?
hit:1477_conv:2954,3,grateful,I was so happy when my dad got me a truck. It was just a nice surprise,I was turning 18 and needed it for school
hit:1477_conv:2954,4,grateful,I was so happy when my dad got me a truck. It was just a nice surprise,That's so kind of him! What a dad!
hit:7018_conv:14036,1,prepared,I'm having a baby next week... I think I am ready!,I'm having a baby next week... I think I am ready!
hit:7018_conv:14036,2,prepared,I'm having a baby next week... I think I am ready!,Oh congratulations! That's wonderful news.
hit:7018_conv:14036,3,prepared,I'm having a baby next week... I think I am ready!,Yes I'm so excited
hit:7018_conv:14036,4,prepared,I'm having a baby next week... I think I am ready!,I am very happy for you. I wish you all the best!
hit:4547_conv:9094,1,excited,"I'm going back to college in a few weeks. I get my own room in this really new, nice place so I'm really looking forward to it.",I'm going back to college soon and I don't have to live in the freshman dorms anymore. I'm stoked for that.
hit:4547_conv:9094,2,excited,"I'm going back to college in a few weeks. I get my own room in this really new, nice place so I'm really looking forward to it.",Congratulations! It must be exciting to live on your own!
hit:4547_conv:9094,3,excited,"I'm going back to college in a few weeks. I get my own room in this really new, nice place so I'm really looking forward to it.","Yeah it really is, though I'm living with 3 other people just that I get my own room this time around."
hit:4547_conv:9094,4,excited,"I'm going back to college in a few weeks. I get my own room in this really new, nice place so I'm really looking forward to it.",It's nice to have company and make close friends during college.
hit:10210_conv:20421,1,sad,I feel so far away from my family. I hardly ever talk to them anymore. I miss them.,I feel soo far away from my family.
hit:10210_conv:20421,2,sad,I feel so far away from my family. I hardly ever talk to them anymore. I miss them.,"Aw, I know how that goes. Do they visit often?"
hit:10210_conv:20421,3,sad,I feel so far away from my family. I hardly ever talk to them anymore. I miss them.,"No,my mom even live here in town. we hardly ever talk anymore."
hit:10210_conv:20421,4,sad,I feel so far away from my family. I hardly ever talk to them anymore. I miss them.,Wow that's sad. I'm sorry.
hit:10210_conv:20421,5,sad,I feel so far away from my family. I hardly ever talk to them anymore. I miss them.,It's ok. I'm gonna let them know how I feel. maybe change things.
hit:1510_conv:3021,1,content,Once i went to a all you can eat buffet by myself. It was so bad to do but i was so happy all the food i ate.,So i do some silly things at time and i feel bad at times. I went to a buffet by myself.
hit:1510_conv:3021,2,content,Once i went to a all you can eat buffet by myself. It was so bad to do but i was so happy all the food i ate.,Ut oh.. What did you eat?
hit:1510_conv:3021,3,content,Once i went to a all you can eat buffet by myself. It was so bad to do but i was so happy all the food i ate.,I ate so much food and i was like a pig but i feel it was worth it. The weight gain though wasn't.
hit:1510_conv:3021,4,content,Once i went to a all you can eat buffet by myself. It was so bad to do but i was so happy all the food i ate.,Don't worry... you only live once!
hit:11569_conv:23138,1,embarrassed,I started a presentation at work and my computer crashed in the middle of it.,I was doing a presentation at work and in the middle of it my computer crashed! I couldnt believe it!
hit:11569_conv:23138,2,embarrassed,I started a presentation at work and my computer crashed in the middle of it.,That awful!  Were you able to continue without it?  That must have really messed up your rhythm.
hit:11569_conv:23138,3,embarrassed,I started a presentation at work and my computer crashed in the middle of it.,It did! And no i had to stop and restart because it was vital to my presentation.
hit:11569_conv:23138,4,embarrassed,I started a presentation at work and my computer crashed in the middle of it.,Did it start back up? Glad you were able to start over.
hit:11569_conv:23138,5,embarrassed,I started a presentation at work and my computer crashed in the middle of it.,Yea after 10 grueling minutes. 
hit:2068_conv:4136,1,anxious,I have a huge test tomorrow and I am so nervous. I don't feel ready for it.,I have a huge test tomorrow in Physics and I don't feel prepared for it.
hit:2068_conv:4136,2,anxious,I have a huge test tomorrow and I am so nervous. I don't feel ready for it.,Get to studying! I'm sure if you get in a few mores hours you will feel more confident! 
hit:2068_conv:4136,3,anxious,I have a huge test tomorrow and I am so nervous. I don't feel ready for it.,"You're right! But no matter how much studying I may do, I know it's going to be a tough one."
hit:2068_conv:4136,4,anxious,I have a huge test tomorrow and I am so nervous. I don't feel ready for it.,Hard work always pays off!
hit:6603_conv:13207,1,annoyed,I got behind a slow driver on my way to work. It ticked me off because it made me late to work.,I was late to work today because I got stuck behind some slowpoke driver.
hit:6603_conv:13207,2,annoyed,I got behind a slow driver on my way to work. It ticked me off because it made me late to work.,Did your boss understand at least?
hit:6603_conv:13207,3,annoyed,I got behind a slow driver on my way to work. It ticked me off because it made me late to work.,"She did, but it was still really frustrating."
hit:6603_conv:13207,4,annoyed,I got behind a slow driver on my way to work. It ticked me off because it made me late to work.,That's true. I would be mad about that as well
hit:5796_conv:11592,1,excited,going to see my favorite band,i cant wait until tomorrow. i get to see my favorite band korn play
hit:5796_conv:11592,2,excited,going to see my favorite band,I didn't know they still toured. I saw Korn years ago.
hit:5796_conv:11592,3,excited,going to see my favorite band,yes they are still out there. listening to them takes me back to the good high schoo days
hit:5796_conv:11592,4,excited,going to see my favorite band,Me too
hit:3236_conv:6473,1,terrified,"My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear, and a head ache that was incredibly severe. So, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ","My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear, and a head ache that was incredibly severe. So, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting!"
hit:3236_conv:6473,2,terrified,"My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear, and a head ache that was incredibly severe. So, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ","Oh gross!  I've heard of flies or ants being in an ear, but a roach?  That gives me chills because I hate roaches sooooo much.  Now I might have nightmares tonight!"
hit:3236_conv:6473,3,terrified,"My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear, and a head ache that was incredibly severe. So, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ","I'm sorry! I didn't mean for that. Yeah, some smaller ones--heck, even bigger ones, can get up there. And then they get stuck, and they freak out, so they're essentially just biting the inside of your head to try and get out. It's horrible to think about, and I've been trying to comfort her since when it happened a little bit ago. But she's getting over it soon. The weird thing is we don't even really ever see bugs in our house, so it was kind of like a one in a million thing. I bet she sleeps with ear plugs in her eyes for the next few years though..."
hit:3236_conv:6473,4,terrified,"My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear, and a head ache that was incredibly severe. So, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ","EW!  I might start sleeping with ear plugs in now too.  I've heard you eat 8 spiders on average in a lifetime, some in your sleep.  So many things to be scared of with bugs! I'm so glad they were able to get it out.  Tell her I hope she gets over the trauma of it okay."
hit:1435_conv:2871,1,prepared,I accidentally streamed anime through a meeting. My boss wants to have a talk.,I accidentally streamed anime through a meeting. My boss wants to have a talk.
hit:1435_conv:2871,2,prepared,I accidentally streamed anime through a meeting. My boss wants to have a talk.,Uhoh.  Was it work appropriate?
hit:1435_conv:2871,3,prepared,I accidentally streamed anime through a meeting. My boss wants to have a talk.,"It had girls with big boobs but well, I think I can explain myself."
hit:1435_conv:2871,4,prepared,I accidentally streamed anime through a meeting. My boss wants to have a talk.,Oh no.  When will you have to talk to your boss?
hit:8180_conv:16360,1,devastated,i was crushed when i didnt get approved for a day off last week,i was crushed when i didnt get approved for a day off last week
hit:8180_conv:16360,2,devastated,i was crushed when i didnt get approved for a day off last week,I'm sorry to hear that! Is it that busy at work?
hit:8180_conv:16360,3,devastated,i was crushed when i didnt get approved for a day off last week,yes its very busy right now with all the kids returning to school
hit:8180_conv:16360,4,devastated,i was crushed when i didnt get approved for a day off last week,Oh are you a teacher?
hit:11955_conv:23910,1,nostalgic,"Life was easier before. There was less lay off and it was easier to buy a house. Now, everything is more expensive and more complicated.","Life was easier before. There was less lay off and it was easier to buy a house. Now, everything is more expensive and more complicated."
hit:11955_conv:23910,2,nostalgic,"Life was easier before. There was less lay off and it was easier to buy a house. Now, everything is more expensive and more complicated.",Yes but that is how it goes sometimes.
hit:11955_conv:23910,3,nostalgic,"Life was easier before. There was less lay off and it was easier to buy a house. Now, everything is more expensive and more complicated.",I know. I miss it.
hit:11955_conv:23910,4,nostalgic,"Life was easier before. There was less lay off and it was easier to buy a house. Now, everything is more expensive and more complicated.",All you can do it work hard and try to make more money.
hit:8032_conv:16065,1,angry,My dog pooped on the rug today. I am so mad.,My dog pooped on the rug today.
hit:8032_conv:16065,2,angry,My dog pooped on the rug today. I am so mad.,You are the 2nd one today. Was it a mile high?
hit:8032_conv:16065,3,angry,My dog pooped on the rug today. I am so mad.,"Oh, it was 2 miles high. I was so angry as I shoveled it into the furnace."
hit:8032_conv:16065,4,angry,My dog pooped on the rug today. I am so mad.,That must have been quite the workout. At least you should have plenty of fuel for the winter.
hit:10615_conv:21230,1,sentimental,My sons friend was killed in a car wreck a few days ago. I can't imagine the pain she is feeling. Losing one of my children is one of my worst fears.,My friend lost her oldest son in a car wreck a few days ago. I can't imagine the pain she is feeling.
hit:10615_conv:21230,2,sentimental,My sons friend was killed in a car wreck a few days ago. I can't imagine the pain she is feeling. Losing one of my children is one of my worst fears.,OMG that is horrible! :( Im sure she needs you right now
hit:10615_conv:21230,3,sentimental,My sons friend was killed in a car wreck a few days ago. I can't imagine the pain she is feeling. Losing one of my children is one of my worst fears.,I have been praying a lot. The worst part was he just got engaged and his fiance is pregnant. That poor baby has to grown up without it's daddy.
hit:10615_conv:21230,4,sentimental,My sons friend was killed in a car wreck a few days ago. I can't imagine the pain she is feeling. Losing one of my children is one of my worst fears.,I just can not imagine the heart ache! Poor baby
hit:5730_conv:11461,1,terrified,I saw a funnel cloud for the first time as a child. I was beyond scared.,I saw a funnel cloud for the first time as a child. I was beyond scared.
hit:5730_conv:11461,2,terrified,I saw a funnel cloud for the first time as a child. I was beyond scared.,oh really i bet i would be too
hit:5730_conv:11461,3,terrified,I saw a funnel cloud for the first time as a child. I was beyond scared.,It's worse when you don't really understand what you are seeing.
hit:5730_conv:11461,4,terrified,I saw a funnel cloud for the first time as a child. I was beyond scared.,yea i know what you mean
hit:702_conv:1404,1,disappointed,1,I can't believe I forgot my uncles birthday this year.
hit:702_conv:1404,2,disappointed,1,"Oh, that's not good. Did he say anything? "
