conv_id,emotion_label,context,speaker_utterance,original_listener_response,Test2.1_response_GPT4,Test2.2_response_GPT4,BERTScore_Test21_GPT4,BERTScore_Test22_GPT4
hit:1539_conv:3079,apprehensive,I am nervous.  I have to go to court for the first time.,I am nervous.. I have to go to court for the first time.,Oh no! I'm sorry to hear that. I have been to court before; it isn't as scary as it seems.,"It's completely understandable to feel apprehensive about going to court for the first time. It's a new experience and it's normal to feel unsure about what to expect. Remember, it's okay to feel this way. Try to gather all the information you can beforehand so you feel more prepared. And if you can, maybe bring someone along for support. You've got this!","It's completely understandable to feel nervous about going to court for the first time. Remember, it's okay to ask your lawyer or someone who has been through it for advice on what to expect. Preparation can also help you feel more at ease. You've got this!",0.45372897386550903,0.4676411747932434
hit:1554_conv:3108,caring,The new addition to our family was just born this weekend.,The new addition to our family was just born this weekend.,You must be thrilled. What did you have?,That's wonderful news! Congratulations! How is the little one doing?,Congratulations! That's wonderful news. How is the little one doing?,0.4488527178764343,0.48645004630088806
hit:1555_conv:3110,disappointed,I was hoping to join my family for dinner but seems like I'm stuck at work.,I was hoping to join my family for dinner but seems like I'm stuck at work,That sucks.  Maybe they can wait just a bit longer for you?,"Oh no, that’s really disappointing. I'm sorry to hear that you have to miss out on family dinner. Is there any way you can make it up to them, maybe have a special meal together this weekend?","Oh no, that's disappointing. Is there any way you could possibly leave a bit earlier, or maybe they could save you a plate for when you get home?",0.4808412492275238,0.5856354832649231
hit:1582_conv:3164,proud,"It took so much time to finish the tree house, but we're finally done.","It took so much time to finish the tree house, but we're finally done",You must be so relieved that its done. ,"Wow, it looks incredible! You should be really proud of all the effort you put into it. I can tell it was worth every minute. How does it feel to see it all completed?",That's awesome! I bet it looks amazing. Do you have any plans for what you'll do first in your new tree house?,0.4808492958545685,0.37972015142440796
hit:1610_conv:3220,hopeful,I was confident that my brother was going to finish college. He was doing so well in his major,I was confident my brother was going to finish college. He was doing so well in his major,What happened?,"That's really great to hear! It sounds like he's on a good path. What's he studying, if you don't mind me asking?",That must be really disappointing for you. What happened that changed his path?,0.34237226843833923,0.5187222957611084
hit:1615_conv:3231,jealous,"Whenever I see a happy couple, I get so envious...","Whenever I see a happy couple, I get so envious...",I know exactly what you mean. I've been single 2 years now.,It's really understandable to feel that way sometimes. Seeing others experiencing what you desire can definitely stir up feelings of envy. Have you thought about what specifically about those couples makes you feel envious? Maybe we can talk about it and figure out ways to address those feelings.,It's completely natural to feel that way sometimes. Seeing others in happy relationships can remind us of what we desire. Have you thought about what specifically about these couples makes you feel envious? Maybe there's something in their relationship that you aspire to have in your own life.,0.37628811597824097,0.39222273230552673
hit:1622_conv:3245,caring,I made an elaborate dinner for my Moms birthday to show my appreciation for her.,I made an elaborate dinner for my Moms birthday to show my appreciation for her,What was the menu?,That’s such a thoughtful gesture! I'm sure she felt really loved and appreciated. What did you make for the dinner?,That sounds wonderful! What did you make for her birthday dinner?,0.42742982506752014,0.46944230794906616
hit:1672_conv:3345,joyful,I was ecstatic when my kids came home yesterday.,I was ecstatic when my kids came home yesterday,Where did they come from?,That must have been such a wonderful feeling! What did you all do together when they arrived?,That's wonderful to hear! What did you all do together when they arrived?,0.46922174096107483,0.45431050658226013
hit:1686_conv:3373,disgusted,I fed my dog a new dog food and he puked ALL over my house!,I gave my dog a new food he had never tried before and he ended up puking all over my house.,oh no that would make me feel guilty!!! Is he okay?,"Oh no, that sounds awful! I can only imagine how disgusted you must feel dealing with that mess. Have you figured out what caused such a bad reaction? Maybe it's best to stick to the usual food he's accustomed to.","Oh no, that sounds like a tough situation! It must have been upsetting for both you and your dog. How is he feeling now? Have you been able to figure out what caused the reaction?",0.45201531052589417,0.5076529383659363
hit:1699_conv:3399,anxious,I am so ready for September.,I am so ready for September.,"Oh yeah me too man, you like the fall?",It sounds like you're feeling a bit tense about it coming up. What's happening in September that's got you feeling this way?,That's great to hear! What are you looking forward to in September?,0.37492015957832336,0.44082945585250854
hit:16_conv:32,surprised,"when I was younger, my parents picked me up from work with a new car, which really surprised me, I was so excited to have my own car!","When I was working my first job, my parents picked me up in my new car, I was very surprised, i thought I was gonna have to buy my own car","wow, that was so awesome of them!","Wow, that must have been such a great surprise! How did you feel when you saw the car for the first time?","Wow, that must have been an incredible surprise! It’s really nice that your parents were able to do that for you. How did you feel when you saw the car?",0.5602372288703918,0.5337205529212952
hit:1710_conv:3420,joyful,The day my daughter was born.,The day my daughter was born was the happiest day of my life,Congratulations! You and your family must be delighted to have a new member!,That's truly wonderful to hear! There must have been so much joy and excitement in the air. How did you feel when you first saw her?,That's wonderful to hear! The birth of a child is such a special moment. How old is your daughter now?,0.47141388058662415,0.49012264609336853
hit:1713_conv:3427,content,I went to the store looking for jeans and found a good pair.,I found a nice pair of jeans at the store that fit just right.,"Cool, I have a pair of jeans.",That's great to hear! It's always satisfying when you find something that fits well. How do they look on you?,That's great! It's always a good feeling when you find something that fits perfectly. Do you plan on getting them?,0.3328102231025696,0.3707112967967987
hit:1752_conv:3504,annoyed,My daughter is still up asking for snacks.,My daughter is still up asking me for snacks. It is 3 am,That's a hard thing to deal with. Do you think she's really hungry?,"Oh no, that sounds really frustrating. Have you tried setting a strict bedtime routine or maybe explaining to her that nighttime is for sleeping, not for eating? Maybe that could help prevent these late-night snack requests.","Oh no, that sounds exhausting! Maybe a small, healthy snack could help her settle back to sleep?",0.4708646535873413,0.43190065026283264
hit:176_conv:353,faithful,I had one time where I was at a party and a girl started to act really flirty with me and we were both kinda drunk. I had a girlfriend at the time so I made sure to let her know so that she didn't get the wrong idea.,"One time I was at this party and a girl started to get really touchy feely and flirting with me, but I had a girlfriend at the time.",what did you do?,"That must have been a bit awkward, but it's great that you handled it so responsibly by letting her know about your girlfriend. It shows a lot of respect for your relationship. How did everything turn out after that?","Oh wow, that must have been a tricky situation to navigate. What did you end up doing about it?",0.38607439398765564,0.516822874546051
hit:1771_conv:3542,sad,My dog just passed away.  I am so hurt right now.,I can't believe my dog just passed away.,I'm sorry to hear that. Are you OK?,"I'm so sorry for your loss. Losing a beloved pet is incredibly hard. If you need someone to talk to or just some company, I'm here for you.","I'm so sorry to hear that. Losing a pet is really tough. If you need someone to talk to or anything, I'm here for you.",0.4990119934082031,0.6039735674858093
hit:177_conv:354,impressed,"I asked my 7 year old what 12x12 was the other day, and he gave me the correct answer.","So, I asked my 7 year old what 12x12 was the other day, and he gave me the correct answer without hesitation.","That's impressive, sounds like a smart young man.","Wow, that's really impressive for a 7-year-old! He must have a great understanding of math already. How did he learn that so quickly?","Wow, that’s impressive! It sounds like he’s really good at math.",0.5393255352973938,0.6386694312095642
hit:1803_conv:3607,angry,My friend broke my phone that I had worked hard to buy,"I bought a really expensive phone that I worked very hard to buy. Sadly, my friend dropped it and broke it.",have they offered to buy you a replacement?,"Oh no, that must be really frustrating for you, especially after all the hard work you put into buying it. Have you talked to your friend about how you feel and how you might resolve the situation?","Oh no, that must be really frustrating, especially after all the hard work you put in to get it. Have you talked to your friend about what happened?",0.46766385436058044,0.4414604902267456
hit:1810_conv:3621,proud,My son scored a goal in a football match,My son scored a goal in a football match yesterday,Well done. You must be very proud of him.,That's fantastic! You must be so proud of him. How did he feel after scoring the goal?,That's fantastic! He must be thrilled. How did the rest of the game go?,0.6316710114479065,0.46165505051612854
hit:1824_conv:3649,angry,"For the 3rd month in a row, I have received and incorrect cell phone bill!  I feel like screaming at the customer care representatives!","For the 3rd month in a row, I have received and incorrect cell phone bill! I feel like screaming at the customer care representatives!",That sounds so annoying,I can understand why you're feeling so frustrated. It must be really aggravating to deal with the same issue repeatedly. Have you had a chance to speak with a supervisor who might be able to address and resolve the problem more effectively? Maybe they can ensure it doesn't happen again.,I can only imagine how frustrating that must be! Have you been able to speak with a supervisor or someone higher up who might be able to sort this out once and for all?,0.3159070611000061,0.3432201147079468
hit:1837_conv:3674,guilty,i lied to my father ,I lied to my dad when I was younger and I hope my child doesnt do the same. ,Sometimes you've gotta live with regrets.  Accept it as part of your past life and move on,"It's understandable to feel guilty about that, but it's also a sign of your growth that you can recognize it wasn't right and hope for better for your own child. Maybe sharing your experience and the feelings you had about it could help your child learn the value of honesty.",It's understandable to feel that way. Maybe you can use your own experiences to teach your child the value of honesty. Open communication could help in building trust.,0.5176721811294556,0.4577336013317108
hit:1859_conv:3719,joyful,i just bought my first house,"first time home owner here, so proud","I am aspriing to be one, congrats!","That's incredible, congratulations! It must feel so rewarding to have a place of your own. How does it feel to walk through your new home?",Congratulations on your new home! That's a huge accomplishment. How has the experience been for you so far?,0.4102054536342621,0.3744264543056488
hit:1880_conv:3761,nostalgic,I was digging through my parents attic yesterday and found my old Nintendo system!  That sure brought back some good memories!,I was digging through my parents attic yesterday and found my old Nintendo system! That sure brought back some good memories!,Really,"Wow, that sounds like a wonderful trip down memory lane! What games did you find with it? Do you remember any favorites you used to play for hours?",That's awesome! Did you find any games with it too? What's your favorite game to play on it?,0.33130255341529846,0.3340298533439636
hit:1912_conv:3824,prepared,I had to speak at a meeting at work and spent a week drafting up my speech. Because of this I performed well.,I had to speak at a meeting at work and spent a week drafting up my speech. Because of this I performed well.,"Seems like this speech was very important to you, why?",That's fantastic to hear! All that preparation really paid off. How did it feel to have everything come together so well after putting in so much effort?,That's great to hear! It sounds like all your hard work and preparation really paid off. How did you feel after the meeting?,0.4069864749908447,0.4992596507072449
hit:1918_conv:3836,anticipating,I booked a vacation next week and it's going to be fun!,I booked a vacation next week! I'm looking forward to going,Nice! Where at,That sounds amazing! Where are you headed? It must be exciting to have something fun to look forward to!,That sounds exciting! Where are you headed for your vacation?,0.4775330424308777,0.5470808744430542
hit:1921_conv:3842,sad,My grandmother died when I was 10 and I was devistated.,My grandmother died when I was 10 and I was devastated.,I am very sorry for your loss.,"I'm so sorry to hear that. Losing someone so close to you, especially at such a young age, must have been incredibly difficult. How are you feeling about it now?","I'm so sorry to hear that. Losing a grandparent, especially at such a young age, must have been really hard. How do you remember her?",0.4730127453804016,0.44241803884506226
hit:1939_conv:3879,guilty,I felt really bad after I got my girlfriend sick.,I felt really bad when I got my girlfriend sick.,Why did she get sick? What was wrong?,"I can understand why you'd feel guilty, but it's important to remember that getting sick is often unavoidable. What matters is how you support her now while she's recovering. Have you been able to help her out and make her feel a bit more comfortable?","Oh no, that sounds tough. How is she feeling now?",0.3803061544895172,0.4715990126132965
hit:1984_conv:3969,sentimental,"When I see my mom post Facebook pics of her and my dad dining at restaurants I feel sad because my brother and I are usually part of their weekend restaurant excursions but we are both out of state doing our own thing...it's a mixed feeling of nostalgia, guilt, and fond memories","My mom's restaurant pics on Facebook give me a mixed feeling of nostalgia, guilt, and fond memories. My brother and I are usually part of their weekend restaurant excursions but we are both out of state doing our own thing ","oh man, do you miss it? How about your brother?","It sounds like those pictures stir up a lot of emotions for you. It’s understandable to feel sentimental seeing your parents continue traditions that you and your brother were once a big part of. It shows how much those times meant to you. Even though you're away, those memories are a testament to the strong bonds and happy moments you’ve shared. Maybe you could plan a surprise visit or a special dinner with them when you're back in town? It could be a wonderful way to relive those memories and make new ones.","It sounds like those pictures bring up a lot of emotions for you. It's understandable to feel nostalgic and miss those times, especially when you're away from family. Maybe you and your brother could plan a visit to join them for one of those weekend outings sometime soon. It could be a nice way to relive those memories and make new ones!",0.3725552558898926,0.39310818910598755
hit:2049_conv:4098,lonely,My dad didn't invite me to his wedding.,"My dad didn't invite me to his wedding, talk about an all time low.",So you guys probably don't get along very well?,"I'm really sorry to hear that you’re feeling this way. It must be incredibly hurtful to feel left out of such an important moment. If you want to talk more about it or need someone to just listen, I’m here for you.","I'm really sorry to hear that. It must be tough to feel left out of such an important event. If you need to talk about it or anything else, I'm here for you.",0.356748104095459,0.35667750239372253
hit:2057_conv:4114,confident,I know for sure I will ace the test tomorrow.,I am so prepared for my test tomorrow.,What is the subject?? The test will be oral or in writing.,"That's great to hear! With all the hard work you've put in, I'm sure you'll do fantastic. Good luck!",That's great to hear! It must feel good to be so ready. What subject is the test on?,0.3242814540863037,0.4721727967262268
hit:2082_conv:4164,embarrassed,I left my purse at home,I didn't have a way to pay for my lunch despite today being pay day!,"Oh no, you must have been quite upset. What did you do?","Oh no, that must have been so frustrating! Don’t worry, it happens to the best of us. Can I help by covering your lunch today?","Oh no, that sounds frustrating! Did you forget your wallet or was there an issue with your paycheck?",0.536052405834198,0.5199289917945862
hit:2196_conv:4392,confident,I knew I was going to pass my history final. I had paid attention all year,I just knew I was going to pass my history test. I had listened and studied all year,Awesome! History is HARD! I always had a hard time remembering the dates and times especially.,That's great to hear! It sounds like all your hard work and dedication really paid off. How do you feel about the results?,That's great to hear! All your hard work and dedication really paid off. How do you feel about your performance on the test?,0.41983652114868164,0.41654863953590393
hit:2206_conv:4413,furious,My boyfriend cheated on me with my best friend!,My boyfriend cheated on me with my best friend! Why would he do that??,He is a jerk.,"I'm so sorry to hear that you're going through this. It's completely understandable to feel furious; what happened was a betrayal on multiple levels. It’s important to allow yourself to feel those emotions and to process what has happened. If you need someone to talk to or if there's anything I can do to support you through this, I'm here for you.","I'm so sorry to hear that you're going through this. It must be incredibly painful to be betrayed by both your boyfriend and your best friend. People cheat for various reasons, often related to their own personal issues and insecurities. It's important to remember that this is a reflection of their character, not your worth. How are you holding up?",0.3355051577091217,0.3227512240409851
hit:2211_conv:4422,embarrassed,I've got something I'm really ashamed of.,I'm very self conscious about being an ex con,I'm sorry to hear that.,"I really appreciate you sharing that with me. It takes a lot of courage to open up about something so personal. Just remember that your past doesn't define who you are today. We all have things we're not proud of, but it's how we move forward that really counts. How are you feeling about everything now?","It's understandable to feel that way, but remember that your past doesn't define your future. It's important to focus on the progress you've made and the steps you're taking to move forward. How are you managing these feelings day-to-day?",0.39321449398994446,0.3947320282459259
hit:2252_conv:4505,surprised,I was shocked when I wsa told my boss was let go,I was shocked when I wsa told my boss was let go,What happened?,"Wow, that must have been really unexpected! Are you okay? How is this affecting your team?",That must have been really surprising for you. How are you feeling about everything now?,0.4306129217147827,0.3913440406322479
hit:2264_conv:4529,prepared,I like collecting survival items in case of an emergency!  I will be ready for any disaster or zombie Apocalypse that comes my way!,I like collecting survival items in case of an emergency! I will be ready for any disaster or zombie Apocalypse that comes my way!,What all do you have stored so far?,That's really proactive and smart! Being prepared definitely gives you a peace of mind. What's your favorite item you've collected so far?,That sounds like a smart plan! What's the most interesting item you've collected so far for your survival kit?,0.5434516072273254,0.5906106233596802
hit:2265_conv:4531,annoyed,I do not like to be bothered when I am working.,I do not like being bothered when I am working.,"Me too, it throws my frequency off. ",I understand how frustrating that can be. I’ll make sure not to disturb you while you’re working. Let me know if there’s a better time to talk or anything specific you need to work uninterrupted.,I understand. It's important to have a distraction-free environment when you're focusing on work. Is there something specific you do to let others know when you're in work mode?,0.30755460262298584,0.3672999441623688
hit:2288_conv:4577,grateful, I am pretty thankful to live close to my sister, I am pretty thankful to live close to my sister,It is very important to stay close to family.,That's wonderful! It must be great to have family so close by.,That's great! It must be nice having family so close by. Do you two get to spend a lot of time together?,0.5439223051071167,0.4545605182647705
hit:228_conv:456,surprised,I was really amazed to see my kid snowboarding so well during last winters ! Must say he's a quick learner.,My kid was fast enough to be a master of snowboarding after taking only few lessons last winters! ,That is pretty great! I am actually still a beginner with snowboarding.,"Wow, that's impressive! He must have a natural talent for it. How did he feel about snowboarding?","Wow, that's impressive! Your kid must be really talented to pick up snowboarding so quickly. How did they enjoy the experience?",0.5658275485038757,0.549431324005127
hit:2322_conv:4645,grateful,"I've been going through some financial troubles, but my family has come through.","I've been going through some financial troubles, but my family has come through.",Thats good. I hate that your having difficulties. ,It's really wonderful to hear that your family has been so supportive during this difficult time. It must be a huge relief to have such a caring network around you. How are you feeling now that things are looking a bit brighter?,"That's really tough, but it's great to hear that your family is there for you during this time. How have they been able to help out?",0.44162717461586,0.4469689130783081
hit:2324_conv:4649,anxious,I am nervous because I am having surgery tomorrow,I am nervous because I am having a surgery tomorrow,is it a major or minor surgery?,"It's completely understandable to feel anxious about surgery. Is there anything specific you're worried about, or anything I can do to help ease your mind a bit?","I can understand why you'd feel that way; surgery can be daunting. Is there anything specific you're worried about, or anything I can do to help ease your nerves?",0.44408121705055237,0.422221839427948
hit:233_conv:466,impressed,"I was at a talent show and I saw a man playing an entire song by himself, he played the guitar, drums, and sang all at once, it was really crazy to see.","Hey, I was at this talent show recently. I saw this guy playing a whole song by himself it was crazy.",What song was it? Did you know it?,"Wow, that sounds incredible! How did he manage to do all that at once? Must have been quite a show!","Wow, that sounds amazing! What instrument was he playing?",0.3879771828651428,0.5226098299026489
hit:2422_conv:4844,disgusted,I took out the trash yesterday and the bag burst all over the ground.,Took the trash out yesterday and it burst all over the ground. I was pretty peeved.,I am so sorry to hear that.  It will get better.,"Oh no, that sounds really frustrating and gross! I can only imagine how you felt having to clean that up.","Oh no, that sounds really frustrating! Did you manage to get it all cleaned up?",0.42861226201057434,0.4027206301689148
hit:252_conv:505,terrified,I was babysitting my 2 year old nephew and he tried to dive off the couch headfirst onto the floor.  I caught him by one leg.,The other day I was babysitting my 2 year old nephew and he tried to do a flip off the couch headfirst onto the floor!,Please tell me you caught him!! That is awful!!,"Oh my goodness, that sounds absolutely terrifying! I can't even imagine how you must have felt in that moment. I'm so glad you were there to catch him! Is he okay now?","Oh no, that sounds scary! I hope he's okay. Did you manage to catch him in time?",0.5185401439666748,0.5485406517982483
hit:2531_conv:5062,hopeful,I pray American will be great again.,I pray America will be great again.,You like Donald Trump?,"Absolutely, holding onto hope is crucial. What are some changes you're hoping to see that will lead to that greatness?",It's important to have hope for the future. What changes do you hope to see that would make America great again in your view?,0.3804914951324463,0.4198877215385437
hit:2540_conv:5080,anticipating,Beach vacation coming up,I've got a beach vacation coming up and I can't wait!,How exciting! I am jealous!,That sounds amazing! Which beach are you heading to?,That sounds fantastic! What beach are you heading to?,0.48584064841270447,0.48276346921920776
hit:2542_conv:5085,disappointed,I took a test last week and failed miserably.  I am frustrated at my performance.,I took a test last week and failed miserably.,That's no good. Did you study?,I'm really sorry to hear that you're feeling this way. It's completely understandable to be disappointed after putting in effort and not seeing the results you hoped for. Maybe we can review what happened together and figure out a plan to improve for next time. What do you think?,I'm sorry to hear that. Is there anything specific you found challenging about the test? Maybe I can help you figure out a way to tackle it next time.,0.40907594561576843,0.4248010814189911
hit:2581_conv:5162,joyful,I finally saved enough to build a new PC! I've been looking forward to it for many months now,I finally saved up enough to build my very first PC after waiting several months for it!,That is a great accomplishment!,That's fantastic news! I bet you're thrilled to start putting it all together. What kind of specs are you going for?,That's awesome! Building your own PC is such a rewarding experience. What kind of specs are you going for?,0.49753278493881226,0.5556750297546387
hit:2601_conv:5203,prepared,I had to renew my drivers license by taking a test. I really wanted to be ready for it.,I had to renew my drivers license by taking a test. I really wanted to be ready for it.,Those tests can be stressful. How did you do?,That sounds like a good approach! How did you prepare for the test?,How did the test go? Did you feel prepared after all your studying?,0.5843374729156494,0.591930627822876
hit:2605_conv:5210,grateful,Mom bought me groceries once,Last year my mother took me grocery shopping for my birthday,"Wow, that's... odd.  Was it for a cake?",That was really thoughtful of her! It's great to have someone who supports you in such practical ways. How did it feel having her help you out like that?,That's interesting! Did you get to pick out some special treats for your birthday?,0.4485483467578888,0.54249107837677
hit:2642_conv:5284,prepared,I finally finished all my laundry and packing for my trip.  I am glad I finally have everything together.,I just finished doing all my laundry and packing for my trip.  Finally.. ready to go!,Congrats! Where are you going?,That's great to hear! It must feel so good to have everything set for your trip. I hope you have an amazing time!,That's great to hear! Where are you headed for your trip?,0.4379900097846985,0.6172608137130737
hit:2658_conv:5316,embarrassed,"I can't face my wife, I had a child out of my one night stand","I can't face my wife, I had a child out of my one night stand",Oh my goodness! Why did you do that?,"I can see why you're feeling really embarrassed about this. It must be incredibly tough to hold onto this. Talking to your wife honestly is going to be hard, but it's an important step if you're going to move forward. Have you thought about how you might begin this conversation with her?",That sounds like a really tough situation. It's important to address this with honesty and care. Have you thought about how you might talk to your wife about this?,0.3361049294471741,0.3342967629432678
hit:2684_conv:5368,jealous,My coworker got one of the best assignments at work seemingly without even working for it. I wish I could get better assignments like that!,My coworker was given a great work assignment this morning. It seems like she did nothing to even deserve it. I wish I could get such great assignments!,I hate when that happens.  Things always seem to go that way.,I can understand why you’d feel that way; it’s normal to feel a bit jealous when it seems like someone gets a good opportunity so effortlessly. Maybe you could use this as a chance to discuss with your manager what you can do to be considered for similar assignments in the future? It could be a good opportunity for you to highlight your strengths and interest in taking on more challenging projects.,It sounds like you're feeling a bit overlooked. It's frustrating when it seems like opportunities aren't distributed based on merit. Have you thought about discussing your interest in taking on more challenging assignments with your manager? Maybe that could help highlight your enthusiasm and capabilities!,0.4072369635105133,0.3875320851802826
hit:2691_conv:5382,guilty,I was supposed to feed my neighbor's cat while she was on vacation last week. I forgot to and the cat diead. I feel really horrible about this.,I agreed to watch my neighbor's cat last week while she was on vacation. Unfortunatley I forgot to do that.,What happened to the cat??,"Oh no, I can't imagine how tough that must be for you. It's clear you didn't mean for this to happen. Have you had the chance to talk to your neighbor about it yet?","Oh no, that sounds stressful. How did things turn out when your neighbor came back?",0.3503444492816925,0.41495776176452637
hit:2765_conv:5531,sad,My roomate is leaving at the end of the month. I won't be able to hang out with him as he is moving up north.,My roomate is leaving at the end of the month to move up north,Are you going to have any other roommate or you will be living alone?,I'm really sorry to hear that. It must be tough to see someone you're close with move away. How are you feeling about it all?,"Oh wow, how do you feel about your roommate moving away?",0.38671690225601196,0.4911165237426758
hit:2768_conv:5537,sad,My friend got a new job and is moving to Vegas. I am going to miss her.,My friend got a promotion at the casino in town.,That's great. Do you visit the casino often?,"That's great news for your friend, but it must be tough knowing she'll be moving away. It's hard to see someone close to us go, especially to a new city. How are you feeling about it all?",That's great news! How is your friend feeling about the promotion?,0.5091323852539062,0.5958604216575623
hit:2783_conv:5566,angry,I was mad when I didnt get paid my entire check,I was mad when I didnt get paid my entire check,I would be mad too. What happened?,I completely understand why you'd be upset about that. It's really frustrating not to receive the money you've earned. Have you been able to speak with your employer about the missing amount?,That sounds really frustrating. Have you been able to talk to someone about getting the rest of your payment sorted out?,0.4386478364467621,0.38319307565689087
hit:2821_conv:5642,lonely,My dog injured herself on her tongue and had to go in for surgery and my child went to his grandparents house that day so it was weird having the house so quiet. It was almost an eerie feeling. ,"It is eerie, isn't it. You must have felt quite strange. Hope your poor doggie is ok!",Yes she recovered well. Yes it was strange. I was jumping at every sound because I knew I was the only living thing in the house.. or was I? ,"Absolutely, it does sound like a really unsettling day for you. I hope your dog is recovering well from the surgery. It must have been really hard not having the usual bustle of your child and dog around. If you need someone to chat with or keep you company, just let me know. I'm here for you.","Yes, it was definitely an unsettling experience. Thankfully, my dog seems to be doing alright now, just a bit shaken up. Thank you for asking! How have things been on your end?",0.4011465609073639,0.41836562752723694
hit:2867_conv:5735,excited,I could not wait for Christmas last winter. I was going to see family for the first time in awhile,I could not wait for this past Christmas. I was seeing family that I had not seen in a long time,Did you have a great Christmas then?,That must have been so exciting! How was it seeing everyone after such a long time?,That sounds really exciting! How was it getting to catch up with everyone?,0.4439493417739868,0.44028109312057495
hit:2874_conv:5749,sentimental,Last summer my kids left for college. I got so emotional thinking about how short the time was since they were born. I didn't want to let go of them and was bawling.,My kids left for college last summer. I got teary when they got in the car to leave. I was thinking about how quick their childhood had gone by.,I have those kinds of feelings as well. I think memories are a good thing though,"Oh, I completely understand how you feel. It's really hard to see them grow up so fast and then suddenly they're off on their own. But you've done an amazing job raising them, and now they're ready to take on the world. It's okay to be sentimental; it just shows how much love you have for them. How have they been doing since they went off to college?","It's truly bittersweet to see them grow up and step into their own lives, isn't it? How have you been adjusting to the new change with them away at college?",0.3981908857822418,0.3465195596218109
hit:2906_conv:5812,embarrassed,"I am mortified.  I was going to the bank and tried to open the door.  I kept pulling and pulling until I realized I was supposed to push.  Unfortunately, a bunch of people saw me.","I am mortified. I was going to the bank and tried to open the door. I kept pulling and pulling until I realized I was supposed to push. Unfortunately, a bunch of people saw me.",I had a similar experience the other day at the gas station. It's terrible when that stuff happens.,"Oh no, that sounds like a bit of an awkward moment! But honestly, don't worry too much about it. We've all been there before, having those little mix-ups. People might have noticed, but they'll forget about it quickly. Everyone's too caught up in their own day to dwell on it for too long. Just laugh it off – these things happen to the best of us!","Oh no, that sounds embarrassing! But don't worry, we've all been there at some point. I'm sure everyone will forget about it soon.",0.40372779965400696,0.3927086889743805
hit:2924_conv:5849,sad,My best friend and I have lived 5 minutes or less away from each other for the past 20 years. Next week she is moving an 11 hour drive away from here. I don't know how I will cope.,My best friend and I have lived 5 minutes or less away from each other for the past 20 years.,You must see them a lot.,"I can only imagine how tough that must be for you, especially after being so close for so long. It's a big change, and it's completely natural to feel sad about it.",That's incredible! It must be really special to have your best friend so close for so long. Do you two get to hang out often?,0.41346263885498047,0.42289939522743225
hit:2935_conv:5870,nostalgic,I was thinking the other day about how nice it was in the old days when crimes almost never happened. Now it seems like people are getting killed all the time. I miss the good old days.,Times sure have changed. When I was a kid no one locked their doors or had to get weapons for self-protection.,"Yeah, the crime rate has steadily been rising. Not good.","Absolutely, it sounds like things were much simpler and safer back then. It must be tough to see how much has changed over the years. What are some of your favorite memories from those times?",It's really interesting to hear how different things were back then. It must have felt like a closer-knit community. What do you think has led to the changes we see today?,0.3796769380569458,0.36326107382774353
hit:2946_conv:5892,anxious,I can't wait for the last seans of game of thrones,The last season of game of thrones is soon.,"Wow, the last one? How many seasons have they made?","Yes, it's really coming up soon! I can imagine how anxious you must be feeling about how they're going to wrap up all the storylines. What are you most looking forward to seeing?","Yes, I've heard a lot of anticipation around it! Do you have any predictions or favorite characters you're hoping to see more of in the final season?",0.4465312361717224,0.48499852418899536
hit:29_conv:59,sad,"I was in a situation where I missed out on making some money, that caused me not to be happy.","I had a chance to make some money, but my phone screwed up",Thats terrible... have you gotten a new phone yet? ,"That sounds really frustrating. It's tough when things don't work out, especially because of something like a phone glitch. If you want to talk more about it or need any help figuring out a backup plan for next time, I'm here for you.","Oh no, that's frustrating! What happened with your phone?",0.4092499017715454,0.5061546564102173
hit:3008_conv:6017,joyful,School is starting back and I get a break from the kids.,I get a break from the kids soon.,"Would you like me to take them? :) I like kids, sometimes! I totally understand needing a break",That's great to hear! You must be looking forward to some well-deserved peace and quiet. What are you planning to do with the extra time?,That sounds like a nice opportunity for some personal time! What do you plan to do during your break?,0.4034331440925598,0.4428894817829132
hit:3081_conv:6162,impressed,Just saw a squirrel jump from one neirbor's deck to the other. Pretty amazing.,Just saw a squirrel jump from one neirbor's deck to the other. Pretty amazing,Those little guys are quite nimble!  Did is surprise you?,"Wow, that does sound impressive! Squirrels are such agile little creatures, aren't they? Did it make it in one smooth leap?",That sounds really impressive! Squirrels are incredibly agile. Did it make it in one smooth jump?,0.5148501992225647,0.5347548127174377
hit:3102_conv:6204,surprised,I was excited that my neighbor came to my door,I was excited that my neighbor came to my door,"Good, How long haven't you talk to each other?","Oh wow, that must have been quite unexpected! What did they come over for?",That's great! What did your neighbor come over for?,0.3942996561527252,0.44842323660850525
hit:3104_conv:6209,annoyed,My cat threw up a hairball on my bed yesterday. I was so peeved at her.,My cat threw up a hairball on bed yesterday. I was so peeved!,Those are so gross.,"Oh no, that must have been really frustrating to deal with! Is your cat okay now?","Oh no, that must have been frustrating to deal with! Have you found any good solutions for managing your cat’s hairballs?",0.38958409428596497,0.3723200559616089
hit:3127_conv:6255,surprised,"I just celebrated my 40th birthday, and my wife took me on a surprise vacation with 5 of our best friends!",I had the best time this weekend!,What did you do?,That sounds amazing! What a wonderful surprise from your wife. What did you guys end up doing on the vacation?,That's awesome! What did you do?,0.505873441696167,0.7391893863677979
