conv_id,utterance_idx,emotion_label,context,utterance
hit:3336_conv:6673,4,prepared,There is possible flooding in my area. I am ready for anything that happens though.,always good to be prepared
hit:3460_conv:6921,1,jealous,"When I go to the mall to buy clothes, I always feel so envious of others who are buying expensive items.  I wish I could afford those things!","When I go to the mall to buy clothes, I always feel so envious of others who are buying expensive items. I wish I could afford those things!"
hit:3460_conv:6921,2,jealous,"When I go to the mall to buy clothes, I always feel so envious of others who are buying expensive items.  I wish I could afford those things!",I understand how you feel. I wonder how those people afford it.
hit:3460_conv:6921,3,jealous,"When I go to the mall to buy clothes, I always feel so envious of others who are buying expensive items.  I wish I could afford those things!",They must have amazing jobs.  I just hate how it makes me feel to want it so bad.
hit:3460_conv:6921,4,jealous,"When I go to the mall to buy clothes, I always feel so envious of others who are buying expensive items.  I wish I could afford those things!",I'm sure if you work hard you could afford it too.
hit:7197_conv:14395,1,nostalgic,I saw an old cartoon i used to watch,I saw an old cartoon i used to watch
hit:7197_conv:14395,2,nostalgic,I saw an old cartoon i used to watch,What cartoon was it?
hit:7197_conv:14395,3,nostalgic,I saw an old cartoon i used to watch,"ren and stimpy, really brought back some memories"
hit:7197_conv:14395,4,nostalgic,I saw an old cartoon i used to watch,Oh those were the good old days.
hit:4930_conv:9861,1,confident,I am going wakeboarding this weekend for the 5th time this summer!  I am really good at it and can do some flawless jumps!  I wonder if I should go pro!,I am going wakeboarding this weekend for the 5th time this summer! I am really good at it and can do some flawless jumps! I wonder if I should go pro!
hit:4930_conv:9861,2,confident,I am going wakeboarding this weekend for the 5th time this summer!  I am really good at it and can do some flawless jumps!  I wonder if I should go pro!,That sounds like a lot of fun! Have you been practicing for a long time? I'm too much of a klutz to be able to do that so I respect you for it.
hit:4930_conv:9861,3,confident,I am going wakeboarding this weekend for the 5th time this summer!  I am really good at it and can do some flawless jumps!  I wonder if I should go pro!,I have been practicing for around 3 years now.  I feel really comfortable on the board!
hit:4930_conv:9861,4,confident,I am going wakeboarding this weekend for the 5th time this summer!  I am really good at it and can do some flawless jumps!  I wonder if I should go pro!,That's really cool. Hope you have a lot of fun!
hit:2929_conv:5859,1,sad,My daughter is growing so fast. She is almost taller than me already. I'm not ready.,MY daughter is growing so fast.
hit:2929_conv:5859,2,sad,My daughter is growing so fast. She is almost taller than me already. I'm not ready.,Are you the mother or father? Time flies so fast..
hit:2929_conv:5859,3,sad,My daughter is growing so fast. She is almost taller than me already. I'm not ready.,I'm mom. She is taller than me now. I wish she was 4 again.
hit:2929_conv:5859,4,sad,My daughter is growing so fast. She is almost taller than me already. I'm not ready.,I bet she is going to be a great person when she is older
hit:2929_conv:5859,5,sad,My daughter is growing so fast. She is almost taller than me already. I'm not ready.,I hope so. She is pretty awesome now.
hit:3714_conv:7429,1,furious,I cleaned up my whole house the other day when the kids were at summer camp. I left the house to run an errand last night. When I got back home the house was a complete mess again! I was ticked!,Last week I cleaned my house when my kids were off at summer camp. I was so glad I got it done.
hit:3714_conv:7429,2,furious,I cleaned up my whole house the other day when the kids were at summer camp. I left the house to run an errand last night. When I got back home the house was a complete mess again! I was ticked!,That is so satisfying. I hope they don't mess it up now that they are home!
hit:3714_conv:7429,3,furious,I cleaned up my whole house the other day when the kids were at summer camp. I left the house to run an errand last night. When I got back home the house was a complete mess again! I was ticked!,Funny you say that. I had to run an errand last night and when I came home it was even messier than before. I nearly lost it!
hit:3714_conv:7429,4,furious,I cleaned up my whole house the other day when the kids were at summer camp. I left the house to run an errand last night. When I got back home the house was a complete mess again! I was ticked!,NOOOOOOOO!!!! Bad kids! That must have been infuriating. 
hit:6728_conv:13457,1,excited,I received this email yesterday saying that I have unclaimed money and all I have to do is verify some information to receive it. I confirmed the validity of the email and it turns out to be a substantial amount of money.,I received this email yesterday saying that I have unclaimed money and all I have to do is verify some information to receive it. I confirmed the validity of the email and it turns out to be a substantial amount of money.
hit:6728_conv:13457,2,excited,I received this email yesterday saying that I have unclaimed money and all I have to do is verify some information to receive it. I confirmed the validity of the email and it turns out to be a substantial amount of money.,"Dang, that sounds too good to be true. If you're 100% sure that it's not a scam, and then 100% sure again that it's definitely not a scam (please really really check in every way possible), then I'm happy for you!"
hit:6728_conv:13457,3,excited,I received this email yesterday saying that I have unclaimed money and all I have to do is verify some information to receive it. I confirmed the validity of the email and it turns out to be a substantial amount of money.,"I am totally laughing out loud at your response! I thought the same thing when i first got the notice, however I have spoken with a representative and it an actually gift from a deceased family member."
hit:6728_conv:13457,4,excited,I received this email yesterday saying that I have unclaimed money and all I have to do is verify some information to receive it. I confirmed the validity of the email and it turns out to be a substantial amount of money.,"Whaaat! That was cool of them. If it were me, it'd be torture trying to figure out what to do. Put it into stocks? Savings? Pay off debt? Go on a vacation? I hate making decisions cause I feel like I messed up no matter what I choose. But maybe you deserve a vacation, eh"
hit:11715_conv:23430,1,annoyed,"I had to wait all day to pick my dog up from the vet, even though we had an appointment.",My dog had to go to the vet and it took all day. We even had an appointment.
hit:11715_conv:23430,2,annoyed,"I had to wait all day to pick my dog up from the vet, even though we had an appointment.","Oh, that's the biggest pain.  I feel like when you pay good money for care for your pet...they should at least be on time."
hit:11715_conv:23430,3,annoyed,"I had to wait all day to pick my dog up from the vet, even though we had an appointment.","Yes, I agree! "
hit:11715_conv:23430,4,annoyed,"I had to wait all day to pick my dog up from the vet, even though we had an appointment.",We move our lives and schedules around to take care of our pets...the least the can do is do their work well.
hit:8213_conv:16426,1,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",I just thought of this crazy time when I had a wardrobe malfunction of my own. Have you ever had one?
hit:8213_conv:16426,2,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",not really
hit:8213_conv:16426,3,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",You're lucky! It's the worst!
hit:8213_conv:16426,4,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ","I know, is it like when I got my new car?"
hit:8213_conv:16426,5,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",Probably not! I managed to show everyone my underwear by mistake. I've never had that happen when buying a car. What kind of car did you get?
hit:8213_conv:16426,6,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",A ford mustang I always like muscle cars!
hit:8213_conv:16426,7,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",That's cool! My first car was a Firebird. They're so much fun but lousy on gas.
hit:8213_conv:16426,8,embarrassed,"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ","Pontiac makes good cars. But more importantly your wardrobe mishap is a little funny, sorry. Hope everything worked out."
hit:2430_conv:4861,1,annoyed,I can't believe my neighbors are putting up pictures at this time of night.,MY new neighbors just moved in downstairs.
hit:2430_conv:4861,2,annoyed,I can't believe my neighbors are putting up pictures at this time of night.,Have you met them yet?
hit:2430_conv:4861,3,annoyed,I can't believe my neighbors are putting up pictures at this time of night.,No but its late and they are putting pictures or something on the wall. All I hear is the hammer.
hit:2430_conv:4861,4,annoyed,I can't believe my neighbors are putting up pictures at this time of night.,That might be a bad sign
hit:2430_conv:4861,5,annoyed,I can't believe my neighbors are putting up pictures at this time of night.,I know
hit:1729_conv:3458,1,proud,My daughter made the honor roll at school. She worked really hard this semester.,My daughter made the honor roll at school. She worked really hard this semester
hit:1729_conv:3458,2,proud,My daughter made the honor roll at school. She worked really hard this semester.,That is great1
hit:1729_conv:3458,3,proud,My daughter made the honor roll at school. She worked really hard this semester.,I thought my heart would burst.
hit:1729_conv:3458,4,proud,My daughter made the honor roll at school. She worked really hard this semester.,You must have been so proud!
hit:11410_conv:22821,1,trusting,"I went skydiving for the first time. I had to strap myself to someone I didn't know, and jump out of a perfectly good plane.",I went skydiving for the first time .
hit:11410_conv:22821,2,trusting,"I went skydiving for the first time. I had to strap myself to someone I didn't know, and jump out of a perfectly good plane.",I dont think I could do that its way to scary for me
hit:11410_conv:22821,3,trusting,"I went skydiving for the first time. I had to strap myself to someone I didn't know, and jump out of a perfectly good plane.","It is scary, and I'm terrified of heights. I had to strap myself to a stranger and jump out of a perfectly good plane with a hole in it."
hit:11410_conv:22821,4,trusting,"I went skydiving for the first time. I had to strap myself to someone I didn't know, and jump out of a perfectly good plane.",It just seems like something could go wrong. You are a lot braver than me my firend
hit:11410_conv:22821,5,trusting,"I went skydiving for the first time. I had to strap myself to someone I didn't know, and jump out of a perfectly good plane.",What's life if you don't experience it.
hit:740_conv:1480,1,annoyed,My brand new Toyota Camry got hit from behind,"I had an accident and my new car got bashed, i'm not happy about that :("
hit:740_conv:1480,2,annoyed,My brand new Toyota Camry got hit from behind,Oh no! I hope you are ok.
hit:740_conv:1480,3,annoyed,My brand new Toyota Camry got hit from behind,Luckily insurance paid but my time was wasted 
hit:740_conv:1480,4,annoyed,My brand new Toyota Camry got hit from behind,"Things happen we cant do anything about it, I hope this accidently wont affect you in the long term"
hit:4644_conv:9289,1,grateful,I sure am glad that we live in a free country.,I sure am glad that we live in a free country.
hit:4644_conv:9289,2,grateful,I sure am glad that we live in a free country.,"Me too,  is there anything in particular you appreciate the most?"
hit:4644_conv:9289,3,grateful,I sure am glad that we live in a free country.,I am thankful for so many things. But I really appreciate our ability to worship as we see fit.
hit:4644_conv:9289,4,grateful,I sure am glad that we live in a free country.,That's definitely a plus for us.
hit:6233_conv:12467,1,sad,"I really wanted this coconut pineapple cake, but they ran out.","I really wanted this coconut pineapple cake, but they ran out."
hit:6233_conv:12467,2,sad,"I really wanted this coconut pineapple cake, but they ran out.","Oh no, will they have more in stock tomorrow?"
hit:6233_conv:12467,3,sad,"I really wanted this coconut pineapple cake, but they ran out.",I won't be around there again until next month I think.
hit:6233_conv:12467,4,sad,"I really wanted this coconut pineapple cake, but they ran out.",You can try again then! It'll be worth the wait.
hit:9601_conv:19202,1,furious,I was on short term disability for a severe illness and the doctor said something that stopped my disability early and I didn't know so I had to pay back hundreds. Evil system.,I was on short term disability for a severe illness and the doctor said something that stopped my disability early and I didn't know so I had to pay back hundreds. Evil system.
hit:9601_conv:19202,2,furious,I was on short term disability for a severe illness and the doctor said something that stopped my disability early and I didn't know so I had to pay back hundreds. Evil system.,wow thats horrible.  I hate the way they make the system to steal money
hit:9601_conv:19202,3,furious,I was on short term disability for a severe illness and the doctor said something that stopped my disability early and I didn't know so I had to pay back hundreds. Evil system.,I wasn't even better yet.  It was crushing.
hit:9601_conv:19202,4,furious,I was on short term disability for a severe illness and the doctor said something that stopped my disability early and I didn't know so I had to pay back hundreds. Evil system.,"Maybe it might be worth trying again now, with another doctor?"
hit:2179_conv:4358,1,prepared,getting my daughter ready for daycaer ,"My daughter starts daycare soon, first time, first born but I think I have everything ready! "
hit:2179_conv:4358,2,prepared,getting my daughter ready for daycaer ,Oh! Do you feel scared at all and will miss her?
hit:2179_conv:4358,3,prepared,getting my daughter ready for daycaer ,Yes a little bit because its hard to trust anyone and I am so protective over her. I will miss her a lot! 
hit:2179_conv:4358,4,prepared,getting my daughter ready for daycaer ,Do they have cameras there so you can watch her during the day?
hit:2179_conv:4358,5,prepared,getting my daughter ready for daycaer ,"I know they have cameras yes, but I didnt know there was a way us as parents could watch them like a smartphone feature or? "
hit:9714_conv:19428,1,annoyed,My best friend cancelled our plans last minute.  We'd been planning a night out for months.,My bff cancelled our plans last minute
hit:9714_conv:19428,2,annoyed,My best friend cancelled our plans last minute.  We'd been planning a night out for months.,I hate when that happens. It's such a bummer!
hit:9714_conv:19428,3,annoyed,My best friend cancelled our plans last minute.  We'd been planning a night out for months.,I know!  We'd been planning a night out for months.
hit:9714_conv:19428,4,annoyed,My best friend cancelled our plans last minute.  We'd been planning a night out for months.,I'm sorry. You should go out and enjoy yourself and rub it in their face!
hit:309_conv:619,1,surprised,"I went to work one day and all the management had been fired to my surprise, we had the option to stay or leave with severance pay.","It was such a streeful way to start the day, with no prior notice to the management change, and there firing."
hit:309_conv:619,2,surprised,"I went to work one day and all the management had been fired to my surprise, we had the option to stay or leave with severance pay.",I've been there when a new company bought us out. How did you handle it? 
hit:309_conv:619,3,surprised,"I went to work one day and all the management had been fired to my surprise, we had the option to stay or leave with severance pay.","We were giving the choice to stay or leave with severance package, I was so nervous and it was on the spot, I didnt know what to do at first."
hit:309_conv:619,4,surprised,"I went to work one day and all the management had been fired to my surprise, we had the option to stay or leave with severance pay.",That sounds stressful. At least they offered severance.
hit:11444_conv:22889,1,terrified,just lost sight of a creepy crawly,i just lost sight of a creepy crawly
hit:11444_conv:22889,2,terrified,just lost sight of a creepy crawly,Oh no! Was it a spider?
hit:11444_conv:22889,3,terrified,just lost sight of a creepy crawly,worse a giant COCKAROACH!
hit:11444_conv:22889,4,terrified,just lost sight of a creepy crawly,"Oh boy, that's even worse than a spider! Run!"
hit:3053_conv:6106,1,impressed,Montreal city have done some major renovation to the downtown area. I very happy with the new improvement.,Montreal city have done some major renovation to the downtown area. I very happy with the new improvement.
hit:3053_conv:6106,2,impressed,Montreal city have done some major renovation to the downtown area. I very happy with the new improvement.,That sounds really nice! Does it just look better or is travel better?
hit:3053_conv:6106,3,impressed,Montreal city have done some major renovation to the downtown area. I very happy with the new improvement.,It is look better. They made a new park just in front of my office. I can enjoy walking in the park during lunch time.
hit:3053_conv:6106,4,impressed,Montreal city have done some major renovation to the downtown area. I very happy with the new improvement.,That will make getting exercise during or after work a lot easier.
hit:6481_conv:12963,1,joyful,i am happy that its almost the weekend!,im happy that its almost the weekend!
hit:6481_conv:12963,2,joyful,i am happy that its almost the weekend!,Me too. What are your plans?
hit:6481_conv:12963,3,joyful,i am happy that its almost the weekend!,to go clubbin
hit:6481_conv:12963,4,joyful,i am happy that its almost the weekend!,Cool. I might do that too
hit:1399_conv:2798,1,prepared,I always try to be ready when I go on a trip.,I like to prepare before a long trip.
hit:1399_conv:2798,2,prepared,I always try to be ready when I go on a trip.,Are you going to go out alone or with the family? vacation?
hit:1399_conv:2798,3,prepared,I always try to be ready when I go on a trip.,"It'll be a family vacation, to a cabin."
hit:1399_conv:2798,4,prepared,I always try to be ready when I go on a trip.,"Well, I hope you have a lot of fun in contact with nature"
hit:8373_conv:16747,1,anxious,I have a health check coming up in a week and I'm a bit antsy about it.,I have a health checking coming up this next week and am a bit antsy about it.
hit:8373_conv:16747,2,anxious,I have a health check coming up in a week and I'm a bit antsy about it.,I hope everything goes well but I'm sure it will. Don't worry.
hit:8373_conv:16747,3,anxious,I have a health check coming up in a week and I'm a bit antsy about it.,"Thanks! I know it's kind of silly to worry, but I worry about things too much I guess."
hit:8373_conv:16747,4,anxious,I have a health check coming up in a week and I'm a bit antsy about it.,"Well stress will cause more health problems, just keep that in mind when you start to worry."
hit:1501_conv:3003,1,excited,When i was little i got a new game boy when i was told i wasn't getting a new one. Family friend bought me a new game boy was so nice of her.,So i lost my game boy when i was a kid
hit:1501_conv:3003,2,excited,When i was little i got a new game boy when i was told i wasn't getting a new one. Family friend bought me a new game boy was so nice of her.,Go on
hit:1501_conv:3003,3,excited,When i was little i got a new game boy when i was told i wasn't getting a new one. Family friend bought me a new game boy was so nice of her.,Well when i lost it my parents told me i won't be getting another one. Luckily one of my family friends got me a new one as a surprise.
hit:1501_conv:3003,4,excited,When i was little i got a new game boy when i was told i wasn't getting a new one. Family friend bought me a new game boy was so nice of her.,That's pretty cool.  Grew up with the Gameboy Color and Gameboy Advance myself
hit:2669_conv:5339,1,furious,I got crashed into this morning by another car who was texting while driving,I got crashed into this morning by another car who was texting while driving which was horrible
hit:2669_conv:5339,2,furious,I got crashed into this morning by another car who was texting while driving,Oh I'm sorry to hear that. Were you hurrt?
hit:2669_conv:5339,3,furious,I got crashed into this morning by another car who was texting while driving,i had a sprain in my neck but my car was ruined. i was really mad.
hit:2669_conv:5339,4,furious,I got crashed into this morning by another car who was texting while driving,Hopefully insurance will be able to cover the car at least.
hit:3958_conv:7917,1,grateful,family reunions,"i cant wait for thanksgiving all the food around me , and see all my family pigging out makes me so happy and thankful for everything in life"
hit:3958_conv:7917,2,grateful,family reunions,"I think that you are absolutely right!  Thanksgiving is the best!  I love the food, and family.  Are your family coming to you, or are you going to the?"
hit:3958_conv:7917,3,grateful,family reunions,"thankfully they all come to me , and the majority lives around the same area , except my older brother that lives in germany and my baby brother that lives in new york"
hit:3958_conv:7917,4,grateful,family reunions,Is the brother from Germany coming home?
hit:1718_conv:3436,1,content,I am so thankful for my humble life,I am so thankful for my humble life
hit:1718_conv:3436,2,content,I am so thankful for my humble life,That's good. Some people don't appreciate anything.
hit:1718_conv:3436,3,content,I am so thankful for my humble life,I know it.  Have to appreciate a healthy family though
hit:1718_conv:3436,4,content,I am so thankful for my humble life,That's a blessing too. I happy that my family is healthy too.
hit:8885_conv:17771,1,surprised,Today I learned I was been given a raise.  I wasn't expecting it at this time of the year.,"Today I learned I was given a raise.  It was out of the blue, I was not expecting it."
hit:8885_conv:17771,2,surprised,Today I learned I was been given a raise.  I wasn't expecting it at this time of the year.,That's a great surprise!
hit:8885_conv:17771,3,surprised,Today I learned I was been given a raise.  I wasn't expecting it at this time of the year.,"Yes, indeed!  It is not the time of the year when raises happen."
hit:8885_conv:17771,4,surprised,Today I learned I was been given a raise.  I wasn't expecting it at this time of the year.,That's really nice. I hope it was a big raise!
hit:4246_conv:8493,1,anticipating,My dog is coming home from doggy day care.  I can't wait to see him.,My dog is coming home from doggy day care.
hit:4246_conv:8493,2,anticipating,My dog is coming home from doggy day care.  I can't wait to see him.,Yay!  What type of dog?
hit:4246_conv:8493,3,anticipating,My dog is coming home from doggy day care.  I can't wait to see him.,A pekingese!  I can't wait to see him!
hit:4246_conv:8493,4,anticipating,My dog is coming home from doggy day care.  I can't wait to see him.,I love a nice squishy face.  I have a Japanese Chin and 3 MinPin
hit:4246_conv:8493,5,anticipating,My dog is coming home from doggy day care.  I can't wait to see him.,Japanese Chins are so cute!
hit:4246_conv:8493,6,anticipating,My dog is coming home from doggy day care.  I can't wait to see him.,yeah a lot like pekinese.. now you know why I have a 10 bedroom house!
hit:3953_conv:7907,1,devastated,I was so hurt when my aunt passed away. No one expected it,I was hurt and saddened when my aunt passed away. No one expected it
hit:3953_conv:7907,2,devastated,I was so hurt when my aunt passed away. No one expected it,sorry to hear that.. what happened
hit:3953_conv:7907,3,devastated,I was so hurt when my aunt passed away. No one expected it,She had a heart attack in her sleep
hit:3953_conv:7907,4,devastated,I was so hurt when my aunt passed away. No one expected it,hopefully she didnt suffer.
hit:6875_conv:13750,1,furious,"I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!","I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!"
hit:6875_conv:13750,2,furious,"I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!",Oh no!  Extra workload is terrible!  Did you make it through?
hit:6875_conv:13750,3,furious,"I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!","Yeah, I was super tired for a day though"
hit:6875_conv:13750,4,furious,"I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!",I bet.  Did you relax when you got home?
hit:6875_conv:13750,5,furious,"I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!",Yes! I took a nice bath
hit:6875_conv:13750,6,furious,"I was at work, and one of my friends had to go. I was so mad, because that meant I had to do all the work!",That's a killer end to a stressful day!  
hit:883_conv:1767,1,terrified,"I was trying to merge onto the freeway with my girlfriend and a semi was going way too fast and veered me towards the concrete border of the highway and I ran over a rock. The rock itself was pretty big and it hit my oil pan, the oil pan broke and started spilling oil everywhere. If I had not been calm I would have died","thank you so much, nothing happened to us thankfully my oil pan was broken though"
hit:883_conv:1767,2,terrified,"I was trying to merge onto the freeway with my girlfriend and a semi was going way too fast and veered me towards the concrete border of the highway and I ran over a rock. The rock itself was pretty big and it hit my oil pan, the oil pan broke and started spilling oil everywhere. If I had not been calm I would have died",Well that's nothing compared to what could have happened.
hit:883_conv:1767,3,terrified,"I was trying to merge onto the freeway with my girlfriend and a semi was going way too fast and veered me towards the concrete border of the highway and I ran over a rock. The rock itself was pretty big and it hit my oil pan, the oil pan broke and started spilling oil everywhere. If I had not been calm I would have died",yeah for sure we got very lucky with that. It was just oil everywhere but nothing caught fire.
hit:883_conv:1767,4,terrified,"I was trying to merge onto the freeway with my girlfriend and a semi was going way too fast and veered me towards the concrete border of the highway and I ran over a rock. The rock itself was pretty big and it hit my oil pan, the oil pan broke and started spilling oil everywhere. If I had not been calm I would have died",Who else was in the car
hit:883_conv:1767,5,terrified,"I was trying to merge onto the freeway with my girlfriend and a semi was going way too fast and veered me towards the concrete border of the highway and I ran over a rock. The rock itself was pretty big and it hit my oil pan, the oil pan broke and started spilling oil everywhere. If I had not been calm I would have died","it was my girlfriend and I, and our dog in the backseat"
hit:11996_conv:23992,1,lonely,"Since I broke up with my girlfriend, I feel bad been alone.","Since I broke up with my girlfriend, I feel bad been alone."
hit:11996_conv:23992,2,lonely,"Since I broke up with my girlfriend, I feel bad been alone.","First Im sorry for your heartbreak, but second... its okay to be alone to let the feelings pass. How long has it been? "
hit:11996_conv:23992,3,lonely,"Since I broke up with my girlfriend, I feel bad been alone.",It is recent. It has been two months now.
hit:11996_conv:23992,4,lonely,"Since I broke up with my girlfriend, I feel bad been alone.",sounds like its time to get out and start doing something to take your mind off from it. maybe fitness? 
hit:3191_conv:6382,1,lonely,Went to the bowling alley alone yesterday.,I went to the bowling alley all alone yesterday.
hit:3191_conv:6382,2,lonely,Went to the bowling alley alone yesterday.,Oh no. You didn't have anyone to go with?
hit:3191_conv:6382,3,lonely,Went to the bowling alley alone yesterday.,I didn't. My friends ditched me. It felt pretty bad.
hit:3191_conv:6382,4,lonely,Went to the bowling alley alone yesterday.,Wow. That's some friends you have there.
hit:5284_conv:10569,1,anticipating,"One day, I ordered some pizza. It was going to come in 30 minutes, but that 30 minutes felt like hours.",The pizza I ordered was going to come in 30 minutes.
hit:5284_conv:10569,2,anticipating,"One day, I ordered some pizza. It was going to come in 30 minutes, but that 30 minutes felt like hours.",did it show up on time?
hit:5284_conv:10569,3,anticipating,"One day, I ordered some pizza. It was going to come in 30 minutes, but that 30 minutes felt like hours.","Yes, but It felt like hours!"
hit:5284_conv:10569,4,anticipating,"One day, I ordered some pizza. It was going to come in 30 minutes, but that 30 minutes felt like hours.",waiting is the hardest part
hit:7651_conv:15303,1,confident,I got a makeover and bought fashionable clothes.,I got a makeover and bought fashionable clothes for the date
hit:7651_conv:15303,2,confident,I got a makeover and bought fashionable clothes.,Oh that sound like a lot of fun!! Hope your date ended up being worth all that work.
hit:7651_conv:15303,3,confident,I got a makeover and bought fashionable clothes.,It was we really hit it off because I was feeling so confident and fresh.
hit:7651_conv:15303,4,confident,I got a makeover and bought fashionable clothes.,Confidence is definitely a good things to have when going on a date.   I bet your looked great!
hit:1803_conv:3607,1,angry,My friend broke my phone that I had worked hard to buy,"I bought a really expensive phone that I worked very hard to buy. Sadly, my friend dropped it and broke it."
hit:1803_conv:3607,2,angry,My friend broke my phone that I had worked hard to buy,have they offered to buy you a replacement?
hit:1803_conv:3607,3,angry,My friend broke my phone that I had worked hard to buy,"No, he ran away and is ignoring my messages. I just feel like punching him!"
hit:1803_conv:3607,4,angry,My friend broke my phone that I had worked hard to buy,Thats not a very good friend then. accidents happen but you should own up to them :/ have you considered suing in small claims? youd at least get your money back to get a new phone
hit:235_conv:471,1,annoyed,My boyfriend kept me up all night when I had to work the next morning by playing video games,I was tired the other day at work because my boyfriend kept me up all night. So annoying.
hit:235_conv:471,2,annoyed,My boyfriend kept me up all night when I had to work the next morning by playing video games,I know that pain!  Did he keep you up watching tv or video games?
hit:235_conv:471,3,annoyed,My boyfriend kept me up all night when I had to work the next morning by playing video games,Video games! How did you know?
hit:235_conv:471,4,annoyed,My boyfriend kept me up all night when I had to work the next morning by playing video games,Because mine does the same thing... If its not video games its the TV on full blast haha! Tell him you need your beauty sleep.
hit:8831_conv:17663,1,impressed,My friend got into graduate school. She was so sure she would not get into a good school and she did.,My friend just got into graduate school
hit:8831_conv:17663,2,impressed,My friend got into graduate school. She was so sure she would not get into a good school and she did.,And how does that make you feel?
hit:8831_conv:17663,3,impressed,My friend got into graduate school. She was so sure she would not get into a good school and she did.,It's great! She really didn't think she would be accepted.
hit:8831_conv:17663,4,impressed,My friend got into graduate school. She was so sure she would not get into a good school and she did.,What is she going to school for?
hit:8831_conv:17663,5,impressed,My friend got into graduate school. She was so sure she would not get into a good school and she did.,Economics. She wants to save the world with better economic policies.
hit:811_conv:1623,1,sentimental,I always get emotional when I think about my niece when she was born. It was one of the happiest moments in my life.,One of the happiest moments in my life was when my niece was born. She is amazing in every single way.
hit:811_conv:1623,2,sentimental,I always get emotional when I think about my niece when she was born. It was one of the happiest moments in my life.,These children hold a very special place in your heart. It's amazing that when this happens you never knew that you could love someone so much.
hit:811_conv:1623,3,sentimental,I always get emotional when I think about my niece when she was born. It was one of the happiest moments in my life.,"Yes, her birth is a memory I will cherish forever. I still think about the day 12 years later and feel so lucky to have her in my life."
hit:811_conv:1623,4,sentimental,I always get emotional when I think about my niece when she was born. It was one of the happiest moments in my life.,She will always remember the special bond that you have.
hit:578_conv:1156,2,surprised,For my 30th birthday my friends threw me an unexpected party that was a lot of fun.,"Woo,i wish i was there,congrats"
hit:578_conv:1156,3,surprised,For my 30th birthday my friends threw me an unexpected party that was a lot of fun.,Yeah it was a lot of fun. Suprise parties are great way to make your friends happy.
hit:578_conv:1156,4,surprised,For my 30th birthday my friends threw me an unexpected party that was a lot of fun.,"Yea,i love surprises,especially from loved ones"
hit:11326_conv:22653,1,afraid,when i was lost in a big city with no cell battery,"i once got lost in a big city with no cell battery, scary"
hit:11326_conv:22653,2,afraid,when i was lost in a big city with no cell battery,"Oh wow, I bet you were very scared. Guessing you found your way ok?"
hit:11326_conv:22653,3,afraid,when i was lost in a big city with no cell battery,"yes, found and trusted some nice people to lead me to my hotel"
hit:11326_conv:22653,4,afraid,when i was lost in a big city with no cell battery,That's awesome! I bet you were glad those people came along.
hit:11326_conv:22653,5,afraid,when i was lost in a big city with no cell battery,"i really was, they were heaven sent. i usually dont trust strangers"
hit:9393_conv:18787,1,content,I am very satisfied with great customer service.  I really feel as a consumer that you should be catered to.  I always leave satisfied when I go to ChickFilA,I am really into giving and receiving good customer service.  It's something about excellent customer service that really makes a different in your day.
hit:9393_conv:18787,2,content,I am very satisfied with great customer service.  I really feel as a consumer that you should be catered to.  I always leave satisfied when I go to ChickFilA,"Yes, I think people that work these jobs should call in sick when they are not in a mood."
hit:9393_conv:18787,3,content,I am very satisfied with great customer service.  I really feel as a consumer that you should be catered to.  I always leave satisfied when I go to ChickFilA,You definitely got a point there.  I know we all have our bad days but that does not give you a right to take it out on someone that is trying to patronize your business.  I have my favorite companies I buy from just to make sure that I leave away with a happy experience every time.  What about you?
hit:9393_conv:18787,4,content,I am very satisfied with great customer service.  I really feel as a consumer that you should be catered to.  I always leave satisfied when I go to ChickFilA,"Same here, CS is just as important as the products we buy."
