conv_id,emotion_label,context,speaker_utterance,original_listener_response,Test2.1_response_GPT4,Test2.2_response_GPT4,BERTScore_Test21_GPT4,BERTScore_Test22_GPT4
hit:7287_conv:14575,excited,i cant wait for monday!,i cant wait for monday!,Why's that,That's awesome! What's happening on Monday?,That's great to hear! What's happening on Monday?,0.45102599263191223,0.4208608865737915
hit:9032_conv:18064,proud,"I got a ""thank you"" card sent to me from a co-worker in a different department for helping them.","I got a ""thank you"" card sent to me from a co-worker in a different department for helping them.",That was nice of you to help them.  What did you do to help?,That's wonderful! It must feel great to be appreciated like that for your efforts. It really shows how much your help meant to them.,That was really thoughtful of them! It must have felt great to be appreciated like that. What did you help them with?,0.5367714762687683,0.6900675892829895
hit:8835_conv:17670,caring,i loved taking care of my sisters pet the other day,i loved taking care of my sisters pet the other day,"awh that does sweet of you, what kind of pet is it? ",That's really sweet of you! It sounds like you had a great time. What kind of pet does your sister have?,That sounds fun! What kind of pet does your sister have?,0.6280385851860046,0.6516410708427429
hit:6928_conv:13856,surprised,I was shocked.  I went to Vegas and as soon as I walked into the casino I won 1k on a dollar slot.,I was shocked. I went to Vegas and as soon as I walked into the casino I won 1k on a dollar slot.,Oh wow! Congrats! That's awesome!,"Wow, that's incredible! What a lucky start to your trip! Did you end up playing more after that, or did you decide to quit while you were ahead?","Wow, that's amazing! What a fantastic way to start your trip in Vegas! Did you end up playing more or did you take your winnings and do something else?",0.5404240489006042,0.5386726260185242
hit:786_conv:1572,nostalgic,My mom is moving in with me and I've begun thinking about what it was like to live with her as a kid.,My mom will be moving in at the end of next month and I've been thinking about my childhood with her.,Was it a nice one?,That sounds like a significant moment for you both. It’s lovely how memories from the past come flooding back during such times. What are some of your favorite memories with her from when you were a kid?,That sounds like a big change! Reflecting on those memories must be bringing up a lot of emotions. What are some of your favorite memories with her from your childhood?,0.3777340054512024,0.3998556435108185
hit:8676_conv:17352,prepared,"I just bought a battery pack charger for my car, and guess what happened to me today.","I just bought a battery pack charger for my car, and guess what happened to me today.",I have no idea. What happened?,"Oh wow, what happened? It sounds like you were ready for anything with that new battery pack charger!",What happened? Did something go wrong with it?,0.4047919511795044,0.5533166527748108
hit:6198_conv:12397,lonely,I feel alone tonight! It's hard to put your foot down and give tough love. But it's necessary!,I feel alone tonight! It's hard to put your foot down and give tough love.,What happened,"I'm sorry you're feeling this way. It sounds like you're going through a tough time, but it's admirable that you're sticking to what you believe is right, even though it's difficult. If you need someone to talk to or just some company, I'm here for you.","I'm sorry to hear that you're feeling this way. It sounds like you're going through a tough time trying to balance your emotions while needing to be firm. If you want to talk about it more, I'm here to listen. Remember, it's okay to feel overwhelmed by these situations.",0.194990873336792,0.19851920008659363
hit:10563_conv:21126,ashamed,"One time when I was in middle school, my friend was making fun of me. So, I pulled his pants down.","One time when I was in middle school, my friend was making fun of me. So, I pulled his pants down.","Oh my! Well, I bet he quit making fun of you in light of his own embarrassment.","I can see why you'd feel ashamed looking back on that incident. It must have been a tough moment for you. We all make mistakes, especially when we're young and still learning how to handle difficult situations. How do you feel about it now?","Oh no, that must have been quite the situation! How did your friend react after that happened?",0.36785179376602173,0.4416952133178711
hit:10492_conv:20984,devastated,I found out a friend of mine from high school passed away.,I found out that a friend of mine from high school passed away recently.,"I'm sorry to hear that, are you alright?","I'm so sorry to hear about your loss. It must be really tough for you. If you want to talk about it or need any support, I'm here for you.","I'm so sorry to hear that. Losing someone is never easy. If you need someone to talk to or anything, I'm here for you.",0.5728921890258789,0.5511906147003174
hit:4750_conv:9500,afraid,"There were 3 HUGE spiders in my house yesterday! I had to kill the first one, and then my husband killed the second and then when he was spraying (because I made him) he found a third!","There were 3 HUGE spiders in my house yesterday! I had to kill the first one, and then my husband killed the second and then when he was spraying (because I made him) he found a third!","Holy moly! I hate spiders...You should spray your house more, just in case!","Oh wow, that sounds really terrifying! I can't imagine how stressful that must have been for you. It's good that you both managed to handle it though. Are you feeling a bit better now? Maybe it's a good idea to have someone come and check to make sure there aren't any more lurking around.","Wow, that sounds like quite the ordeal! It must have been pretty stressful dealing with all those spiders. Are you both okay now?",0.39441049098968506,0.3908780515193939
hit:5364_conv:10728,surprised,When my friend showed up at my house ,My friend showed up at my new house in a completely different state! ,Were you expecting them?,"Wow, that must have been such a surprise! How did you feel seeing them there?","Wow, that must have been a great surprise! How did you feel seeing them?",0.5272630453109741,0.5414221882820129
hit:5580_conv:11161,angry,My cat spit up a hairball in my shoes today. I was so peeved!,My cat spit up a hairball into my shoes today.,"Well, at least he/she feels better now? Sorry about your shoes.","Oh no, that sounds really frustrating! Are your shoes okay?","Oh no, that sounds like a messy surprise! How's your cat doing now?",0.4647615849971771,0.4211946129798889
hit:2009_conv:4018,joyful,"There are a lot of things to be depressed about in this world.  But if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","I feel like if there's one thing equal to if not greater than sex it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","I agree, man. Almost nothing feels as good as financial security.","Absolutely, that sounds incredibly satisfying! It must feel so liberating to have all your finances in order and even have extra to enjoy. What do you plan to do with the extra money from your tax return?",That does sound incredibly satisfying! Financial stability and freedom can definitely bring a lot of peace and happiness. It’s great to hear you value that! How are you planning to achieve or maintain this goal?,0.3970177471637726,0.3992164731025696
hit:4436_conv:8872,excited,I got invited to a trip last week and was super  happy,I got invited to a trip last week and was super happy they let me join them,how was the trip?,That's awesome! Where are you guys headed? It sounds like it's going to be a fantastic trip!,That sounds exciting! Where did you go on your trip?,0.4591410458087921,0.557466447353363
hit:4288_conv:8576,proud,I was really pleased when my son came home exctied about being on the honor roll,I was really pleased when my son came home excited about being on the honor roll,That's awesome!  I bet you're a proud parent! ,That's fantastic! You must be so proud of him. It's really great to see him achieving such wonderful results!,That's fantastic! It must be so rewarding to see his hard work paying off. How did you celebrate his achievement?,0.6559217572212219,0.5826144218444824
hit:7116_conv:14233,ashamed,I feel bad I didn't refill my mother's car with gas.,I really feel bad I didn't refill my mother's car with gas.,ah you used her. You should have filled. But however she will understand,"It's understandable that you feel that way, but it's great that you recognize your oversight. Maybe you can offer to fill it up next time or do something else thoughtful for her. Mistakes happen, and the important thing is how we handle them afterward.",It's understandable to feel bad about that. Maybe you can make it up to her by refilling it next time or doing something else thoughtful for her.,0.4002107083797455,0.398089200258255
hit:6564_conv:13129,furious,ok,ok,Do you have a topic to discuss?,"I can sense there's a lot more behind that ""ok"". What's going on that has you feeling so furious?","Alright, how can I assist you further?",0.38636693358421326,0.4318053126335144
hit:11347_conv:22695,content,"Just moved to another state with my girlfriend. I thought i would be miserable, but I ended up really feeling comfortable here.",I just moved across country with my girlfriend.,"That's a big change, adjusting well?",That's a big change! How are you finding it so far in the new place?,That sounds like quite an adventure! How are you both settling in?,0.6242558360099792,0.4735662043094635
hit:12271_conv:24543,anxious,I got a big exam coming up in my chemistry class. I am worried I will fail it. I just can't get my mind around the material.,I got a big chemistry exam coming up. I am so worried I will bomb it.,"I hated chemistry in school, i hope you do well","I understand how stressful that must feel, especially when the material seems overwhelming. Have you thought about reaching out for some extra help, maybe from a tutor or a study group? Sometimes a different explanation can make things click. Also, try to break down your study sessions into manageable chunks; it might help ease the anxiety. What part of the material do you find most challenging? Maybe we can figure it out together.",It sounds like you're feeling really stressed about it! Have you been able to get much studying in? Maybe I can help you go over some of the material if you'd like.,0.36332881450653076,0.4287306070327759
hit:10880_conv:21761,caring,The other day I saw a kid at the park fall off his bike. He looked like he was in a lot of pain.,The other day I saw a kid at the park fall off his bike. He looked like he was in a lot of pain.,oh man that's not good at all! Did he break anything?,"Oh no, that must have been tough to see. How is he doing now? Did someone help him?","Oh no, that must have been tough to watch. Was he okay? Did someone help him?",0.5138136148452759,0.5104121565818787
hit:12066_conv:24133,lonely, I was very lonely before I met my girlfriend and close friends, I was very lonely before I met my girlfriend and close friends,I am glad you met someone.,"I'm really glad you found people who make you feel connected and loved. It must have been tough feeling that way before, but it's great to hear how things have turned around for you. How did you all meet?",It's great to hear that you've found people who make you feel less lonely. How did you meet your girlfriend and friends?,0.558857262134552,0.5427148938179016
hit:7568_conv:15136,confident,im very sure that I will have straight As in the exam,im very sure that I will have straight As in the exam,"That is good, have you studied hard?",That's awesome to hear! It sounds like you've really put in the effort. Keep up the great work and I'm sure you'll ace those exams!,That's great to hear! It sounds like you've been working hard. What subjects are you feeling most confident about?,0.48539677262306213,0.5564821362495422
hit:10082_conv:20164,disgusted,"I ate some bad egg salad earlier this week. I made it myself so I thought it would be fine, but it made me very sick.",Oooo I was not feeling that good earlier in the week. I made some egg salad and I guess I didn't cook it right because I got very ill.,I'm sorry to hear that.  Are you better now?,"Oh no, that sounds awful! I’m sorry you had to go through that. It’s really disappointing when something you make yourself ends up making you feel sick. I hope you're feeling better now. Have you managed to eat anything else since then?","Oh no, that sounds awful! I hope you're feeling better now. Did you manage to get some rest and recover?",0.5765823721885681,0.606425404548645
hit:10535_conv:21070,trusting,"My partner and I both work 24-hour shifts and tend to alternate shifts (I'll be at home hwen she's at work and she'll be at home when I'm at work). This can lead to some insecurities sometimes because not only are we away from each other alot, but we have a lot of time by ourselves where anyone could come over if they want to. I feel so lucky knowing that my wife has my best interest in mind. ","My partner and I both work 24 hour shifts on alternate days, too. ",What do you guys do for work? You sound like doctors,"That sounds like a challenging schedule, but it's great to hear that you have such trust in your relationship. It must really help to know you both support each other like that, even when you're not physically together. How do you both manage to keep that trust strong despite the time apart?","Wow, that must be quite challenging! How do you both manage to coordinate time together with such demanding schedules?",0.400059312582016,0.44749215245246887
hit:12038_conv:24076,sentimental,I read a book the other day and it made me feel all warm inside. I love books and movies that evoke many emotions.,I read a book the other day and it made me feel all warm inside.,"I love good books, what was it about?",That sounds wonderful! It's really special when a book can touch your heart like that. What was the book about?,That sounds lovely! What book was it?,0.5477714538574219,0.5908729434013367
hit:2991_conv:5983,hopeful,I am optimistic about the results about my exam test. I think I did well!,I am optimistic about the results about my exam test. I think I did well!,What is the class?,That's great to hear! Keeping a positive mindset can definitely make a difference. When do you find out the results?,That's great to hear! When do you find out the results?,0.4072251617908478,0.4405798614025116
hit:3940_conv:7881,apprehensive,im a little on the fence if i should ask for time off this week,im a little on the fence if i should ask for time off this week,"If you need to take time off, then I'm sure your company will understand. ","I can understand why you might feel apprehensive about asking for time off. It's important to consider how it might affect your work and how your team will manage in your absence. Have you thought about how necessary the time off is for you right now? Maybe weighing the pros and cons could help you make a decision. Whatever you decide, it's important to prioritize your needs too.","It can be tough to decide. Do you feel like you need a break, or is there something specific you'd like to do with the time off?",0.5483120679855347,0.535429060459137
hit:10154_conv:20309,faithful,I am a very committed spouse. I have been married 15 years. ,I am a very committed spouse. I have been married 15 years.,That is so cool! Im not married yet,That's really admirable! Fifteen years is a significant milestone. It must take a lot of dedication and love to maintain such a strong commitment. How do you both keep your bond so strong over the years?,That's wonderful to hear! Being committed for so long is definitely something to be proud of. What do you think has been the key to maintaining a strong relationship over the years?,0.4375777244567871,0.45566973090171814
hit:8652_conv:17304,ashamed,I totally fell off my diet wagon this past weekend. I ate a whole ice cream sundae by myself and fried foods all weekend.,I am feeling extra guilty about not sticking to my diet. I ate so much fried foods and a whole ice cream sundae by myself!,I too feel your pain. I broke my diet by eating 4 dozen donuts in one sitting. ,"It's completely understandable to feel that way, but it's also okay to indulge every now and then. Everyone has moments where they stray from their goals. What matters is getting back on track and not being too hard on yourself. How about we think of some strategies together to help you move forward from this?","It's completely okay to have those days where you indulge a bit! Everyone has them. What's important is not to be too hard on yourself. Maybe you can balance it out with some healthier choices in your next meals. What matters is the overall journey, not just one day.",0.34214189648628235,0.3967893123626709
hit:8324_conv:16648,hopeful,I did really well this quarter at work. I should be getting a bonus because of exceeding my goals.,I should be receiving a bonus for how well I have been doing at work. ,"Wow, I hope you do get a nice bonus. Sounds like you work pretty hard.","That's fantastic news! It sounds like you've worked really hard, and I hope you get the bonus you deserve. Fingers crossed for you!",That's great to hear that you've been doing so well! Have you had a chance to discuss your performance and the possibility of a bonus with your manager?,0.6467189192771912,0.5016725659370422
hit:11085_conv:22170,joyful,I got a promotion at my new job.,I got a promotion at my new job,Congratulations! Is this your first ever promotion?,That's amazing news! Congratulations on your promotion! You must be so excited. How are you planning to celebrate?,That's fantastic news! Congratulations on your promotion! How are you planning to celebrate this great achievement?,0.5870979428291321,0.623457670211792
hit:783_conv:1566,impressed,"I was watching people perform at a local talent show, and saw this guy playing an entire song by himself, talk about talentented.","I saw this guy playing an entire song by himself at a talent show, talk about skilled.",What song / instrument was being played,"Wow, that sounds amazing! It must have been quite a performance to see someone so talented. What song did he play?",That sounds amazing! What instrument was he playing?,0.4354465901851654,0.5303606390953064
hit:3606_conv:7213,confident,I participate in crossfit competitions. I have been training hard and feel really good about my ability to place.,I participate in crossfit competitions. I have been training hard and feel really good about my ability to place.,That's probably great for your body and fitness.,That's awesome to hear! It sounds like all your hard work and dedication are paying off. I'm sure you'll do great in the competitions. Keep up the great work and keep us posted on how it goes!,That's awesome to hear! How long have you been training for your competitions?,0.5067907571792603,0.48699793219566345
hit:6532_conv:13065,furious,i was pissed when i saw that someone put a dent in my car door,i was pissed when i saw someone put a dent in my car door,Oh I would be mad at them too! Do you know who it was?,"Oh no, that's really frustrating! Did you see how it happened, or did you just find it like that?","Oh no, that's really frustrating! Did you see how it happened, or did you just come back to find it like that?",0.49978795647621155,0.48683130741119385
hit:2345_conv:4690,hopeful,I invested 5k in different stocks.,I invested 5k in different stocks,"That's a lot of money, how did it go?",That sounds like a big step! It's great to hear that you're diversifying your investments. I hope it turns out to be a fruitful decision for you! What kinds of stocks did you decide to go with?,That's exciting! How are your investments doing so far?,0.5203139781951904,0.5876047611236572
hit:5762_conv:11525,excited,nothing compares to how happy today,Nothing compare to how happy I am today,Great! Why are you so happy today?,That's amazing to hear! What's making you so happy today?,That's wonderful to hear! What's making you so happy today?,0.7035143971443176,0.6987677812576294
hit:10613_conv:21227,caring,one time I saw an abandoned dog so I took him in and bottle fed him until he was way better to be adopted.,one time I saw an abandoned dog so I took him in and bottle fed him until he was way better to be adopted,"that is so kind of you, we once adopted an abandon dog",That was such a compassionate thing to do! Taking the time to nurture and care for an abandoned animal shows a lot of kindness and empathy. How did it feel seeing the dog recover and eventually find a new home?,That was such a kind thing to do! How did it feel to see him recover and eventually find a new home?,0.43618789315223694,0.42003849148750305
hit:449_conv:898,annoyed,I was not feeling good when my boss complained about my work,It was a tough day at work,"Awe, I am sorry. What made it tough?",I'm sorry to hear that. It must have been frustrating to deal with criticism when you were already not feeling your best. Want to talk more about what happened?,I'm sorry to hear that. Do you want to talk about what made it tough?,0.4970109462738037,0.622316837310791
hit:7670_conv:15341,joyful,The day I had my children. Each one was a joyful day for me,I think the best days of my life where the day my children were born.,Yep those are the most exciting times of life. ,That sounds truly wonderful! There's nothing quite like the joy of welcoming a child into the world. What are some of your favorite memories from those days?,That sounds like such a special memory! What made those days so memorable for you?,0.45622122287750244,0.43847745656967163
hit:3233_conv:6466,grateful,"My mom is doing her best to put me through college on her own. She raised me and my brother by herself, and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her, and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I don't deserve her.","My mom is doing her best to put me through college on her own. She raised me and my brother by herself, and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her, and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I don't deserve her.",Your mom is awesome,"Wow, that's truly remarkable! Your mom sounds like an incredibly dedicated and resourceful person. It’s clear she loves you and your brother deeply and wants the best for you both. You absolutely deserve her love and all the effort she’s put in. Maybe consider how you can make the most of this opportunity she’s given you as a way to show your gratitude. What an amazing gift she’s managed to provide for you!","That's incredibly touching to hear how much your mom has done for you and your brother. It sounds like she's a very dedicated and forward-thinking person. It's clear you feel very grateful for her support. Remember, the best way to show her that you deserve this is to make the most of the opportunity she's providing you with. How do you think you could best honor her efforts as you go through college?",0.47396543622016907,0.46276336908340454
hit:7425_conv:14850,lonely,My husband took my girls on a father-daddy day trip the other day.  I had no idea how quiet it would be at the house with all of them gone - it was a bit weird.,My husband took our girls on a father-daddy day trip the other day.,how sweet. what did they do on their special day?,That must have been really quiet at home without them all. Did you find yourself missing the usual hustle and bustle?,That sounds lovely! Where did they go?,0.41059350967407227,0.5697092413902283
hit:10075_conv:20150,hopeful,My water heater is busted. I got the line on a great plumber whos reputable and they can do it tomorrow. Looking forward to it being done by the end of the weekend.,It's been a rough day! My water heater is busted. Fortunately I got a plumber coming in that can fix it over the weekend.,Dang that's a definite mood killer. At least you've got a fix on the way.,"That sounds really frustrating, but it's great to hear that you have a reliable plumber lined up to fix it soon! I'm hopeful that everything will be sorted out by the end of the weekend. Hang in there!","Oh no, that sounds frustrating! It's good to hear you've got a plumber lined up though. I hope it gets fixed quickly so you can relax and have a stress-free weekend!",0.4935576021671295,0.5510551333427429
hit:8442_conv:16884,surprised,it was suprising when i found cheap tickets to las vegas,it was suprising when i found cheap tickets to las vegas,I bet that was a nice deal to find,"Wow, that's awesome! How did you manage to find such a great deal?",That's awesome! How did you manage to find such a good deal?,0.4636099636554718,0.486687034368515
hit:4335_conv:8670,sentimental,I am so happy to have my crazy family close.  ,I am so happy to have my crazy family close. ,"Thats good, do yall live in the same town?",That's wonderful to hear! It must feel great to be surrounded by love and laughter.,That's wonderful! It's always great to have your loved ones nearby. How often do you all get together?,0.39553192257881165,0.43660295009613037
hit:10070_conv:20140,furious,My cats ripped up my brand new couch! I know they're just animals who might know any better but it was a gift from family!,Oh boy I am livid! I just got this new couch from my family and my cats have already shredded an entire side of it.,"Oh no, that's such an awful thing for them to do. Do your cats often ruin things in the household?","Oh no, I can only imagine how frustrating that must be, especially since it was a gift! It's really tough when pets don't understand the value of things. Is there anything you can do to repair it or prevent them from doing it again?","Oh no, that's really frustrating! Have you tried any deterrents like sprays or using double-sided tape on the couch to keep your cats from scratching it?",0.5506560802459717,0.5725215077400208
hit:7922_conv:15845,grateful,Never thought i could merit the honorary doctorate award given to me by my alumni ,"Ive really desired a doctorate ,but my busy schedle would not allow me","Aw, can't fit any classes into your schedule?","That's truly an incredible honor! It's wonderful to see your hard work and dedication recognized in such a special way, even with your busy schedule. Congratulations!","It sounds like pursuing a doctorate is important to you, but it's tough when time is limited. Have you considered part-time or online doctoral programs? They might offer more flexibility and could be easier to fit into your busy schedule.",0.3711959421634674,0.4870107173919678
hit:8502_conv:17004,disgusted,I have an outside cat that I let come in every so often. She ended up pooping on my floor.,"I have an outside cat that I let come in every so often just to enjoy her company while relaxing. Usually it's not an issue, but tonight she pooped on my floor! I",Oh no! Is she stressed about something?,"Oh no, that sounds really frustrating! I can imagine how grossed out you must feel dealing with that mess. Do you need any tips on how to clean it up or maybe prevent it from happening again in the future?","Oh no, that must have been frustrating! It sounds like she usually behaves well indoors though. Maybe something upset her or threw off her routine. Have you found a good way to clean it up?",0.46544185280799866,0.5194804668426514
hit:9698_conv:19397,disappointed,i really want to lose weight but keep just binge eating.,i really want to lose weight but keep just binge eating.,What is your goal weight?,"I can hear how disappointed you feel, and it's understandable given your goals. Binge eating can be really tough to manage on your own. Have you thought about what might be triggering your binge eating? Sometimes understanding those triggers can be the first step in managing them. We can look into strategies that could help you cope with those urges. You're not alone in this; I'm here to support you.","It sounds like you're going through a tough time with your eating habits. Binge eating can be really challenging, especially when you're aiming to lose weight. Have you considered seeking help from a professional, like a dietitian or a therapist, who can help you understand and manage your eating patterns? Sometimes, having support can make a big difference.",0.4160279929637909,0.3950578570365906
hit:5007_conv:10015,guilty,I felt guilty the other day for forgetting a close friend's birthday.  We've known eachother for 15 years.,"I felt guilty the other day for forgetting a close friend's birthday, just totally lost track of time.",I don't think I have ever remembered a single friends birthday until facebook was created.,"It's understandable that you feel guilty, but it happens to the best of us. Maybe you can reach out to your friend and explain what happened. I'm sure they'll understand, especially after knowing each other for so long. You could also plan something special to make up for it. What do you think?","Oh no, that can definitely happen to the best of us. Have you had the chance to reach out to them and make it up yet? Maybe you could do something special to show them you care.",0.38850536942481995,0.37366893887519836
hit:10162_conv:20324,faithful,You can believe in your friend,"If we can believe and trust in each other,the world will be a better place",True. Easier said than done though. How can we be?,"Absolutely, having faith in each other really strengthens our bonds and fosters a more supportive and understanding community. It's comforting to know we can rely on friends like you.","Absolutely, trust and belief in one another can foster a supportive and understanding environment. It really does have the power to transform societies for the better.",0.35223162174224854,0.3327820599079132
hit:5272_conv:10544,disgusted,This little kid dripped snot on my head,I looked up to see a drop of snot falling right towards my face.,oh no what did you do,"Oh no, that sounds absolutely unpleasant! Are you okay? Did you manage to clean it off?","Oh no, that must have been quite a surprise! What happened next?",0.5148909687995911,0.5194381475448608
hit:6113_conv:12226,angry,I'm a bit upset that my real estate career in Florida didn't go as I had planned.,I'm pretty upset that my real estate career in Florida did not go as I had planned.,Did you try hard?,"I can understand why you'd feel angry about that. It's really frustrating when things don’t pan out, especially after putting in so much effort and having high hopes. What do you think were the main hurdles that held you back?",I'm really sorry to hear that things haven't been going well with your real estate career in Florida. What do you think were some of the challenges you faced?,0.41211700439453125,0.4159003794193268
hit:11996_conv:23992,lonely,"Since I broke up with my girlfriend, I feel bad been alone.","Since I broke up with my girlfriend, I feel bad been alone.","First Im sorry for your heartbreak, but second... its okay to be alone to let the feelings pass. How long has it been? ","I'm really sorry to hear that you're feeling this way. It's completely understandable to feel lonely after a breakup. If you want to talk about it or need some company, I'm here for you. Remember, it's okay to feel this way, and it's part of the healing process.","I'm sorry to hear that you're feeling this way. It's really tough going through a breakup. If you want to talk about it or need someone to listen, I'm here for you. Maybe spending time with friends or diving into a hobby you enjoy could help too. What do you usually find comforting when you're feeling down?",0.4534717798233032,0.43868428468704224
hit:3052_conv:6104,impressed,I admire my mom for leaving her job she has been at for a long time. ,I  admire my mom for leaving her job she has been at for a long time.,Why did she leave?,That's really courageous of her! What inspired her to make that change?,That sounds like a big decision for her. What led her to make that change?,0.4936353266239166,0.484586626291275
hit:4994_conv:9989,content,I am just feeling generally happy to have what I need in life right now and to be healthy.,"I am just feeling generally happy at the moment, mostly just to have what I need to live and being healthy.","great health and being well off is a blessing, i too am grateful for tha",That's wonderful to hear! It's so important to appreciate those fundamental things in life. It sounds like you're in a really good place right now.,That's wonderful to hear! It’s great that you’re appreciating the essentials and feeling good about life. Being healthy and having what you need are definitely big blessings. What’s been the best part of your day so far?,0.4080438017845154,0.46668773889541626
hit:9370_conv:18740,prepared,I am ready for my boxing match.,I am ready for my boxing match.,"Wow, that's pretty impressive! Have you been training a lot?","That's great to hear! You've put in the hard work and preparation, so go out there and give it your best. You've got this!",That's great to hear! How are you feeling about it?,0.5028471350669861,0.6138030886650085
hit:11460_conv:22920,trusting,My girlfiriend told me she is going to meet up with a boyfriend from when she was a kid.,So my girlfriend is meeting up with a boyfriend she has when she was 16,"Oh boy, you okay? How does that make you feel?",That sounds like a big step for both of you. It's great to see you're supportive and trusting in your relationship. How do you feel about their meetup?,"Oh, that sounds like it might be a bit of a sensitive situation. How are you feeling about her meeting up with her ex?",0.45743247866630554,0.4839061200618744
hit:1374_conv:2749,furious,they would not do my lawn properly even with the hefty fees they charge monthy,"i should stop paying them, they do not prepare my lawn right for me","That is not cool, I would cancel immediately","I completely understand why you're so upset. It sounds incredibly frustrating to not get the quality of service you're paying for, especially when it's something as noticeable as your lawn. Have you been able to discuss your concerns directly with them to see if they can make the necessary improvements?","It sounds frustrating to not get the service you expect, especially when it comes to something as visible as your lawn. Have you had a chance to talk to them about the specific issues you're facing? Maybe they can adjust their approach to better meet your expectations.",0.3208838701248169,0.3124746084213257
hit:12233_conv:24466,impressed,I met a girl from South Korea who has been travelling the world by bicycle alone. She created a blog and has had people support her to continue travelling.,I met a girl from South Korea who has been travelling the world by bicycle alone. She created a blog and has had people support her to continue travelling.,That sounds really cool.  Is her Blog very popular?,"Wow, that's absolutely incredible! Traveling the world by bicycle is such a unique and challenging adventure. It must be fascinating to read her blog and see all the experiences she's sharing. How inspiring that she's also got a community supporting her journey.",That sounds incredible! It must be so inspiring to read about her adventures and the different cultures she experiences. What's the name of her blog? I'd love to check it out.,0.5234405994415283,0.6037484407424927
hit:2518_conv:5036,devastated,I couldnt believe i didnt win the lottery yesterday!,I would be far more surprised if you did.,thats cold.,"I understand how disappointing that must feel, especially when you had your hopes up. It's really tough when things don't turn out the way we anticipate. If you want to talk about it more or need anything, I'm here for you.","Oh, really? What makes you think that?",0.3072044849395752,0.3398335874080658
hit:702_conv:1404,disappointed,1,I can't believe I forgot my uncles birthday this year.,"Oh, that's not good. Did he say anything? ","Oh no, I can imagine how disappointing that must feel, especially if you're close. Maybe you could still send him a belated birthday wish or plan something special to make up for it. He'll surely understand; everyone forgets things sometimes.","Oh no, that's easy to do with everything going on. Maybe you can still send a belated birthday wish or plan a special get-together to make up for it.",0.41736680269241333,0.4192041754722595
hit:7951_conv:15902,grateful,"My husband ended up with meningitis a few years back.  Our church really rallyed around us, brought food, and helped out with the kids - I'm so glad we have a church that is a family.","Have you ever dealt with someone being really really sick?  A few years back, my husband was diagnosed with meningitis.  He had to be quarantined and we all had to take medication.",Oh wow. No I've never had to deal with that before. I hope your husband is ok!,"I'm so sorry to hear that your husband went through such a tough time, but it's wonderful to hear how your church community stepped up to support you all. It must have been such a relief to have that kind of help during such a stressful period. How is your husband doing now?",I'm sorry to hear that your husband went through that. It must have been a very stressful time for you and your family. How is he doing now?,0.4943273365497589,0.5253638029098511
hit:2600_conv:5201,sad,I was about 8 years old and my mom left me all night with her friends. I cried myself to sleep.,My mom left me over night with some of her friends when I was 8 years old. I cried myself to sleep. It wasn't until later in life I realized she could have been possibly cheating on my dad.,"Oh my gosh, that's such a heavy thing to think about. Did you ask her or confront her?","I'm really sorry to hear that you went through such a tough experience, especially at such a young age. It must have been very confusing and upsetting for you. If you ever need someone to talk to about this or anything else, I'm here for you. It's important to process these feelings, and I'm glad you felt comfortable sharing this with me.",That sounds like a really tough and confusing experience for you as a child. It must have been hard dealing with those feelings then and realizing the implications as you got older. How do you feel about it now?,0.4360363781452179,0.4615427255630493
hit:7503_conv:15006,sad,My dog was attacked by a coyote yesterday and she's been in the hospital ever since. I don't think she is going to make it.,My dog was attacked by a coyote yesterday and she's been in the hospital ever since.,Oh no! I hope she's okay! Was she pretty bad?,I'm so sorry to hear that. It must be incredibly tough for you right now. How are you holding up?,I'm so sorry to hear that! How is she doing now? Are the vets able to help her recover?,0.4040711522102356,0.537381649017334
hit:9024_conv:18048,anxious,Tomorrow I have to give a presentation at work and I just found out that the Vice President of the company is going to be there.,Tomorrow I have to give a presentation at work and I just found out that the Vice President of the company is going to be there.,Oh boy I hope you get some sleep tonight!,"That sounds really nerve-wracking, but I'm sure you'll do great. Have you had a chance to practice your presentation? Maybe going over it a few more times could help you feel more confident. Remember, it's also a fantastic opportunity to showcase your hard work and skills. You've got this!","Wow, that sounds like a big opportunity! How are you feeling about it?",0.4260806143283844,0.46693292260169983
hit:9145_conv:18290,anticipating,I can't wait for the new Super Smash Brothers game to be released.,I can't wait for the new Super Smash Brothers game to be released.,Is that a video game?  Is it Mario?,"I know, right? It's going to be so exciting to see all the new characters and features they've added! What are you looking forward to the most in the game?",That's exciting! Have you seen any previews or character reveals for the new game?,0.4130026400089264,0.48016420006752014
